block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,18,0,or,incongruent,mid,high,right
cp_stroop_crossed,B,18,1,or,congruent,mid,high,right
cp_stroop_crossed,B,18,2,or,congruent,mid,mid,right
cp_stroop_crossed,B,18,3,or,incongruent,high,mid,right
cp_stroop_crossed,B,18,4,or,congruent,high,mid,left
cp_stroop_crossed,B,18,5,or,incongruent,mid,low,left
cp_stroop_crossed,B,18,6,or,congruent,mid,low,right
cp_stroop_crossed,B,18,7,or,congruent,low,low,left
cp_stroop_crossed,B,18,8,or,congruent,mid,high,left
cp_stroop_crossed,B,18,9,or,incongruent,mid,low,left
cp_stroop_crossed,B,18,10,or,incongruent,mid,low,right
cp_stroop_crossed,B,18,11,or,incongruent,high,low,right
cp_stroop_crossed,B,18,12,or,congruent,mid,low,right
cp_stroop_crossed,B,18,13,or,congruent,low,high,left
cp_stroop_crossed,B,18,14,or,incongruent,low,low,right
cp_stroop_crossed,B,18,15,or,incongruent,high,low,right
cp_stroop_crossed,B,18,16,or,incongruent,mid,low,left
cp_stroop_crossed,B,18,17,or,incongruent,mid,mid,right
cp_stroop_crossed,B,18,18,or,incongruent,low,mid,left
cp_stroop_crossed,B,18,19,or,congruent,high,mid,right
cp_stroop_crossed,B,18,20,or,incongruent,low,low,left
cp_stroop_crossed,B,18,21,or,congruent,mid,mid,left
cp_stroop_crossed,B,18,22,or,incongruent,low,low,left
cp_stroop_crossed,B,18,23,or,congruent,high,mid,right
cp_stroop_crossed,B,18,24,or,incongruent,high,mid,left
cp_stroop_crossed,B,18,25,or,incongruent,low,mid,right
cp_stroop_crossed,B,18,26,or,congruent,low,mid,left
cp_stroop_crossed,B,18,27,or,incongruent,high,low,left
cp_stroop_crossed,B,18,28,or,congruent,mid,mid,right
cp_stroop_crossed,B,18,29,or,incongruent,low,mid,right
cp_stroop_crossed,B,18,30,or,congruent,low,mid,left
cp_stroop_crossed,B,18,31,or,congruent,high,high,right
cp_stroop_crossed,B,18,32,or,congruent,high,mid,left
cp_stroop_crossed,B,18,33,or,congruent,mid,high,right
cp_stroop_crossed,B,18,34,or,incongruent,high,high,left
cp_stroop_crossed,B,18,35,or,congruent,high,high,left
cp_stroop_crossed,B,18,36,or,incongruent,high,low,right
cp_stroop_crossed,B,18,37,or,congruent,mid,high,left
cp_stroop_crossed,B,18,38,or,congruent,high,low,right
cp_stroop_crossed,B,18,39,or,incongruent,low,high,right
cp_stroop_crossed,B,18,40,or,incongruent,mid,mid,right
cp_stroop_crossed,B,18,41,or,incongruent,low,high,left
cp_stroop_crossed,B,18,42,or,incongruent,mid,low,right
cp_stroop_crossed,B,18,43,or,incongruent,low,high,left
cp_stroop_crossed,B,18,44,or,incongruent,high,mid,right
cp_stroop_crossed,B,18,45,or,congruent,low,high,left
cp_stroop_crossed,B,18,46,or,incongruent,high,mid,left
cp_stroop_crossed,B,18,47,or,congruent,mid,low,left
cp_stroop_crossed,B,18,48,or,congruent,mid,low,left
cp_stroop_crossed,B,18,49,or,incongruent,low,high,right
cp_stroop_crossed,B,18,50,or,incongruent,low,high,right
cp_stroop_crossed,B,18,51,or,congruent,high,mid,left
cp_stroop_crossed,B,18,52,or,incongruent,low,mid,left
cp_stroop_crossed,B,18,53,or,incongruent,mid,high,left
cp_stroop_crossed,B,18,54,or,congruent,high,low,right
cp_stroop_crossed,B,18,55,or,congruent,high,mid,right
cp_stroop_crossed,B,18,56,or,incongruent,high,mid,left
cp_stroop_crossed,B,18,57,or,incongruent,mid,mid,left
cp_stroop_crossed,B,18,58,or,incongruent,high,mid,right
cp_stroop_crossed,B,18,59,or,congruent,mid,mid,left
cp_stroop_crossed,B,18,60,or,congruent,low,high,left
cp_stroop_crossed,B,18,61,or,incongruent,mid,high,left
cp_stroop_crossed,B,18,62,or,incongruent,low,low,right
cp_stroop_crossed,B,18,63,or,congruent,low,high,right
cp_stroop_crossed,B,18,64,or,congruent,high,high,left
cp_stroop_crossed,B,18,65,or,congruent,low,high,right
cp_stroop_crossed,B,18,66,or,incongruent,mid,mid,left
cp_stroop_crossed,B,18,67,or,incongruent,high,high,left
cp_stroop_crossed,B,18,68,or,incongruent,low,low,right
cp_stroop_crossed,B,18,69,or,incongruent,high,high,right
cp_stroop_crossed,B,18,70,or,congruent,mid,mid,right
cp_stroop_crossed,B,18,71,or,congruent,low,mid,right
cp_stroop_crossed,B,18,72,or,incongruent,high,high,left
cp_stroop_crossed,B,18,73,or,congruent,low,low,right
cp_stroop_crossed,B,18,74,or,congruent,low,low,left
cp_stroop_crossed,B,18,75,or,congruent,mid,high,right
cp_stroop_crossed,B,18,76,or,congruent,mid,low,right
cp_stroop_crossed,B,18,77,or,incongruent,mid,low,right
cp_stroop_crossed,B,18,78,or,congruent,high,high,right
cp_stroop_crossed,B,18,79,or,congruent,low,mid,right
cp_stroop_crossed,B,18,80,or,incongruent,mid,high,right
cp_stroop_crossed,B,18,81,or,incongruent,high,high,right
cp_stroop_crossed,B,18,82,or,incongruent,low,mid,left
cp_stroop_crossed,B,18,83,or,incongruent,mid,high,right
cp_stroop_crossed,B,18,84,or,incongruent,low,low,left
cp_stroop_crossed,B,18,85,or,incongruent,mid,mid,left
