block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,B,14,0,or,incongruent,right,First
cp_stroop,B,14,1,or,incongruent,left,Switch
cp_stroop,B,14,2,or,incongruent,left,Repeat
cp_stroop,B,14,3,or,congruent,right,Switch
cp_stroop,B,14,4,or,incongruent,right,Repeat
cp_stroop,B,14,5,or,congruent,left,Switch
cp_stroop,B,14,6,or,incongruent,right,Switch
cp_stroop,B,14,7,or,incongruent,right,Repeat
cp_stroop,B,14,8,or,congruent,right,Repeat
cp_stroop,B,14,9,or,incongruent,left,Switch
cp_stroop,B,14,10,or,incongruent,left,Repeat
cp_stroop,B,14,11,or,congruent,right,Switch
cp_stroop,B,14,12,or,incongruent,left,Switch
cp_stroop,B,14,13,or,incongruent,right,Switch
cp_stroop,B,14,14,or,congruent,right,Repeat
cp_stroop,B,14,15,or,congruent,right,Repeat
cp_stroop,B,14,16,or,congruent,right,Repeat
cp_stroop,B,14,17,or,congruent,left,Switch
cp_stroop,B,14,18,or,incongruent,left,Repeat
cp_stroop,B,14,19,or,congruent,left,Repeat
cp_stroop,B,14,20,or,incongruent,right,Switch
cp_stroop,B,14,21,or,congruent,right,Repeat
cp_stroop,B,14,22,or,congruent,right,Repeat
cp_stroop,B,14,23,or,incongruent,right,Repeat
cp_stroop,B,14,24,or,incongruent,left,Switch
cp_stroop,B,14,25,or,congruent,left,Repeat
cp_stroop,B,14,26,or,incongruent,left,Repeat
cp_stroop,B,14,27,or,incongruent,right,Switch
cp_stroop,B,14,28,or,incongruent,left,Switch
cp_stroop,B,14,29,or,incongruent,left,Repeat
cp_stroop,B,14,30,or,incongruent,right,Switch
cp_stroop,B,14,31,or,incongruent,left,Switch
cp_stroop,B,14,32,or,congruent,left,Repeat
cp_stroop,B,14,33,or,congruent,right,Switch
cp_stroop,B,14,34,or,congruent,right,Repeat
cp_stroop,B,14,35,or,incongruent,left,Switch
cp_stroop,B,14,36,or,congruent,left,Repeat
cp_stroop,B,14,37,or,congruent,left,Repeat
cp_stroop,B,14,38,or,congruent,right,Switch
cp_stroop,B,14,39,or,incongruent,right,Repeat
cp_stroop,B,14,40,or,congruent,right,Repeat
cp_stroop,B,14,41,or,congruent,left,Switch
cp_stroop,B,14,42,or,incongruent,right,Switch
cp_stroop,B,14,43,or,incongruent,right,Repeat
cp_stroop,B,14,44,or,congruent,right,Repeat
cp_stroop,B,14,45,or,incongruent,left,Switch
cp_stroop,B,14,46,or,incongruent,left,Repeat
cp_stroop,B,14,47,or,congruent,right,Switch
cp_stroop,B,14,48,or,incongruent,right,Repeat
cp_stroop,B,14,49,or,congruent,left,Switch
cp_stroop,B,14,50,or,congruent,right,Switch
cp_stroop,B,14,51,or,incongruent,left,Switch
cp_stroop,B,14,52,or,congruent,left,Repeat
cp_stroop,B,14,53,or,congruent,left,Repeat
cp_stroop,B,14,54,or,congruent,left,Repeat
cp_stroop,B,14,55,or,congruent,right,Switch
cp_stroop,B,14,56,or,congruent,right,Repeat
cp_stroop,B,14,57,or,congruent,left,Switch
cp_stroop,B,14,58,or,incongruent,left,Repeat
cp_stroop,B,14,59,or,congruent,right,Switch
cp_stroop,B,14,60,or,incongruent,right,Repeat
cp_stroop,B,14,61,or,incongruent,left,Switch
cp_stroop,B,14,62,or,incongruent,right,Switch
cp_stroop,B,14,63,or,congruent,right,Repeat
cp_stroop,B,14,64,or,incongruent,right,Repeat
cp_stroop,B,14,65,or,incongruent,left,Switch
cp_stroop,B,14,66,or,congruent,left,Repeat
cp_stroop,B,14,67,or,congruent,left,Repeat
cp_stroop,B,14,68,or,incongruent,right,Switch
cp_stroop,B,14,69,or,congruent,left,Switch
cp_stroop,B,14,70,or,congruent,left,Repeat
cp_stroop,B,14,71,or,incongruent,right,Switch
cp_stroop,B,14,72,or,incongruent,left,Switch
cp_stroop,B,14,73,or,incongruent,left,Repeat
cp_stroop,B,14,74,or,incongruent,left,Repeat
cp_stroop,B,14,75,or,congruent,right,Switch
cp_stroop,B,14,76,or,congruent,right,Repeat
cp_stroop,B,14,77,or,incongruent,left,Switch
cp_stroop,B,14,78,or,incongruent,right,Switch
cp_stroop,B,14,79,or,incongruent,right,Repeat
cp_stroop,B,14,80,or,congruent,left,Switch
cp_stroop,B,14,81,or,congruent,left,Repeat
cp_stroop,B,14,82,or,incongruent,left,Repeat
cp_stroop,B,14,83,or,congruent,left,Repeat
cp_stroop,B,14,84,or,incongruent,right,Switch
cp_stroop,B,14,85,or,incongruent,right,Repeat
cp_stroop,B,14,86,or,congruent,left,Switch
cp_stroop,B,14,87,or,congruent,left,Repeat
cp_stroop,B,14,88,or,incongruent,right,Switch
cp_stroop,B,14,89,or,congruent,left,Switch
cp_stroop,B,14,90,or,congruent,right,Switch
cp_stroop,B,14,91,or,congruent,right,Repeat
cp_stroop,B,14,92,or,congruent,right,Repeat
cp_stroop,B,14,93,or,incongruent,right,Repeat
cp_stroop,B,14,94,or,incongruent,left,Switch
cp_stroop,B,14,95,or,congruent,left,Repeat
