block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,B,34,0,or,100,incongruent,right
cp_prp,B,34,1,or,600,congruent,right
cp_prp,B,34,2,or,300,congruent,left
cp_prp,B,34,3,or,600,incongruent,right
cp_prp,B,34,4,or,300,incongruent,right
cp_prp,B,34,5,or,600,congruent,left
cp_prp,B,34,6,or,600,congruent,left
cp_prp,B,34,7,or,100,incongruent,right
cp_prp,B,34,8,or,300,congruent,left
cp_prp,B,34,9,or,100,incongruent,left
cp_prp,B,34,10,or,600,congruent,right
cp_prp,B,34,11,or,300,congruent,left
cp_prp,B,34,12,or,300,incongruent,right
cp_prp,B,34,13,or,100,congruent,left
cp_prp,B,34,14,or,100,congruent,left
cp_prp,B,34,15,or,300,congruent,left
cp_prp,B,34,16,or,300,congruent,right
cp_prp,B,34,17,or,300,incongruent,left
cp_prp,B,34,18,or,100,congruent,left
cp_prp,B,34,19,or,600,incongruent,right
cp_prp,B,34,20,or,300,incongruent,right
cp_prp,B,34,21,or,600,incongruent,left
cp_prp,B,34,22,or,300,congruent,right
cp_prp,B,34,23,or,100,congruent,right
cp_prp,B,34,24,or,100,incongruent,left
cp_prp,B,34,25,or,600,incongruent,left
cp_prp,B,34,26,or,300,incongruent,left
cp_prp,B,34,27,or,100,incongruent,right
cp_prp,B,34,28,or,100,congruent,right
cp_prp,B,34,29,or,100,incongruent,left
cp_prp,B,34,30,or,600,congruent,left
cp_prp,B,34,31,or,600,incongruent,left
cp_prp,B,34,32,or,300,incongruent,right
cp_prp,B,34,33,or,600,incongruent,right
cp_prp,B,34,34,or,600,congruent,right
cp_prp,B,34,35,or,600,incongruent,right
cp_prp,B,34,36,or,300,incongruent,left
cp_prp,B,34,37,or,300,congruent,right
cp_prp,B,34,38,or,600,congruent,left
cp_prp,B,34,39,or,100,congruent,left
cp_prp,B,34,40,or,100,congruent,right
cp_prp,B,34,41,or,300,incongruent,right
cp_prp,B,34,42,or,300,incongruent,left
cp_prp,B,34,43,or,100,incongruent,right
cp_prp,B,34,44,or,100,incongruent,right
cp_prp,B,34,45,or,600,incongruent,right
cp_prp,B,34,46,or,600,congruent,left
cp_prp,B,34,47,or,600,incongruent,left
cp_prp,B,34,48,or,100,congruent,right
cp_prp,B,34,49,or,100,incongruent,left
cp_prp,B,34,50,or,600,incongruent,left
cp_prp,B,34,51,or,600,incongruent,right
cp_prp,B,34,52,or,100,congruent,right
cp_prp,B,34,53,or,600,congruent,left
cp_prp,B,34,54,or,300,incongruent,right
cp_prp,B,34,55,or,300,incongruent,left
cp_prp,B,34,56,or,300,congruent,left
cp_prp,B,34,57,or,300,congruent,left
cp_prp,B,34,58,or,300,incongruent,left
cp_prp,B,34,59,or,300,congruent,right
cp_prp,B,34,60,or,300,congruent,right
cp_prp,B,34,61,or,300,congruent,left
cp_prp,B,34,62,or,600,congruent,left
cp_prp,B,34,63,or,300,congruent,left
cp_prp,B,34,64,or,300,congruent,right
cp_prp,B,34,65,or,600,incongruent,left
cp_prp,B,34,66,or,100,congruent,left
cp_prp,B,34,67,or,600,incongruent,left
cp_prp,B,34,68,or,100,congruent,right
cp_prp,B,34,69,or,300,incongruent,left
cp_prp,B,34,70,or,600,congruent,right
cp_prp,B,34,71,or,100,incongruent,right
cp_prp,B,34,72,or,100,incongruent,left
cp_prp,B,34,73,or,100,incongruent,right
cp_prp,B,34,74,or,100,congruent,left
cp_prp,B,34,75,or,600,congruent,right
cp_prp,B,34,76,or,100,incongruent,left
cp_prp,B,34,77,or,600,incongruent,right
cp_prp,B,34,78,or,100,congruent,left
cp_prp,B,34,79,or,100,incongruent,right
cp_prp,B,34,80,or,100,congruent,left
cp_prp,B,34,81,or,100,congruent,right
cp_prp,B,34,82,or,100,incongruent,left
cp_prp,B,34,83,or,600,congruent,left
cp_prp,B,34,84,or,300,incongruent,right
cp_prp,B,34,85,or,600,incongruent,left
cp_prp,B,34,86,or,300,congruent,right
cp_prp,B,34,87,or,600,incongruent,right
cp_prp,B,34,88,or,600,congruent,right
cp_prp,B,34,89,or,600,congruent,right
cp_prp,B,34,90,or,300,incongruent,left
cp_prp,B,34,91,or,100,incongruent,left
cp_prp,B,34,92,or,100,congruent,right
cp_prp,B,34,93,or,300,congruent,right
cp_prp,B,34,94,or,300,incongruent,right
cp_prp,B,34,95,or,600,congruent,right
