block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,A,13,0,or,First,First,incongruent,hard,right
cp_taskswitch,A,13,1,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,13,2,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,13,3,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,13,4,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,13,5,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,13,6,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,13,7,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,13,8,or,Switch,Switch,congruent,hard,left
cp_taskswitch,A,13,9,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,13,10,or,Switch,Switch,congruent,hard,right
cp_taskswitch,A,13,11,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,13,12,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,13,13,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,13,14,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,13,15,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,13,16,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,13,17,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,13,18,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,13,19,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,13,20,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,13,21,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,13,22,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,13,23,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,13,24,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,13,25,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,13,26,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,13,27,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,13,28,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,13,29,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,13,30,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,A,13,31,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,13,32,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,13,33,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,A,13,34,or,Switch,Switch,congruent,hard,right
cp_taskswitch,A,13,35,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,13,36,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,13,37,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,13,38,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,13,39,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,13,40,or,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,13,41,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,13,42,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,13,43,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,13,44,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,A,13,45,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,13,46,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,13,47,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,A,13,48,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,13,49,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,13,50,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,13,51,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,13,52,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,13,53,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,13,54,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,13,55,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,13,56,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,13,57,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,13,58,or,Switch,Switch,congruent,hard,left
cp_taskswitch,A,13,59,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,13,60,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,A,13,61,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,13,62,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,13,63,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,13,64,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,13,65,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,13,66,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,13,67,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,13,68,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,13,69,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,13,70,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,13,71,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,13,72,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,13,73,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,13,74,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,13,75,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,13,76,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,13,77,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,13,78,or,Switch,Switch,congruent,easy,left
cp_taskswitch,A,13,79,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,13,80,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,A,13,81,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,A,13,82,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,A,13,83,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,13,84,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,13,85,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,13,86,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,13,87,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,A,13,88,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,13,89,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,13,90,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,13,91,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,13,92,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,13,93,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,13,94,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,13,95,or,Repeat,Repeat,congruent,hard,left
