block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,B,50,0,mov,First,First,incongruent,hard,left
cp_taskswitch_asym,B,50,1,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,50,2,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,50,3,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,50,4,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,50,5,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,50,6,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,50,7,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,50,8,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,50,9,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,50,10,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,50,11,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,50,12,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,50,13,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,50,14,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,50,15,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,50,16,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,50,17,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,50,18,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,50,19,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,50,20,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,50,21,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,50,22,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,50,23,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,50,24,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,50,25,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,50,26,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,50,27,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,50,28,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,50,29,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,50,30,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,50,31,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,50,32,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,50,33,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,50,34,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,50,35,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,50,36,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,50,37,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,50,38,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,50,39,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,50,40,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,50,41,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,50,42,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,50,43,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,50,44,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,50,45,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,50,46,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,50,47,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,50,48,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,50,49,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,50,50,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,50,51,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,50,52,or,Repeat,Repeat,congruent,easy,left
