block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,A,34,0,mov,100,incongruent,right
cp_prp,A,34,1,mov,600,congruent,right
cp_prp,A,34,2,mov,300,congruent,left
cp_prp,A,34,3,mov,600,incongruent,right
cp_prp,A,34,4,mov,300,incongruent,right
cp_prp,A,34,5,mov,600,congruent,left
cp_prp,A,34,6,mov,600,congruent,left
cp_prp,A,34,7,mov,100,incongruent,right
cp_prp,A,34,8,mov,300,congruent,left
cp_prp,A,34,9,mov,100,incongruent,left
cp_prp,A,34,10,mov,600,congruent,right
cp_prp,A,34,11,mov,300,congruent,left
cp_prp,A,34,12,mov,300,incongruent,right
cp_prp,A,34,13,mov,100,congruent,left
cp_prp,A,34,14,mov,100,congruent,left
cp_prp,A,34,15,mov,300,congruent,left
cp_prp,A,34,16,mov,300,congruent,right
cp_prp,A,34,17,mov,300,incongruent,left
cp_prp,A,34,18,mov,100,congruent,left
cp_prp,A,34,19,mov,600,incongruent,right
cp_prp,A,34,20,mov,300,incongruent,right
cp_prp,A,34,21,mov,600,incongruent,left
cp_prp,A,34,22,mov,300,congruent,right
cp_prp,A,34,23,mov,100,congruent,right
cp_prp,A,34,24,mov,100,incongruent,left
cp_prp,A,34,25,mov,600,incongruent,left
cp_prp,A,34,26,mov,300,incongruent,left
cp_prp,A,34,27,mov,100,incongruent,right
cp_prp,A,34,28,mov,100,congruent,right
cp_prp,A,34,29,mov,100,incongruent,left
cp_prp,A,34,30,mov,600,congruent,left
cp_prp,A,34,31,mov,600,incongruent,left
cp_prp,A,34,32,mov,300,incongruent,right
cp_prp,A,34,33,mov,600,incongruent,right
cp_prp,A,34,34,mov,600,congruent,right
cp_prp,A,34,35,mov,600,incongruent,right
cp_prp,A,34,36,mov,300,incongruent,left
cp_prp,A,34,37,mov,300,congruent,right
cp_prp,A,34,38,mov,600,congruent,left
cp_prp,A,34,39,mov,100,congruent,left
cp_prp,A,34,40,mov,100,congruent,right
cp_prp,A,34,41,mov,300,incongruent,right
cp_prp,A,34,42,mov,300,incongruent,left
cp_prp,A,34,43,mov,100,incongruent,right
cp_prp,A,34,44,mov,100,incongruent,right
cp_prp,A,34,45,mov,600,incongruent,right
cp_prp,A,34,46,mov,600,congruent,left
cp_prp,A,34,47,mov,600,incongruent,left
cp_prp,A,34,48,mov,100,congruent,right
cp_prp,A,34,49,mov,100,incongruent,left
cp_prp,A,34,50,mov,600,incongruent,left
cp_prp,A,34,51,mov,600,incongruent,right
cp_prp,A,34,52,mov,100,congruent,right
cp_prp,A,34,53,mov,600,congruent,left
cp_prp,A,34,54,mov,300,incongruent,right
cp_prp,A,34,55,mov,300,incongruent,left
cp_prp,A,34,56,mov,300,congruent,left
cp_prp,A,34,57,mov,300,congruent,left
cp_prp,A,34,58,mov,300,incongruent,left
cp_prp,A,34,59,mov,300,congruent,right
cp_prp,A,34,60,mov,300,congruent,right
cp_prp,A,34,61,mov,300,congruent,left
cp_prp,A,34,62,mov,600,congruent,left
cp_prp,A,34,63,mov,300,congruent,left
cp_prp,A,34,64,mov,300,congruent,right
cp_prp,A,34,65,mov,600,incongruent,left
cp_prp,A,34,66,mov,100,congruent,left
cp_prp,A,34,67,mov,600,incongruent,left
cp_prp,A,34,68,mov,100,congruent,right
cp_prp,A,34,69,mov,300,incongruent,left
cp_prp,A,34,70,mov,600,congruent,right
cp_prp,A,34,71,mov,100,incongruent,right
cp_prp,A,34,72,mov,100,incongruent,left
cp_prp,A,34,73,mov,100,incongruent,right
cp_prp,A,34,74,mov,100,congruent,left
cp_prp,A,34,75,mov,600,congruent,right
cp_prp,A,34,76,mov,100,incongruent,left
cp_prp,A,34,77,mov,600,incongruent,right
cp_prp,A,34,78,mov,100,congruent,left
cp_prp,A,34,79,mov,100,incongruent,right
cp_prp,A,34,80,mov,100,congruent,left
cp_prp,A,34,81,mov,100,congruent,right
cp_prp,A,34,82,mov,100,incongruent,left
cp_prp,A,34,83,mov,600,congruent,left
cp_prp,A,34,84,mov,300,incongruent,right
cp_prp,A,34,85,mov,600,incongruent,left
cp_prp,A,34,86,mov,300,congruent,right
cp_prp,A,34,87,mov,600,incongruent,right
cp_prp,A,34,88,mov,600,congruent,right
cp_prp,A,34,89,mov,600,congruent,right
cp_prp,A,34,90,mov,300,incongruent,left
cp_prp,A,34,91,mov,100,incongruent,left
cp_prp,A,34,92,mov,100,congruent,right
cp_prp,A,34,93,mov,300,congruent,right
cp_prp,A,34,94,mov,300,incongruent,right
cp_prp,A,34,95,mov,600,congruent,right
