block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,44,0,or,congruent,high,high,right
cp_stroop_crossed,B,44,1,or,incongruent,mid,low,right
cp_stroop_crossed,B,44,2,or,congruent,high,high,left
cp_stroop_crossed,B,44,3,or,incongruent,high,high,right
cp_stroop_crossed,B,44,4,or,incongruent,high,high,left
cp_stroop_crossed,B,44,5,or,incongruent,mid,mid,left
cp_stroop_crossed,B,44,6,or,incongruent,mid,mid,left
cp_stroop_crossed,B,44,7,or,congruent,high,high,left
cp_stroop_crossed,B,44,8,or,congruent,high,low,right
cp_stroop_crossed,B,44,9,or,congruent,high,mid,left
cp_stroop_crossed,B,44,10,or,congruent,high,mid,right
cp_stroop_crossed,B,44,11,or,congruent,high,low,right
cp_stroop_crossed,B,44,12,or,incongruent,low,mid,left
cp_stroop_crossed,B,44,13,or,congruent,high,low,left
cp_stroop_crossed,B,44,14,or,congruent,low,low,left
cp_stroop_crossed,B,44,15,or,incongruent,mid,high,right
cp_stroop_crossed,B,44,16,or,incongruent,high,high,left
cp_stroop_crossed,B,44,17,or,congruent,mid,low,right
cp_stroop_crossed,B,44,18,or,incongruent,low,low,right
cp_stroop_crossed,B,44,19,or,incongruent,low,low,left
cp_stroop_crossed,B,44,20,or,congruent,high,mid,right
cp_stroop_crossed,B,44,21,or,incongruent,high,high,right
cp_stroop_crossed,B,44,22,or,incongruent,low,mid,right
cp_stroop_crossed,B,44,23,or,incongruent,high,low,left
cp_stroop_crossed,B,44,24,or,congruent,mid,mid,right
cp_stroop_crossed,B,44,25,or,incongruent,low,mid,right
cp_stroop_crossed,B,44,26,or,incongruent,mid,high,left
cp_stroop_crossed,B,44,27,or,congruent,low,low,right
cp_stroop_crossed,B,44,28,or,congruent,mid,low,right
cp_stroop_crossed,B,44,29,or,incongruent,low,mid,left
cp_stroop_crossed,B,44,30,or,incongruent,high,mid,left
cp_stroop_crossed,B,44,31,or,congruent,high,low,left
cp_stroop_crossed,B,44,32,or,incongruent,low,low,right
cp_stroop_crossed,B,44,33,or,congruent,mid,low,left
cp_stroop_crossed,B,44,34,or,congruent,low,high,left
cp_stroop_crossed,B,44,35,or,incongruent,mid,low,right
cp_stroop_crossed,B,44,36,or,congruent,mid,mid,left
cp_stroop_crossed,B,44,37,or,congruent,low,high,right
cp_stroop_crossed,B,44,38,or,congruent,low,low,left
cp_stroop_crossed,B,44,39,or,incongruent,high,low,left
cp_stroop_crossed,B,44,40,or,congruent,mid,mid,left
cp_stroop_crossed,B,44,41,or,incongruent,mid,low,left
cp_stroop_crossed,B,44,42,or,congruent,mid,low,left
cp_stroop_crossed,B,44,43,or,incongruent,mid,mid,right
cp_stroop_crossed,B,44,44,or,congruent,mid,low,right
cp_stroop_crossed,B,44,45,or,congruent,low,high,right
cp_stroop_crossed,B,44,46,or,congruent,mid,high,left
cp_stroop_crossed,B,44,47,or,incongruent,high,mid,left
cp_stroop_crossed,B,44,48,or,congruent,mid,mid,right
cp_stroop_crossed,B,44,49,or,incongruent,high,low,right
cp_stroop_crossed,B,44,50,or,incongruent,high,mid,left
cp_stroop_crossed,B,44,51,or,congruent,mid,mid,right
