block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,A,33,0,or,First,First,incongruent,hard,right
cp_taskswitch,A,33,1,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,33,2,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,33,3,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,33,4,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,A,33,5,or,Switch,Switch,congruent,easy,right
cp_taskswitch,A,33,6,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,33,7,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,33,8,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,33,9,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,33,10,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,33,11,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,33,12,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,33,13,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,33,14,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,33,15,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,33,16,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,33,17,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,33,18,or,Switch,Switch,congruent,easy,right
cp_taskswitch,A,33,19,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,33,20,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,A,33,21,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,33,22,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,33,23,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,33,24,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,33,25,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,33,26,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,33,27,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,33,28,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,A,33,29,or,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,33,30,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,33,31,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,33,32,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,33,33,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,33,34,or,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,33,35,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,33,36,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,33,37,or,Switch,Switch,congruent,easy,left
cp_taskswitch,A,33,38,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,33,39,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,33,40,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,33,41,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,33,42,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,33,43,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,A,33,44,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,33,45,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,33,46,or,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,33,47,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,33,48,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,33,49,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,33,50,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,33,51,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,A,33,52,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,33,53,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,33,54,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,33,55,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,33,56,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,33,57,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,33,58,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,33,59,or,Switch,Repeat,incongruent,easy,left
