block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,A,37,0,mov,600,incongruent,right
cp_prp,A,37,1,mov,300,congruent,left
cp_prp,A,37,2,mov,100,incongruent,right
cp_prp,A,37,3,mov,100,congruent,left
cp_prp,A,37,4,mov,100,incongruent,right
cp_prp,A,37,5,mov,600,congruent,right
cp_prp,A,37,6,mov,600,congruent,left
cp_prp,A,37,7,mov,300,incongruent,right
cp_prp,A,37,8,mov,100,congruent,right
cp_prp,A,37,9,mov,300,congruent,left
cp_prp,A,37,10,mov,100,incongruent,left
cp_prp,A,37,11,mov,300,incongruent,right
cp_prp,A,37,12,mov,600,incongruent,right
cp_prp,A,37,13,mov,600,congruent,left
cp_prp,A,37,14,mov,100,congruent,left
cp_prp,A,37,15,mov,100,congruent,right
cp_prp,A,37,16,mov,300,incongruent,right
cp_prp,A,37,17,mov,100,incongruent,left
cp_prp,A,37,18,mov,600,incongruent,left
cp_prp,A,37,19,mov,100,incongruent,right
cp_prp,A,37,20,mov,300,incongruent,right
cp_prp,A,37,21,mov,600,congruent,right
cp_prp,A,37,22,mov,100,incongruent,left
cp_prp,A,37,23,mov,300,incongruent,right
cp_prp,A,37,24,mov,100,congruent,right
cp_prp,A,37,25,mov,300,congruent,left
cp_prp,A,37,26,mov,600,incongruent,left
cp_prp,A,37,27,mov,300,incongruent,right
cp_prp,A,37,28,mov,300,incongruent,left
cp_prp,A,37,29,mov,600,congruent,right
cp_prp,A,37,30,mov,600,incongruent,right
cp_prp,A,37,31,mov,300,incongruent,left
cp_prp,A,37,32,mov,600,incongruent,right
cp_prp,A,37,33,mov,600,incongruent,left
cp_prp,A,37,34,mov,100,congruent,left
cp_prp,A,37,35,mov,600,incongruent,right
cp_prp,A,37,36,mov,300,incongruent,right
cp_prp,A,37,37,mov,600,congruent,left
cp_prp,A,37,38,mov,600,congruent,left
cp_prp,A,37,39,mov,600,congruent,right
cp_prp,A,37,40,mov,100,congruent,right
cp_prp,A,37,41,mov,300,congruent,left
cp_prp,A,37,42,mov,300,incongruent,left
cp_prp,A,37,43,mov,100,incongruent,right
cp_prp,A,37,44,mov,300,incongruent,right
cp_prp,A,37,45,mov,100,incongruent,right
cp_prp,A,37,46,mov,100,incongruent,left
cp_prp,A,37,47,mov,600,incongruent,left
cp_prp,A,37,48,mov,600,incongruent,right
cp_prp,A,37,49,mov,300,congruent,left
cp_prp,A,37,50,mov,100,congruent,left
cp_prp,A,37,51,mov,300,congruent,right
cp_prp,A,37,52,mov,300,incongruent,left
cp_prp,A,37,53,mov,600,congruent,right
cp_prp,A,37,54,mov,300,congruent,right
cp_prp,A,37,55,mov,100,congruent,right
cp_prp,A,37,56,mov,600,congruent,left
cp_prp,A,37,57,mov,300,congruent,left
cp_prp,A,37,58,mov,100,congruent,right
cp_prp,A,37,59,mov,100,incongruent,left
cp_prp,A,37,60,mov,100,congruent,left
cp_prp,A,37,61,mov,600,congruent,right
cp_prp,A,37,62,mov,600,incongruent,left
cp_prp,A,37,63,mov,100,incongruent,right
cp_prp,A,37,64,mov,600,incongruent,right
cp_prp,A,37,65,mov,300,congruent,left
cp_prp,A,37,66,mov,100,congruent,left
cp_prp,A,37,67,mov,100,incongruent,right
cp_prp,A,37,68,mov,600,incongruent,right
cp_prp,A,37,69,mov,100,congruent,left
cp_prp,A,37,70,mov,300,incongruent,left
cp_prp,A,37,71,mov,600,congruent,right
cp_prp,A,37,72,mov,100,incongruent,left
cp_prp,A,37,73,mov,100,congruent,right
cp_prp,A,37,74,mov,100,incongruent,left
cp_prp,A,37,75,mov,300,incongruent,left
cp_prp,A,37,76,mov,300,congruent,right
cp_prp,A,37,77,mov,100,incongruent,right
cp_prp,A,37,78,mov,100,incongruent,left
cp_prp,A,37,79,mov,300,incongruent,left
cp_prp,A,37,80,mov,600,congruent,left
cp_prp,A,37,81,mov,600,congruent,left
cp_prp,A,37,82,mov,600,incongruent,left
cp_prp,A,37,83,mov,300,congruent,right
cp_prp,A,37,84,mov,600,incongruent,left
cp_prp,A,37,85,mov,600,congruent,right
cp_prp,A,37,86,mov,300,congruent,right
cp_prp,A,37,87,mov,100,congruent,left
cp_prp,A,37,88,mov,100,congruent,right
cp_prp,A,37,89,mov,300,congruent,left
cp_prp,A,37,90,mov,300,congruent,right
cp_prp,A,37,91,mov,300,congruent,right
cp_prp,A,37,92,mov,300,incongruent,left
cp_prp,A,37,93,mov,600,congruent,left
cp_prp,A,37,94,mov,600,incongruent,left
cp_prp,A,37,95,mov,300,congruent,right
