block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,B,17,0,or,congruent,right,First
cp_stroop,B,17,1,or,incongruent,left,Switch
cp_stroop,B,17,2,or,congruent,left,Repeat
cp_stroop,B,17,3,or,incongruent,right,Switch
cp_stroop,B,17,4,or,congruent,right,Repeat
cp_stroop,B,17,5,or,congruent,left,Switch
cp_stroop,B,17,6,or,congruent,right,Switch
cp_stroop,B,17,7,or,incongruent,right,Repeat
cp_stroop,B,17,8,or,congruent,left,Switch
cp_stroop,B,17,9,or,congruent,right,Switch
cp_stroop,B,17,10,or,incongruent,right,Repeat
cp_stroop,B,17,11,or,incongruent,right,Repeat
cp_stroop,B,17,12,or,congruent,left,Switch
cp_stroop,B,17,13,or,incongruent,right,Switch
cp_stroop,B,17,14,or,congruent,right,Repeat
cp_stroop,B,17,15,or,incongruent,right,Repeat
cp_stroop,B,17,16,or,congruent,right,Repeat
cp_stroop,B,17,17,or,incongruent,left,Switch
cp_stroop,B,17,18,or,incongruent,left,Repeat
cp_stroop,B,17,19,or,incongruent,right,Switch
cp_stroop,B,17,20,or,incongruent,right,Repeat
cp_stroop,B,17,21,or,incongruent,left,Switch
cp_stroop,B,17,22,or,congruent,right,Switch
cp_stroop,B,17,23,or,congruent,right,Repeat
cp_stroop,B,17,24,or,congruent,left,Switch
cp_stroop,B,17,25,or,incongruent,left,Repeat
cp_stroop,B,17,26,or,congruent,left,Repeat
cp_stroop,B,17,27,or,congruent,right,Switch
cp_stroop,B,17,28,or,congruent,right,Repeat
cp_stroop,B,17,29,or,incongruent,left,Switch
cp_stroop,B,17,30,or,incongruent,left,Repeat
cp_stroop,B,17,31,or,incongruent,right,Switch
cp_stroop,B,17,32,or,congruent,left,Switch
cp_stroop,B,17,33,or,incongruent,left,Repeat
cp_stroop,B,17,34,or,incongruent,right,Switch
cp_stroop,B,17,35,or,incongruent,right,Repeat
cp_stroop,B,17,36,or,congruent,right,Repeat
cp_stroop,B,17,37,or,congruent,right,Repeat
cp_stroop,B,17,38,or,congruent,left,Switch
cp_stroop,B,17,39,or,congruent,left,Repeat
cp_stroop,B,17,40,or,congruent,right,Switch
cp_stroop,B,17,41,or,incongruent,left,Switch
cp_stroop,B,17,42,or,congruent,left,Repeat
cp_stroop,B,17,43,or,congruent,right,Switch
cp_stroop,B,17,44,or,incongruent,right,Repeat
cp_stroop,B,17,45,or,incongruent,left,Switch
cp_stroop,B,17,46,or,congruent,left,Repeat
cp_stroop,B,17,47,or,congruent,left,Repeat
cp_stroop,B,17,48,or,congruent,right,Switch
cp_stroop,B,17,49,or,incongruent,left,Switch
cp_stroop,B,17,50,or,incongruent,left,Repeat
cp_stroop,B,17,51,or,incongruent,right,Switch
cp_stroop,B,17,52,or,congruent,right,Repeat
cp_stroop,B,17,53,or,incongruent,left,Switch
cp_stroop,B,17,54,or,congruent,right,Switch
cp_stroop,B,17,55,or,congruent,left,Switch
cp_stroop,B,17,56,or,congruent,left,Repeat
cp_stroop,B,17,57,or,incongruent,left,Repeat
cp_stroop,B,17,58,or,incongruent,right,Switch
cp_stroop,B,17,59,or,incongruent,right,Repeat
cp_stroop,B,17,60,or,congruent,left,Switch
cp_stroop,B,17,61,or,congruent,right,Switch
cp_stroop,B,17,62,or,congruent,left,Switch
cp_stroop,B,17,63,or,congruent,left,Repeat
cp_stroop,B,17,64,or,incongruent,right,Switch
cp_stroop,B,17,65,or,congruent,right,Repeat
cp_stroop,B,17,66,or,incongruent,right,Repeat
cp_stroop,B,17,67,or,congruent,left,Switch
cp_stroop,B,17,68,or,congruent,right,Switch
cp_stroop,B,17,69,or,incongruent,left,Switch
cp_stroop,B,17,70,or,congruent,left,Repeat
cp_stroop,B,17,71,or,incongruent,left,Repeat
cp_stroop,B,17,72,or,incongruent,right,Switch
cp_stroop,B,17,73,or,incongruent,left,Switch
cp_stroop,B,17,74,or,incongruent,right,Switch
cp_stroop,B,17,75,or,incongruent,right,Repeat
cp_stroop,B,17,76,or,incongruent,right,Repeat
cp_stroop,B,17,77,or,congruent,left,Switch
cp_stroop,B,17,78,or,congruent,left,Repeat
cp_stroop,B,17,79,or,incongruent,left,Repeat
cp_stroop,B,17,80,or,incongruent,right,Switch
cp_stroop,B,17,81,or,congruent,right,Repeat
cp_stroop,B,17,82,or,incongruent,left,Switch
cp_stroop,B,17,83,or,incongruent,right,Switch
cp_stroop,B,17,84,or,congruent,right,Repeat
cp_stroop,B,17,85,or,incongruent,left,Switch
cp_stroop,B,17,86,or,incongruent,left,Repeat
cp_stroop,B,17,87,or,incongruent,right,Switch
cp_stroop,B,17,88,or,incongruent,left,Switch
cp_stroop,B,17,89,or,incongruent,left,Repeat
cp_stroop,B,17,90,or,congruent,left,Repeat
cp_stroop,B,17,91,or,congruent,left,Repeat
cp_stroop,B,17,92,or,congruent,right,Switch
cp_stroop,B,17,93,or,incongruent,left,Switch
cp_stroop,B,17,94,or,congruent,left,Repeat
cp_stroop,B,17,95,or,congruent,right,Switch
