block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,A,31,0,mov,600,incongruent,right
cp_prp,A,31,1,mov,300,congruent,left
cp_prp,A,31,2,mov,300,incongruent,left
cp_prp,A,31,3,mov,600,congruent,left
cp_prp,A,31,4,mov,600,congruent,left
cp_prp,A,31,5,mov,600,incongruent,right
cp_prp,A,31,6,mov,100,incongruent,left
cp_prp,A,31,7,mov,600,incongruent,left
cp_prp,A,31,8,mov,100,incongruent,right
cp_prp,A,31,9,mov,600,congruent,left
cp_prp,A,31,10,mov,300,incongruent,left
cp_prp,A,31,11,mov,100,congruent,left
cp_prp,A,31,12,mov,300,congruent,left
cp_prp,A,31,13,mov,600,incongruent,right
cp_prp,A,31,14,mov,100,incongruent,right
cp_prp,A,31,15,mov,100,congruent,left
cp_prp,A,31,16,mov,100,congruent,right
cp_prp,A,31,17,mov,600,incongruent,left
cp_prp,A,31,18,mov,100,incongruent,right
cp_prp,A,31,19,mov,100,congruent,right
cp_prp,A,31,20,mov,600,incongruent,right
cp_prp,A,31,21,mov,600,incongruent,left
cp_prp,A,31,22,mov,100,incongruent,left
cp_prp,A,31,23,mov,300,incongruent,right
cp_prp,A,31,24,mov,100,congruent,right
cp_prp,A,31,25,mov,100,incongruent,right
cp_prp,A,31,26,mov,300,incongruent,left
cp_prp,A,31,27,mov,600,congruent,right
cp_prp,A,31,28,mov,100,congruent,left
cp_prp,A,31,29,mov,100,congruent,right
cp_prp,A,31,30,mov,100,incongruent,left
cp_prp,A,31,31,mov,300,congruent,right
cp_prp,A,31,32,mov,100,incongruent,right
cp_prp,A,31,33,mov,600,incongruent,left
cp_prp,A,31,34,mov,300,incongruent,left
cp_prp,A,31,35,mov,600,congruent,left
cp_prp,A,31,36,mov,600,congruent,left
cp_prp,A,31,37,mov,600,incongruent,right
cp_prp,A,31,38,mov,300,incongruent,right
cp_prp,A,31,39,mov,300,congruent,right
cp_prp,A,31,40,mov,100,congruent,right
cp_prp,A,31,41,mov,600,congruent,left
cp_prp,A,31,42,mov,300,incongruent,left
cp_prp,A,31,43,mov,300,congruent,left
cp_prp,A,31,44,mov,600,incongruent,right
cp_prp,A,31,45,mov,100,incongruent,left
cp_prp,A,31,46,mov,100,incongruent,right
cp_prp,A,31,47,mov,300,congruent,right
cp_prp,A,31,48,mov,300,congruent,left
cp_prp,A,31,49,mov,600,incongruent,left
cp_prp,A,31,50,mov,300,incongruent,left
cp_prp,A,31,51,mov,300,congruent,right
cp_prp,A,31,52,mov,600,congruent,left
cp_prp,A,31,53,mov,300,incongruent,right
cp_prp,A,31,54,mov,300,incongruent,right
cp_prp,A,31,55,mov,300,congruent,right
cp_prp,A,31,56,mov,100,congruent,right
cp_prp,A,31,57,mov,100,congruent,left
cp_prp,A,31,58,mov,100,incongruent,right
cp_prp,A,31,59,mov,600,congruent,right
cp_prp,A,31,60,mov,100,congruent,left
cp_prp,A,31,61,mov,300,congruent,left
cp_prp,A,31,62,mov,100,incongruent,left
cp_prp,A,31,63,mov,100,congruent,left
cp_prp,A,31,64,mov,100,incongruent,right
cp_prp,A,31,65,mov,600,incongruent,left
cp_prp,A,31,66,mov,600,congruent,right
cp_prp,A,31,67,mov,600,incongruent,right
cp_prp,A,31,68,mov,600,congruent,left
cp_prp,A,31,69,mov,300,congruent,right
cp_prp,A,31,70,mov,100,incongruent,left
cp_prp,A,31,71,mov,300,congruent,right
cp_prp,A,31,72,mov,100,congruent,right
cp_prp,A,31,73,mov,100,incongruent,left
cp_prp,A,31,74,mov,300,incongruent,left
cp_prp,A,31,75,mov,600,congruent,right
cp_prp,A,31,76,mov,300,congruent,left
cp_prp,A,31,77,mov,100,incongruent,left
cp_prp,A,31,78,mov,100,congruent,left
cp_prp,A,31,79,mov,600,incongruent,left
cp_prp,A,31,80,mov,300,incongruent,right
cp_prp,A,31,81,mov,600,congruent,right
cp_prp,A,31,82,mov,300,incongruent,left
cp_prp,A,31,83,mov,600,congruent,right
cp_prp,A,31,84,mov,600,congruent,right
cp_prp,A,31,85,mov,600,incongruent,left
cp_prp,A,31,86,mov,300,incongruent,right
cp_prp,A,31,87,mov,300,congruent,right
cp_prp,A,31,88,mov,100,congruent,right
cp_prp,A,31,89,mov,300,incongruent,right
cp_prp,A,31,90,mov,100,congruent,left
cp_prp,A,31,91,mov,600,congruent,right
cp_prp,A,31,92,mov,300,congruent,left
cp_prp,A,31,93,mov,600,incongruent,right
cp_prp,A,31,94,mov,300,incongruent,right
cp_prp,A,31,95,mov,300,congruent,left
