block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,A,30,0,mov,congruent,left,First
cp_stroop,A,30,1,mov,congruent,right,Switch
cp_stroop,A,30,2,mov,incongruent,left,Switch
cp_stroop,A,30,3,mov,congruent,right,Switch
cp_stroop,A,30,4,mov,incongruent,right,Repeat
cp_stroop,A,30,5,mov,incongruent,right,Repeat
cp_stroop,A,30,6,mov,incongruent,left,Switch
cp_stroop,A,30,7,mov,incongruent,right,Switch
cp_stroop,A,30,8,mov,incongruent,right,Repeat
cp_stroop,A,30,9,mov,incongruent,left,Switch
cp_stroop,A,30,10,mov,congruent,left,Repeat
cp_stroop,A,30,11,mov,congruent,right,Switch
cp_stroop,A,30,12,mov,incongruent,right,Repeat
cp_stroop,A,30,13,mov,congruent,right,Repeat
cp_stroop,A,30,14,mov,incongruent,right,Repeat
cp_stroop,A,30,15,mov,incongruent,left,Switch
cp_stroop,A,30,16,mov,congruent,left,Repeat
cp_stroop,A,30,17,mov,incongruent,right,Switch
cp_stroop,A,30,18,mov,congruent,left,Switch
cp_stroop,A,30,19,mov,congruent,left,Repeat
cp_stroop,A,30,20,mov,incongruent,right,Switch
cp_stroop,A,30,21,mov,congruent,left,Switch
cp_stroop,A,30,22,mov,incongruent,left,Repeat
cp_stroop,A,30,23,mov,incongruent,left,Repeat
cp_stroop,A,30,24,mov,congruent,right,Switch
cp_stroop,A,30,25,mov,congruent,right,Repeat
cp_stroop,A,30,26,mov,congruent,left,Switch
cp_stroop,A,30,27,mov,incongruent,left,Repeat
cp_stroop,A,30,28,mov,incongruent,right,Switch
cp_stroop,A,30,29,mov,incongruent,left,Switch
cp_stroop,A,30,30,mov,congruent,left,Repeat
cp_stroop,A,30,31,mov,congruent,left,Repeat
cp_stroop,A,30,32,mov,congruent,left,Repeat
cp_stroop,A,30,33,mov,congruent,right,Switch
cp_stroop,A,30,34,mov,congruent,left,Switch
cp_stroop,A,30,35,mov,incongruent,right,Switch
cp_stroop,A,30,36,mov,incongruent,right,Repeat
cp_stroop,A,30,37,mov,incongruent,left,Switch
cp_stroop,A,30,38,mov,congruent,right,Switch
cp_stroop,A,30,39,mov,congruent,right,Repeat
cp_stroop,A,30,40,mov,congruent,right,Repeat
cp_stroop,A,30,41,mov,incongruent,left,Switch
cp_stroop,A,30,42,mov,congruent,left,Repeat
cp_stroop,A,30,43,mov,incongruent,left,Repeat
cp_stroop,A,30,44,mov,congruent,left,Repeat
cp_stroop,A,30,45,mov,congruent,right,Switch
cp_stroop,A,30,46,mov,congruent,left,Switch
cp_stroop,A,30,47,mov,congruent,left,Repeat
cp_stroop,A,30,48,mov,congruent,right,Switch
cp_stroop,A,30,49,mov,incongruent,right,Repeat
cp_stroop,A,30,50,mov,incongruent,right,Repeat
cp_stroop,A,30,51,mov,incongruent,left,Switch
cp_stroop,A,30,52,mov,incongruent,right,Switch
cp_stroop,A,30,53,mov,incongruent,right,Repeat
cp_stroop,A,30,54,mov,incongruent,left,Switch
cp_stroop,A,30,55,mov,incongruent,right,Switch
cp_stroop,A,30,56,mov,congruent,right,Repeat
cp_stroop,A,30,57,mov,congruent,right,Repeat
cp_stroop,A,30,58,mov,congruent,left,Switch
cp_stroop,A,30,59,mov,congruent,right,Switch
cp_stroop,A,30,60,mov,incongruent,right,Repeat
cp_stroop,A,30,61,mov,incongruent,left,Switch
cp_stroop,A,30,62,mov,congruent,left,Repeat
cp_stroop,A,30,63,mov,incongruent,left,Repeat
cp_stroop,A,30,64,mov,congruent,right,Switch
cp_stroop,A,30,65,mov,congruent,left,Switch
cp_stroop,A,30,66,mov,congruent,left,Repeat
cp_stroop,A,30,67,mov,congruent,left,Repeat
cp_stroop,A,30,68,mov,congruent,right,Switch
cp_stroop,A,30,69,mov,incongruent,left,Switch
cp_stroop,A,30,70,mov,congruent,left,Repeat
cp_stroop,A,30,71,mov,incongruent,right,Switch
cp_stroop,A,30,72,mov,congruent,right,Repeat
cp_stroop,A,30,73,mov,congruent,right,Repeat
cp_stroop,A,30,74,mov,congruent,left,Switch
cp_stroop,A,30,75,mov,incongruent,right,Switch
cp_stroop,A,30,76,mov,incongruent,right,Repeat
cp_stroop,A,30,77,mov,incongruent,left,Switch
cp_stroop,A,30,78,mov,incongruent,left,Repeat
cp_stroop,A,30,79,mov,incongruent,left,Repeat
cp_stroop,A,30,80,mov,congruent,right,Switch
cp_stroop,A,30,81,mov,incongruent,left,Switch
cp_stroop,A,30,82,mov,congruent,right,Switch
cp_stroop,A,30,83,mov,incongruent,right,Repeat
cp_stroop,A,30,84,mov,congruent,right,Repeat
cp_stroop,A,30,85,mov,congruent,left,Switch
cp_stroop,A,30,86,mov,incongruent,left,Repeat
cp_stroop,A,30,87,mov,incongruent,right,Switch
cp_stroop,A,30,88,mov,congruent,right,Repeat
cp_stroop,A,30,89,mov,incongruent,left,Switch
cp_stroop,A,30,90,mov,incongruent,right,Switch
cp_stroop,A,30,91,mov,incongruent,right,Repeat
cp_stroop,A,30,92,mov,congruent,left,Switch
cp_stroop,A,30,93,mov,congruent,right,Switch
cp_stroop,A,30,94,mov,incongruent,left,Switch
cp_stroop,A,30,95,mov,incongruent,left,Repeat
