block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,B,36,0,or,300,incongruent,left
cp_prp,B,36,1,or,600,incongruent,left
cp_prp,B,36,2,or,300,congruent,left
cp_prp,B,36,3,or,600,incongruent,right
cp_prp,B,36,4,or,100,congruent,right
cp_prp,B,36,5,or,300,incongruent,left
cp_prp,B,36,6,or,300,congruent,left
cp_prp,B,36,7,or,300,congruent,right
cp_prp,B,36,8,or,600,incongruent,right
cp_prp,B,36,9,or,600,incongruent,left
cp_prp,B,36,10,or,300,incongruent,right
cp_prp,B,36,11,or,100,incongruent,left
cp_prp,B,36,12,or,100,incongruent,right
cp_prp,B,36,13,or,600,incongruent,right
cp_prp,B,36,14,or,600,congruent,right
cp_prp,B,36,15,or,300,incongruent,left
cp_prp,B,36,16,or,300,incongruent,left
cp_prp,B,36,17,or,600,congruent,right
cp_prp,B,36,18,or,600,congruent,left
cp_prp,B,36,19,or,300,incongruent,left
cp_prp,B,36,20,or,300,congruent,left
cp_prp,B,36,21,or,100,congruent,left
cp_prp,B,36,22,or,600,congruent,right
cp_prp,B,36,23,or,600,incongruent,left
cp_prp,B,36,24,or,100,congruent,left
cp_prp,B,36,25,or,300,congruent,right
cp_prp,B,36,26,or,100,congruent,right
cp_prp,B,36,27,or,600,incongruent,left
cp_prp,B,36,28,or,300,incongruent,right
cp_prp,B,36,29,or,100,incongruent,right
cp_prp,B,36,30,or,100,incongruent,left
cp_prp,B,36,31,or,600,incongruent,right
cp_prp,B,36,32,or,300,incongruent,left
cp_prp,B,36,33,or,300,incongruent,right
cp_prp,B,36,34,or,300,incongruent,right
cp_prp,B,36,35,or,300,congruent,right
cp_prp,B,36,36,or,100,congruent,left
cp_prp,B,36,37,or,300,congruent,left
cp_prp,B,36,38,or,600,congruent,left
cp_prp,B,36,39,or,300,congruent,right
cp_prp,B,36,40,or,300,congruent,right
cp_prp,B,36,41,or,600,incongruent,left
cp_prp,B,36,42,or,600,incongruent,right
cp_prp,B,36,43,or,100,incongruent,left
cp_prp,B,36,44,or,100,incongruent,left
cp_prp,B,36,45,or,100,congruent,left
cp_prp,B,36,46,or,600,congruent,right
cp_prp,B,36,47,or,600,incongruent,right
cp_prp,B,36,48,or,100,congruent,left
cp_prp,B,36,49,or,600,congruent,right
cp_prp,B,36,50,or,600,congruent,left
cp_prp,B,36,51,or,100,incongruent,left
cp_prp,B,36,52,or,600,congruent,left
cp_prp,B,36,53,or,600,incongruent,right
cp_prp,B,36,54,or,300,congruent,left
cp_prp,B,36,55,or,600,incongruent,left
cp_prp,B,36,56,or,300,congruent,right
cp_prp,B,36,57,or,600,incongruent,left
cp_prp,B,36,58,or,100,incongruent,right
cp_prp,B,36,59,or,600,congruent,right
cp_prp,B,36,60,or,100,incongruent,left
cp_prp,B,36,61,or,100,congruent,right
cp_prp,B,36,62,or,600,incongruent,right
cp_prp,B,36,63,or,300,incongruent,left
cp_prp,B,36,64,or,300,incongruent,left
cp_prp,B,36,65,or,600,congruent,left
cp_prp,B,36,66,or,100,congruent,right
cp_prp,B,36,67,or,100,incongruent,left
cp_prp,B,36,68,or,100,incongruent,right
cp_prp,B,36,69,or,600,congruent,left
cp_prp,B,36,70,or,300,congruent,left
cp_prp,B,36,71,or,300,incongruent,right
cp_prp,B,36,72,or,100,congruent,left
cp_prp,B,36,73,or,100,incongruent,right
cp_prp,B,36,74,or,300,incongruent,right
cp_prp,B,36,75,or,300,congruent,left
cp_prp,B,36,76,or,600,congruent,right
cp_prp,B,36,77,or,600,congruent,left
cp_prp,B,36,78,or,300,congruent,right
cp_prp,B,36,79,or,600,congruent,right
cp_prp,B,36,80,or,100,congruent,left
cp_prp,B,36,81,or,300,incongruent,right
cp_prp,B,36,82,or,300,incongruent,right
cp_prp,B,36,83,or,300,congruent,right
cp_prp,B,36,84,or,100,incongruent,right
cp_prp,B,36,85,or,100,congruent,left
cp_prp,B,36,86,or,300,congruent,left
cp_prp,B,36,87,or,100,congruent,right
cp_prp,B,36,88,or,100,congruent,right
cp_prp,B,36,89,or,100,congruent,right
cp_prp,B,36,90,or,100,congruent,right
cp_prp,B,36,91,or,600,incongruent,left
cp_prp,B,36,92,or,100,incongruent,left
cp_prp,B,36,93,or,100,incongruent,right
cp_prp,B,36,94,or,100,incongruent,right
cp_prp,B,36,95,or,600,congruent,left
