block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,B,25,0,or,First,First,incongruent,easy,left
cp_taskswitch_asym,B,25,1,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,25,2,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,25,3,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,25,4,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,25,5,or,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,25,6,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,25,7,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,25,8,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,25,9,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,25,10,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,25,11,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,25,12,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,25,13,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,25,14,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,25,15,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,25,16,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,25,17,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,25,18,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,25,19,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,25,20,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,25,21,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,25,22,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,25,23,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,25,24,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,25,25,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,25,26,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,25,27,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,25,28,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,25,29,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,25,30,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,25,31,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,25,32,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,25,33,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,25,34,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,25,35,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,25,36,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,25,37,or,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,25,38,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,25,39,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,25,40,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,25,41,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,25,42,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,25,43,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,25,44,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,25,45,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,25,46,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,25,47,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,25,48,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,25,49,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,25,50,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,25,51,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,25,52,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,25,53,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,25,54,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,25,55,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,25,56,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,25,57,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,25,58,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,25,59,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,25,60,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,25,61,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,25,62,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,25,63,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,25,64,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,25,65,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,25,66,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,25,67,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,25,68,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,25,69,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,25,70,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,25,71,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,25,72,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,25,73,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,25,74,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,25,75,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,25,76,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,25,77,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,25,78,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,25,79,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,25,80,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,25,81,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,25,82,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,25,83,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,25,84,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,25,85,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,25,86,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,25,87,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,25,88,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,25,89,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,25,90,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,25,91,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,25,92,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,25,93,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,25,94,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,25,95,mov,Switch,Switch,congruent,hard,right
