block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,49,0,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,49,1,mov,congruent,high,low,right
cp_stroop_crossed,A,49,2,mov,incongruent,high,high,left
cp_stroop_crossed,A,49,3,mov,incongruent,mid,high,right
cp_stroop_crossed,A,49,4,mov,congruent,high,mid,right
cp_stroop_crossed,A,49,5,mov,incongruent,mid,low,right
cp_stroop_crossed,A,49,6,mov,congruent,low,mid,left
cp_stroop_crossed,A,49,7,mov,incongruent,high,low,right
cp_stroop_crossed,A,49,8,mov,incongruent,low,low,right
cp_stroop_crossed,A,49,9,mov,congruent,high,high,right
cp_stroop_crossed,A,49,10,mov,incongruent,low,high,left
cp_stroop_crossed,A,49,11,mov,congruent,low,mid,right
cp_stroop_crossed,A,49,12,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,49,13,mov,incongruent,high,mid,left
cp_stroop_crossed,A,49,14,mov,congruent,high,high,right
cp_stroop_crossed,A,49,15,mov,congruent,high,high,left
cp_stroop_crossed,A,49,16,mov,incongruent,low,mid,right
cp_stroop_crossed,A,49,17,mov,congruent,low,high,right
cp_stroop_crossed,A,49,18,mov,congruent,high,low,left
cp_stroop_crossed,A,49,19,mov,incongruent,mid,low,left
cp_stroop_crossed,A,49,20,mov,congruent,high,mid,right
cp_stroop_crossed,A,49,21,mov,congruent,mid,high,left
cp_stroop_crossed,A,49,22,mov,incongruent,high,high,right
cp_stroop_crossed,A,49,23,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,49,24,mov,incongruent,high,low,right
cp_stroop_crossed,A,49,25,mov,congruent,low,high,left
cp_stroop_crossed,A,49,26,mov,congruent,mid,high,right
cp_stroop_crossed,A,49,27,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,49,28,mov,incongruent,high,high,left
cp_stroop_crossed,A,49,29,mov,incongruent,mid,low,right
cp_stroop_crossed,A,49,30,mov,incongruent,high,mid,right
cp_stroop_crossed,A,49,31,mov,congruent,low,high,right
cp_stroop_crossed,A,49,32,mov,incongruent,high,low,right
cp_stroop_crossed,A,49,33,mov,congruent,high,mid,right
cp_stroop_crossed,A,49,34,mov,incongruent,high,mid,left
cp_stroop_crossed,A,49,35,mov,incongruent,mid,low,right
cp_stroop_crossed,A,49,36,mov,congruent,mid,mid,right
cp_stroop_crossed,A,49,37,mov,incongruent,low,mid,left
cp_stroop_crossed,A,49,38,mov,congruent,high,high,right
cp_stroop_crossed,A,49,39,mov,incongruent,low,low,right
cp_stroop_crossed,A,49,40,mov,congruent,high,mid,left
cp_stroop_crossed,A,49,41,mov,congruent,low,low,left
cp_stroop_crossed,A,49,42,mov,congruent,mid,low,right
cp_stroop_crossed,A,49,43,mov,congruent,mid,low,left
cp_stroop_crossed,A,49,44,mov,congruent,high,low,left
cp_stroop_crossed,A,49,45,mov,congruent,low,low,left
cp_stroop_crossed,A,49,46,mov,congruent,mid,mid,left
cp_stroop_crossed,A,49,47,mov,congruent,low,low,right
cp_stroop_crossed,A,49,48,mov,incongruent,high,mid,right
cp_stroop_crossed,A,49,49,mov,congruent,high,mid,left
cp_stroop_crossed,A,49,50,mov,incongruent,mid,low,left
cp_stroop_crossed,A,49,51,mov,incongruent,low,high,right
cp_stroop_crossed,A,49,52,mov,congruent,mid,low,right
cp_stroop_crossed,A,49,53,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,49,54,mov,incongruent,low,low,left
cp_stroop_crossed,A,49,55,mov,congruent,mid,high,right
cp_stroop_crossed,A,49,56,mov,incongruent,high,low,left
cp_stroop_crossed,A,49,57,mov,congruent,low,high,left
cp_stroop_crossed,A,49,58,mov,congruent,mid,high,right
cp_stroop_crossed,A,49,59,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,49,60,mov,incongruent,mid,high,left
cp_stroop_crossed,A,49,61,mov,incongruent,low,high,right
cp_stroop_crossed,A,49,62,mov,congruent,mid,mid,left
cp_stroop_crossed,A,49,63,mov,congruent,mid,mid,right
cp_stroop_crossed,A,49,64,mov,congruent,mid,mid,left
cp_stroop_crossed,A,49,65,mov,congruent,high,low,right
cp_stroop_crossed,A,49,66,mov,congruent,high,mid,left
cp_stroop_crossed,A,49,67,mov,incongruent,mid,high,right
cp_stroop_crossed,A,49,68,mov,incongruent,low,mid,left
cp_stroop_crossed,A,49,69,mov,incongruent,high,low,left
cp_stroop_crossed,A,49,70,mov,congruent,low,low,right
cp_stroop_crossed,A,49,71,mov,congruent,low,mid,left
cp_stroop_crossed,A,49,72,mov,incongruent,low,low,right
cp_stroop_crossed,A,49,73,mov,congruent,low,high,right
cp_stroop_crossed,A,49,74,mov,incongruent,low,high,left
cp_stroop_crossed,A,49,75,mov,incongruent,low,high,right
cp_stroop_crossed,A,49,76,mov,incongruent,mid,high,right
cp_stroop_crossed,A,49,77,mov,incongruent,low,low,left
cp_stroop_crossed,A,49,78,mov,congruent,mid,high,left
cp_stroop_crossed,A,49,79,mov,congruent,high,high,left
cp_stroop_crossed,A,49,80,mov,incongruent,mid,low,left
cp_stroop_crossed,A,49,81,mov,incongruent,mid,high,left
cp_stroop_crossed,A,49,82,mov,congruent,high,low,left
cp_stroop_crossed,A,49,83,mov,incongruent,low,high,left
cp_stroop_crossed,A,49,84,mov,congruent,mid,high,left
cp_stroop_crossed,A,49,85,mov,incongruent,high,high,right
cp_stroop_crossed,A,49,86,mov,incongruent,high,high,right
cp_stroop_crossed,A,49,87,mov,congruent,low,high,left
cp_stroop_crossed,A,49,88,mov,incongruent,high,low,left
cp_stroop_crossed,A,49,89,mov,incongruent,low,mid,right
cp_stroop_crossed,A,49,90,mov,congruent,low,mid,right
cp_stroop_crossed,A,49,91,mov,congruent,mid,low,left
cp_stroop_crossed,A,49,92,mov,incongruent,mid,high,left
cp_stroop_crossed,A,49,93,mov,congruent,low,mid,left
cp_stroop_crossed,A,49,94,mov,incongruent,high,mid,right
cp_stroop_crossed,A,49,95,mov,congruent,low,low,left
cp_stroop_crossed,A,49,96,mov,incongruent,low,low,left
cp_stroop_crossed,A,49,97,mov,congruent,high,high,left
cp_stroop_crossed,A,49,98,mov,incongruent,high,mid,left
cp_stroop_crossed,A,49,99,mov,congruent,low,mid,right
cp_stroop_crossed,A,49,100,mov,congruent,mid,mid,right
cp_stroop_crossed,A,49,101,mov,incongruent,low,mid,left
cp_stroop_crossed,A,49,102,mov,incongruent,high,high,left
cp_stroop_crossed,A,49,103,mov,congruent,high,low,right
cp_stroop_crossed,A,49,104,mov,congruent,mid,low,left
cp_stroop_crossed,A,49,105,mov,congruent,low,low,right
cp_stroop_crossed,A,49,106,mov,congruent,mid,low,right
cp_stroop_crossed,A,49,107,mov,incongruent,low,mid,right
