block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,40,0,or,congruent,high,high,left
cp_stroop_crossed,B,40,1,or,incongruent,mid,high,right
cp_stroop_crossed,B,40,2,or,incongruent,mid,low,left
cp_stroop_crossed,B,40,3,or,congruent,high,low,right
cp_stroop_crossed,B,40,4,or,incongruent,low,low,right
cp_stroop_crossed,B,40,5,or,congruent,low,high,right
cp_stroop_crossed,B,40,6,or,incongruent,high,low,left
cp_stroop_crossed,B,40,7,or,incongruent,low,mid,right
cp_stroop_crossed,B,40,8,or,congruent,low,mid,right
cp_stroop_crossed,B,40,9,or,incongruent,high,high,right
cp_stroop_crossed,B,40,10,or,congruent,low,high,left
cp_stroop_crossed,B,40,11,or,congruent,low,high,right
cp_stroop_crossed,B,40,12,or,incongruent,high,high,left
cp_stroop_crossed,B,40,13,or,congruent,high,low,right
cp_stroop_crossed,B,40,14,or,congruent,high,mid,right
cp_stroop_crossed,B,40,15,or,congruent,high,low,left
cp_stroop_crossed,B,40,16,or,congruent,mid,mid,right
cp_stroop_crossed,B,40,17,or,incongruent,high,mid,right
cp_stroop_crossed,B,40,18,or,incongruent,low,mid,right
cp_stroop_crossed,B,40,19,or,incongruent,mid,mid,left
cp_stroop_crossed,B,40,20,or,incongruent,low,high,left
cp_stroop_crossed,B,40,21,or,congruent,mid,mid,left
cp_stroop_crossed,B,40,22,or,incongruent,mid,mid,right
cp_stroop_crossed,B,40,23,or,congruent,mid,mid,left
cp_stroop_crossed,B,40,24,or,incongruent,high,mid,left
cp_stroop_crossed,B,40,25,or,incongruent,low,high,left
cp_stroop_crossed,B,40,26,or,congruent,low,high,right
cp_stroop_crossed,B,40,27,or,congruent,mid,low,right
cp_stroop_crossed,B,40,28,or,incongruent,high,high,left
cp_stroop_crossed,B,40,29,or,congruent,low,low,right
cp_stroop_crossed,B,40,30,or,congruent,low,mid,left
cp_stroop_crossed,B,40,31,or,congruent,mid,mid,right
cp_stroop_crossed,B,40,32,or,congruent,mid,high,left
cp_stroop_crossed,B,40,33,or,incongruent,low,mid,left
cp_stroop_crossed,B,40,34,or,incongruent,low,low,left
cp_stroop_crossed,B,40,35,or,incongruent,low,mid,right
cp_stroop_crossed,B,40,36,or,congruent,low,low,right
cp_stroop_crossed,B,40,37,or,incongruent,mid,mid,left
cp_stroop_crossed,B,40,38,or,congruent,low,high,left
cp_stroop_crossed,B,40,39,or,incongruent,low,low,left
cp_stroop_crossed,B,40,40,or,congruent,low,low,left
cp_stroop_crossed,B,40,41,or,congruent,high,high,right
cp_stroop_crossed,B,40,42,or,incongruent,mid,low,right
cp_stroop_crossed,B,40,43,or,incongruent,high,low,right
cp_stroop_crossed,B,40,44,or,incongruent,mid,low,left
cp_stroop_crossed,B,40,45,or,incongruent,high,high,left
cp_stroop_crossed,B,40,46,or,congruent,mid,high,left
cp_stroop_crossed,B,40,47,or,congruent,high,high,right
cp_stroop_crossed,B,40,48,or,congruent,high,low,left
cp_stroop_crossed,B,40,49,or,congruent,mid,low,left
cp_stroop_crossed,B,40,50,or,incongruent,mid,high,left
cp_stroop_crossed,B,40,51,or,congruent,mid,low,right
cp_stroop_crossed,B,40,52,or,incongruent,mid,mid,right
cp_stroop_crossed,B,40,53,or,congruent,mid,mid,left
cp_stroop_crossed,B,40,54,or,incongruent,low,low,left
cp_stroop_crossed,B,40,55,or,incongruent,high,mid,right
cp_stroop_crossed,B,40,56,or,incongruent,low,high,right
cp_stroop_crossed,B,40,57,or,incongruent,low,mid,left
cp_stroop_crossed,B,40,58,or,incongruent,high,low,left
cp_stroop_crossed,B,40,59,or,incongruent,high,low,right
cp_stroop_crossed,B,40,60,or,congruent,mid,high,right
cp_stroop_crossed,B,40,61,or,incongruent,low,high,right
cp_stroop_crossed,B,40,62,or,incongruent,low,mid,left
cp_stroop_crossed,B,40,63,or,congruent,low,mid,right
cp_stroop_crossed,B,40,64,or,congruent,low,low,right
cp_stroop_crossed,B,40,65,or,congruent,high,high,right
cp_stroop_crossed,B,40,66,or,incongruent,mid,low,left
cp_stroop_crossed,B,40,67,or,incongruent,low,low,right
cp_stroop_crossed,B,40,68,or,congruent,high,mid,left
cp_stroop_crossed,B,40,69,or,incongruent,mid,mid,left
cp_stroop_crossed,B,40,70,or,incongruent,high,mid,right
cp_stroop_crossed,B,40,71,or,congruent,high,mid,right
cp_stroop_crossed,B,40,72,or,congruent,low,mid,right
cp_stroop_crossed,B,40,73,or,incongruent,high,high,right
cp_stroop_crossed,B,40,74,or,congruent,mid,high,right
cp_stroop_crossed,B,40,75,or,incongruent,mid,high,left
cp_stroop_crossed,B,40,76,or,incongruent,low,high,left
cp_stroop_crossed,B,40,77,or,congruent,high,low,right
cp_stroop_crossed,B,40,78,or,congruent,high,mid,right
cp_stroop_crossed,B,40,79,or,congruent,mid,high,right
cp_stroop_crossed,B,40,80,or,congruent,low,low,left
cp_stroop_crossed,B,40,81,or,congruent,high,low,left
cp_stroop_crossed,B,40,82,or,congruent,mid,low,left
cp_stroop_crossed,B,40,83,or,incongruent,mid,low,right
cp_stroop_crossed,B,40,84,or,congruent,mid,low,left
cp_stroop_crossed,B,40,85,or,incongruent,high,low,right
cp_stroop_crossed,B,40,86,or,congruent,low,high,left
cp_stroop_crossed,B,40,87,or,congruent,low,low,left
cp_stroop_crossed,B,40,88,or,incongruent,low,high,right
cp_stroop_crossed,B,40,89,or,incongruent,mid,high,right
cp_stroop_crossed,B,40,90,or,congruent,high,high,left
cp_stroop_crossed,B,40,91,or,congruent,mid,low,right
cp_stroop_crossed,B,40,92,or,incongruent,low,low,right
cp_stroop_crossed,B,40,93,or,incongruent,high,high,right
cp_stroop_crossed,B,40,94,or,congruent,low,mid,left
cp_stroop_crossed,B,40,95,or,congruent,mid,mid,right
cp_stroop_crossed,B,40,96,or,congruent,mid,high,left
cp_stroop_crossed,B,40,97,or,congruent,low,mid,left
cp_stroop_crossed,B,40,98,or,congruent,high,high,left
cp_stroop_crossed,B,40,99,or,incongruent,high,mid,left
cp_stroop_crossed,B,40,100,or,congruent,high,mid,left
cp_stroop_crossed,B,40,101,or,incongruent,mid,high,right
cp_stroop_crossed,B,40,102,or,congruent,high,mid,left
cp_stroop_crossed,B,40,103,or,incongruent,mid,high,left
cp_stroop_crossed,B,40,104,or,incongruent,high,mid,left
cp_stroop_crossed,B,40,105,or,incongruent,high,low,left
cp_stroop_crossed,B,40,106,or,incongruent,mid,low,right
cp_stroop_crossed,B,40,107,or,incongruent,mid,mid,right
