block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,22,0,or,incongruent,high,high,left
cp_stroop_crossed,B,22,1,or,congruent,mid,mid,left
cp_stroop_crossed,B,22,2,or,congruent,low,high,left
cp_stroop_crossed,B,22,3,or,congruent,mid,mid,left
cp_stroop_crossed,B,22,4,or,incongruent,low,low,left
cp_stroop_crossed,B,22,5,or,congruent,high,high,right
cp_stroop_crossed,B,22,6,or,incongruent,mid,low,left
cp_stroop_crossed,B,22,7,or,incongruent,high,high,left
cp_stroop_crossed,B,22,8,or,congruent,low,mid,right
cp_stroop_crossed,B,22,9,or,congruent,low,low,right
cp_stroop_crossed,B,22,10,or,congruent,low,high,left
cp_stroop_crossed,B,22,11,or,congruent,mid,low,right
cp_stroop_crossed,B,22,12,or,incongruent,low,mid,right
cp_stroop_crossed,B,22,13,or,incongruent,high,high,right
cp_stroop_crossed,B,22,14,or,incongruent,low,mid,left
cp_stroop_crossed,B,22,15,or,incongruent,mid,high,right
cp_stroop_crossed,B,22,16,or,incongruent,mid,low,left
cp_stroop_crossed,B,22,17,or,incongruent,mid,mid,right
cp_stroop_crossed,B,22,18,or,congruent,mid,high,left
cp_stroop_crossed,B,22,19,or,incongruent,low,high,right
cp_stroop_crossed,B,22,20,or,congruent,high,low,left
cp_stroop_crossed,B,22,21,or,congruent,low,low,left
cp_stroop_crossed,B,22,22,or,congruent,mid,low,left
cp_stroop_crossed,B,22,23,or,incongruent,high,low,left
cp_stroop_crossed,B,22,24,or,incongruent,high,low,right
cp_stroop_crossed,B,22,25,or,incongruent,low,mid,left
cp_stroop_crossed,B,22,26,or,congruent,low,mid,left
cp_stroop_crossed,B,22,27,or,incongruent,mid,mid,left
cp_stroop_crossed,B,22,28,or,incongruent,mid,high,left
cp_stroop_crossed,B,22,29,or,congruent,low,mid,right
cp_stroop_crossed,B,22,30,or,incongruent,high,low,left
cp_stroop_crossed,B,22,31,or,congruent,low,low,left
cp_stroop_crossed,B,22,32,or,congruent,mid,mid,left
cp_stroop_crossed,B,22,33,or,incongruent,mid,low,right
cp_stroop_crossed,B,22,34,or,incongruent,high,mid,right
cp_stroop_crossed,B,22,35,or,incongruent,low,mid,left
cp_stroop_crossed,B,22,36,or,incongruent,mid,high,right
cp_stroop_crossed,B,22,37,or,congruent,high,mid,left
cp_stroop_crossed,B,22,38,or,incongruent,high,mid,right
cp_stroop_crossed,B,22,39,or,congruent,low,high,right
cp_stroop_crossed,B,22,40,or,congruent,mid,high,left
cp_stroop_crossed,B,22,41,or,congruent,mid,low,left
cp_stroop_crossed,B,22,42,or,incongruent,low,low,left
cp_stroop_crossed,B,22,43,or,congruent,low,low,right
cp_stroop_crossed,B,22,44,or,congruent,low,high,left
cp_stroop_crossed,B,22,45,or,incongruent,high,low,right
cp_stroop_crossed,B,22,46,or,incongruent,high,mid,left
cp_stroop_crossed,B,22,47,or,incongruent,mid,high,right
cp_stroop_crossed,B,22,48,or,congruent,high,low,right
cp_stroop_crossed,B,22,49,or,incongruent,low,low,left
cp_stroop_crossed,B,22,50,or,congruent,high,mid,left
cp_stroop_crossed,B,22,51,or,congruent,high,mid,right
cp_stroop_crossed,B,22,52,or,congruent,high,high,left
cp_stroop_crossed,B,22,53,or,congruent,high,low,left
cp_stroop_crossed,B,22,54,or,congruent,mid,low,right
cp_stroop_crossed,B,22,55,or,congruent,low,high,right
cp_stroop_crossed,B,22,56,or,incongruent,low,low,right
cp_stroop_crossed,B,22,57,or,incongruent,mid,mid,left
cp_stroop_crossed,B,22,58,or,congruent,mid,high,right
cp_stroop_crossed,B,22,59,or,congruent,high,mid,right
cp_stroop_crossed,B,22,60,or,incongruent,mid,high,left
cp_stroop_crossed,B,22,61,or,congruent,mid,mid,right
cp_stroop_crossed,B,22,62,or,incongruent,high,mid,left
cp_stroop_crossed,B,22,63,or,incongruent,mid,high,left
