block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,35,0,or,First,First,congruent,easy,right
cp_taskswitch,B,35,1,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,35,2,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,35,3,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,35,4,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,B,35,5,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,35,6,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,35,7,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,35,8,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,35,9,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,35,10,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,35,11,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,35,12,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,35,13,or,Switch,Switch,congruent,easy,left
cp_taskswitch,B,35,14,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,35,15,or,Switch,Switch,congruent,hard,right
cp_taskswitch,B,35,16,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,35,17,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,B,35,18,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,35,19,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,35,20,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,35,21,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,35,22,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,35,23,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,35,24,or,Switch,Switch,congruent,hard,left
cp_taskswitch,B,35,25,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,35,26,or,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,35,27,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,35,28,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,35,29,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,35,30,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,35,31,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,35,32,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,35,33,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,35,34,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,35,35,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,35,36,or,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,35,37,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,35,38,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,35,39,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,35,40,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,35,41,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,35,42,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,35,43,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,35,44,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,35,45,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,35,46,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,35,47,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,35,48,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,35,49,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,35,50,or,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,35,51,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,35,52,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,35,53,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,35,54,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,35,55,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,35,56,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,35,57,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,35,58,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,35,59,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,35,60,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,35,61,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,35,62,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,35,63,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,B,35,64,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,35,65,or,Switch,Switch,congruent,easy,right
cp_taskswitch,B,35,66,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,35,67,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,35,68,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,35,69,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,35,70,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,35,71,or,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,35,72,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,35,73,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,35,74,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,35,75,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,35,76,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,35,77,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,35,78,or,Switch,Switch,congruent,easy,right
cp_taskswitch,B,35,79,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,35,80,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,35,81,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,35,82,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,35,83,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,35,84,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,35,85,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,35,86,or,Switch,Switch,congruent,hard,right
cp_taskswitch,B,35,87,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,35,88,or,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,35,89,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,35,90,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,35,91,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,35,92,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,35,93,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,35,94,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,35,95,mov,Switch,Repeat,congruent,hard,left
