block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,37,0,mov,First,First,incongruent,hard,left
cp_taskswitch,B,37,1,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,37,2,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,37,3,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,37,4,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,37,5,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,37,6,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,37,7,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,37,8,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,B,37,9,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,37,10,or,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,37,11,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,37,12,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,37,13,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,37,14,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,37,15,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,37,16,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,37,17,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,37,18,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,37,19,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,37,20,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,37,21,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,37,22,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,B,37,23,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,37,24,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,37,25,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,37,26,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,37,27,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,37,28,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,37,29,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,37,30,or,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,37,31,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,B,37,32,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,37,33,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,37,34,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,37,35,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,37,36,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,37,37,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,37,38,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,37,39,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,37,40,or,Switch,Switch,congruent,hard,left
cp_taskswitch,B,37,41,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,37,42,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,37,43,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,37,44,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,37,45,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,37,46,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,37,47,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,37,48,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,37,49,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,37,50,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,37,51,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,37,52,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,37,53,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,37,54,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,37,55,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,37,56,or,Switch,Switch,congruent,hard,right
cp_taskswitch,B,37,57,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,37,58,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,B,37,59,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,37,60,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,37,61,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,37,62,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,37,63,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,37,64,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,37,65,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,37,66,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,37,67,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,37,68,or,Switch,Switch,congruent,easy,right
cp_taskswitch,B,37,69,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,37,70,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,37,71,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,37,72,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,37,73,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,37,74,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,37,75,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,37,76,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,37,77,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,37,78,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,37,79,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,37,80,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,37,81,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,37,82,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,37,83,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,37,84,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,37,85,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,37,86,or,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,37,87,mov,Switch,Repeat,congruent,hard,left
