block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,B,16,0,or,300,congruent,right
cp_prp,B,16,1,or,300,incongruent,left
cp_prp,B,16,2,or,600,congruent,right
cp_prp,B,16,3,or,100,congruent,left
cp_prp,B,16,4,or,100,congruent,left
cp_prp,B,16,5,or,300,incongruent,right
cp_prp,B,16,6,or,100,incongruent,left
cp_prp,B,16,7,or,600,congruent,left
cp_prp,B,16,8,or,300,congruent,right
cp_prp,B,16,9,or,300,incongruent,right
cp_prp,B,16,10,or,300,congruent,right
cp_prp,B,16,11,or,600,incongruent,right
cp_prp,B,16,12,or,100,congruent,left
cp_prp,B,16,13,or,100,incongruent,right
cp_prp,B,16,14,or,600,congruent,left
cp_prp,B,16,15,or,300,congruent,left
cp_prp,B,16,16,or,100,incongruent,right
cp_prp,B,16,17,or,600,incongruent,left
cp_prp,B,16,18,or,100,congruent,left
cp_prp,B,16,19,or,600,incongruent,right
cp_prp,B,16,20,or,600,congruent,left
cp_prp,B,16,21,or,100,incongruent,left
cp_prp,B,16,22,or,100,incongruent,left
cp_prp,B,16,23,or,300,congruent,left
cp_prp,B,16,24,or,100,incongruent,left
cp_prp,B,16,25,or,600,incongruent,left
cp_prp,B,16,26,or,600,incongruent,left
cp_prp,B,16,27,or,100,congruent,right
cp_prp,B,16,28,or,100,incongruent,left
cp_prp,B,16,29,or,600,congruent,left
cp_prp,B,16,30,or,300,congruent,left
cp_prp,B,16,31,or,100,incongruent,left
cp_prp,B,16,32,or,300,congruent,left
cp_prp,B,16,33,or,300,incongruent,left
cp_prp,B,16,34,or,100,incongruent,left
cp_prp,B,16,35,or,600,incongruent,right
cp_prp,B,16,36,or,600,congruent,left
cp_prp,B,16,37,or,100,congruent,right
cp_prp,B,16,38,or,100,congruent,right
cp_prp,B,16,39,or,100,incongruent,right
cp_prp,B,16,40,or,300,incongruent,left
cp_prp,B,16,41,or,300,incongruent,right
cp_prp,B,16,42,or,100,congruent,right
cp_prp,B,16,43,or,600,incongruent,right
cp_prp,B,16,44,or,300,incongruent,left
cp_prp,B,16,45,or,100,incongruent,right
cp_prp,B,16,46,or,300,congruent,right
cp_prp,B,16,47,or,100,incongruent,right
cp_prp,B,16,48,or,100,incongruent,right
cp_prp,B,16,49,or,100,congruent,left
cp_prp,B,16,50,or,600,congruent,left
cp_prp,B,16,51,or,600,incongruent,right
cp_prp,B,16,52,or,300,congruent,right
cp_prp,B,16,53,or,100,congruent,right
cp_prp,B,16,54,or,600,incongruent,left
cp_prp,B,16,55,or,300,incongruent,left
cp_prp,B,16,56,or,300,incongruent,left
cp_prp,B,16,57,or,600,incongruent,left
cp_prp,B,16,58,or,300,congruent,left
cp_prp,B,16,59,or,600,incongruent,right
cp_prp,B,16,60,or,600,congruent,right
cp_prp,B,16,61,or,300,incongruent,right
cp_prp,B,16,62,or,600,incongruent,left
cp_prp,B,16,63,or,600,congruent,left
cp_prp,B,16,64,or,300,incongruent,left
cp_prp,B,16,65,or,600,congruent,right
cp_prp,B,16,66,or,600,congruent,right
cp_prp,B,16,67,or,600,incongruent,right
cp_prp,B,16,68,or,100,congruent,left
cp_prp,B,16,69,or,300,incongruent,right
cp_prp,B,16,70,or,300,congruent,left
cp_prp,B,16,71,or,100,congruent,left
cp_prp,B,16,72,or,100,congruent,right
cp_prp,B,16,73,or,300,congruent,left
cp_prp,B,16,74,or,300,congruent,right
cp_prp,B,16,75,or,100,incongruent,right
cp_prp,B,16,76,or,100,congruent,left
cp_prp,B,16,77,or,300,incongruent,right
cp_prp,B,16,78,or,300,incongruent,right
cp_prp,B,16,79,or,100,incongruent,right
cp_prp,B,16,80,or,300,congruent,right
cp_prp,B,16,81,or,600,congruent,right
cp_prp,B,16,82,or,600,congruent,left
cp_prp,B,16,83,or,600,incongruent,right
cp_prp,B,16,84,or,600,congruent,right
cp_prp,B,16,85,or,600,congruent,right
cp_prp,B,16,86,or,600,incongruent,left
cp_prp,B,16,87,or,300,congruent,left
cp_prp,B,16,88,or,100,congruent,right
cp_prp,B,16,89,or,600,incongruent,left
cp_prp,B,16,90,or,600,congruent,right
cp_prp,B,16,91,or,100,congruent,right
cp_prp,B,16,92,or,300,congruent,right
cp_prp,B,16,93,or,300,incongruent,right
cp_prp,B,16,94,or,300,incongruent,left
cp_prp,B,16,95,or,100,incongruent,left
