block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,29,0,mov,First,First,incongruent,easy,right
cp_taskswitch,B,29,1,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,29,2,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,29,3,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,29,4,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,29,5,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,29,6,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,29,7,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,29,8,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,29,9,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,29,10,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,29,11,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,29,12,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,29,13,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,29,14,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,29,15,or,Switch,Switch,congruent,easy,right
cp_taskswitch,B,29,16,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,29,17,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,29,18,or,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,29,19,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,29,20,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,29,21,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,29,22,or,Switch,Switch,congruent,hard,left
cp_taskswitch,B,29,23,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,29,24,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,29,25,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,29,26,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,29,27,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,29,28,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,29,29,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,29,30,or,Switch,Switch,congruent,hard,right
cp_taskswitch,B,29,31,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,29,32,or,Switch,Switch,congruent,easy,left
cp_taskswitch,B,29,33,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,29,34,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,29,35,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,29,36,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,29,37,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,29,38,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,29,39,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,29,40,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,29,41,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,29,42,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,29,43,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,29,44,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,29,45,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,29,46,or,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,29,47,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,29,48,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,B,29,49,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,29,50,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,29,51,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,29,52,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,29,53,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,29,54,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,B,29,55,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,29,56,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,B,29,57,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,29,58,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,29,59,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,29,60,or,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,29,61,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,29,62,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,29,63,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,29,64,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,29,65,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,29,66,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,29,67,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,29,68,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,29,69,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,B,29,70,or,Switch,Switch,congruent,hard,left
cp_taskswitch,B,29,71,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,29,72,or,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,29,73,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,29,74,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,29,75,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,29,76,or,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,29,77,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,29,78,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,29,79,or,Switch,Switch,congruent,easy,right
cp_taskswitch,B,29,80,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,29,81,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,29,82,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,29,83,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,29,84,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,29,85,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,29,86,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,29,87,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,29,88,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,29,89,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,29,90,or,Switch,Switch,congruent,hard,left
cp_taskswitch,B,29,91,or,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,29,92,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,29,93,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,29,94,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,29,95,or,Repeat,Switch,congruent,easy,left
