block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,A,32,0,mov,congruent,left,First
cp_stroop,A,32,1,mov,incongruent,right,Switch
cp_stroop,A,32,2,mov,incongruent,right,Repeat
cp_stroop,A,32,3,mov,congruent,right,Repeat
cp_stroop,A,32,4,mov,congruent,right,Repeat
cp_stroop,A,32,5,mov,congruent,left,Switch
cp_stroop,A,32,6,mov,incongruent,right,Switch
cp_stroop,A,32,7,mov,congruent,right,Repeat
cp_stroop,A,32,8,mov,congruent,right,Repeat
cp_stroop,A,32,9,mov,incongruent,left,Switch
cp_stroop,A,32,10,mov,incongruent,right,Switch
cp_stroop,A,32,11,mov,congruent,left,Switch
cp_stroop,A,32,12,mov,incongruent,left,Repeat
cp_stroop,A,32,13,mov,congruent,left,Repeat
cp_stroop,A,32,14,mov,incongruent,right,Switch
cp_stroop,A,32,15,mov,incongruent,left,Switch
cp_stroop,A,32,16,mov,incongruent,left,Repeat
cp_stroop,A,32,17,mov,congruent,right,Switch
cp_stroop,A,32,18,mov,congruent,left,Switch
cp_stroop,A,32,19,mov,incongruent,left,Repeat
cp_stroop,A,32,20,mov,incongruent,left,Repeat
cp_stroop,A,32,21,mov,congruent,right,Switch
cp_stroop,A,32,22,mov,congruent,left,Switch
cp_stroop,A,32,23,mov,congruent,right,Switch
cp_stroop,A,32,24,mov,incongruent,right,Repeat
cp_stroop,A,32,25,mov,incongruent,right,Repeat
cp_stroop,A,32,26,mov,congruent,left,Switch
cp_stroop,A,32,27,mov,congruent,left,Repeat
cp_stroop,A,32,28,mov,incongruent,left,Repeat
cp_stroop,A,32,29,mov,congruent,right,Switch
cp_stroop,A,32,30,mov,incongruent,right,Repeat
cp_stroop,A,32,31,mov,incongruent,left,Switch
cp_stroop,A,32,32,mov,congruent,right,Switch
cp_stroop,A,32,33,mov,incongruent,left,Switch
cp_stroop,A,32,34,mov,incongruent,left,Repeat
cp_stroop,A,32,35,mov,congruent,left,Repeat
cp_stroop,A,32,36,mov,incongruent,right,Switch
cp_stroop,A,32,37,mov,incongruent,right,Repeat
cp_stroop,A,32,38,mov,incongruent,left,Switch
cp_stroop,A,32,39,mov,congruent,right,Switch
cp_stroop,A,32,40,mov,congruent,left,Switch
cp_stroop,A,32,41,mov,incongruent,left,Repeat
cp_stroop,A,32,42,mov,congruent,right,Switch
cp_stroop,A,32,43,mov,congruent,right,Repeat
cp_stroop,A,32,44,mov,incongruent,right,Repeat
cp_stroop,A,32,45,mov,congruent,right,Repeat
cp_stroop,A,32,46,mov,incongruent,left,Switch
cp_stroop,A,32,47,mov,incongruent,left,Repeat
cp_stroop,A,32,48,mov,congruent,left,Repeat
cp_stroop,A,32,49,mov,incongruent,right,Switch
cp_stroop,A,32,50,mov,congruent,right,Repeat
cp_stroop,A,32,51,mov,congruent,left,Switch
cp_stroop,A,32,52,mov,incongruent,right,Switch
cp_stroop,A,32,53,mov,incongruent,right,Repeat
cp_stroop,A,32,54,mov,incongruent,left,Switch
cp_stroop,A,32,55,mov,incongruent,left,Repeat
cp_stroop,A,32,56,mov,incongruent,left,Repeat
cp_stroop,A,32,57,mov,congruent,right,Switch
cp_stroop,A,32,58,mov,incongruent,right,Repeat
cp_stroop,A,32,59,mov,incongruent,right,Repeat
cp_stroop,A,32,60,mov,incongruent,left,Switch
cp_stroop,A,32,61,mov,incongruent,left,Repeat
cp_stroop,A,32,62,mov,incongruent,right,Switch
cp_stroop,A,32,63,mov,incongruent,left,Switch
cp_stroop,A,32,64,mov,congruent,left,Repeat
cp_stroop,A,32,65,mov,congruent,right,Switch
cp_stroop,A,32,66,mov,congruent,left,Switch
cp_stroop,A,32,67,mov,congruent,left,Repeat
cp_stroop,A,32,68,mov,congruent,right,Switch
cp_stroop,A,32,69,mov,incongruent,right,Repeat
cp_stroop,A,32,70,mov,congruent,right,Repeat
cp_stroop,A,32,71,mov,congruent,right,Repeat
cp_stroop,A,32,72,mov,congruent,left,Switch
cp_stroop,A,32,73,mov,congruent,right,Switch
cp_stroop,A,32,74,mov,congruent,left,Switch
cp_stroop,A,32,75,mov,congruent,left,Repeat
cp_stroop,A,32,76,mov,incongruent,right,Switch
cp_stroop,A,32,77,mov,incongruent,left,Switch
cp_stroop,A,32,78,mov,congruent,left,Repeat
cp_stroop,A,32,79,mov,incongruent,left,Repeat
cp_stroop,A,32,80,mov,congruent,right,Switch
cp_stroop,A,32,81,mov,congruent,left,Switch
cp_stroop,A,32,82,mov,incongruent,right,Switch
cp_stroop,A,32,83,mov,congruent,right,Repeat
cp_stroop,A,32,84,mov,incongruent,left,Switch
cp_stroop,A,32,85,mov,congruent,right,Switch
cp_stroop,A,32,86,mov,congruent,left,Switch
cp_stroop,A,32,87,mov,congruent,left,Repeat
cp_stroop,A,32,88,mov,incongruent,right,Switch
cp_stroop,A,32,89,mov,incongruent,right,Repeat
cp_stroop,A,32,90,mov,congruent,left,Switch
cp_stroop,A,32,91,mov,congruent,left,Repeat
cp_stroop,A,32,92,mov,congruent,right,Switch
cp_stroop,A,32,93,mov,incongruent,left,Switch
cp_stroop,A,32,94,mov,incongruent,right,Switch
cp_stroop,A,32,95,mov,incongruent,right,Repeat
