block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,B,49,0,or,300,congruent,left
cp_prp,B,49,1,or,100,incongruent,left
cp_prp,B,49,2,or,300,incongruent,right
cp_prp,B,49,3,or,300,congruent,right
cp_prp,B,49,4,or,600,incongruent,right
cp_prp,B,49,5,or,600,incongruent,right
cp_prp,B,49,6,or,300,incongruent,right
cp_prp,B,49,7,or,600,incongruent,left
cp_prp,B,49,8,or,600,congruent,right
cp_prp,B,49,9,or,600,incongruent,right
cp_prp,B,49,10,or,100,incongruent,right
cp_prp,B,49,11,or,100,incongruent,right
cp_prp,B,49,12,or,100,incongruent,right
cp_prp,B,49,13,or,100,congruent,right
cp_prp,B,49,14,or,300,incongruent,right
cp_prp,B,49,15,or,600,congruent,right
cp_prp,B,49,16,or,600,congruent,left
cp_prp,B,49,17,or,600,congruent,right
cp_prp,B,49,18,or,100,congruent,left
cp_prp,B,49,19,or,300,congruent,right
cp_prp,B,49,20,or,600,congruent,left
cp_prp,B,49,21,or,100,incongruent,left
cp_prp,B,49,22,or,600,incongruent,right
cp_prp,B,49,23,or,600,congruent,left
cp_prp,B,49,24,or,600,incongruent,right
cp_prp,B,49,25,or,600,congruent,right
cp_prp,B,49,26,or,100,incongruent,left
cp_prp,B,49,27,or,300,congruent,right
cp_prp,B,49,28,or,100,congruent,left
cp_prp,B,49,29,or,100,congruent,right
cp_prp,B,49,30,or,100,incongruent,right
cp_prp,B,49,31,or,600,incongruent,left
cp_prp,B,49,32,or,600,congruent,right
cp_prp,B,49,33,or,300,incongruent,right
cp_prp,B,49,34,or,100,incongruent,right
cp_prp,B,49,35,or,300,incongruent,left
cp_prp,B,49,36,or,100,incongruent,left
cp_prp,B,49,37,or,600,congruent,left
cp_prp,B,49,38,or,100,incongruent,right
cp_prp,B,49,39,or,600,incongruent,left
cp_prp,B,49,40,or,600,congruent,right
cp_prp,B,49,41,or,100,congruent,left
cp_prp,B,49,42,or,300,congruent,left
cp_prp,B,49,43,or,600,incongruent,right
cp_prp,B,49,44,or,300,incongruent,right
cp_prp,B,49,45,or,100,congruent,right
cp_prp,B,49,46,or,600,congruent,right
cp_prp,B,49,47,or,600,incongruent,left
cp_prp,B,49,48,or,300,incongruent,left
cp_prp,B,49,49,or,300,congruent,left
cp_prp,B,49,50,or,300,incongruent,left
cp_prp,B,49,51,or,300,congruent,right
cp_prp,B,49,52,or,300,congruent,left
cp_prp,B,49,53,or,100,congruent,right
cp_prp,B,49,54,or,300,incongruent,left
cp_prp,B,49,55,or,600,incongruent,left
cp_prp,B,49,56,or,100,congruent,left
cp_prp,B,49,57,or,100,congruent,left
cp_prp,B,49,58,or,300,incongruent,left
cp_prp,B,49,59,or,300,congruent,right
cp_prp,B,49,60,or,300,incongruent,right
cp_prp,B,49,61,or,100,congruent,right
cp_prp,B,49,62,or,600,congruent,left
cp_prp,B,49,63,or,600,incongruent,left
cp_prp,B,49,64,or,300,incongruent,left
cp_prp,B,49,65,or,100,incongruent,left
cp_prp,B,49,66,or,100,incongruent,right
cp_prp,B,49,67,or,100,congruent,left
cp_prp,B,49,68,or,300,congruent,left
cp_prp,B,49,69,or,600,congruent,left
cp_prp,B,49,70,or,100,incongruent,left
cp_prp,B,49,71,or,600,incongruent,left
cp_prp,B,49,72,or,300,congruent,left
cp_prp,B,49,73,or,100,congruent,left
cp_prp,B,49,74,or,100,congruent,right
cp_prp,B,49,75,or,300,congruent,right
cp_prp,B,49,76,or,600,incongruent,right
cp_prp,B,49,77,or,600,incongruent,right
cp_prp,B,49,78,or,600,congruent,right
cp_prp,B,49,79,or,100,congruent,right
cp_prp,B,49,80,or,300,incongruent,left
cp_prp,B,49,81,or,300,congruent,left
cp_prp,B,49,82,or,100,incongruent,right
cp_prp,B,49,83,or,300,congruent,right
cp_prp,B,49,84,or,300,incongruent,right
cp_prp,B,49,85,or,100,incongruent,left
cp_prp,B,49,86,or,300,incongruent,left
cp_prp,B,49,87,or,600,incongruent,left
cp_prp,B,49,88,or,600,congruent,left
cp_prp,B,49,89,or,300,congruent,left
cp_prp,B,49,90,or,100,incongruent,left
cp_prp,B,49,91,or,300,congruent,right
cp_prp,B,49,92,or,100,congruent,left
cp_prp,B,49,93,or,100,congruent,right
cp_prp,B,49,94,or,300,incongruent,right
cp_prp,B,49,95,or,600,congruent,left
