block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,A,30,0,mov,100,congruent,left
cp_prp,A,30,1,mov,600,incongruent,right
cp_prp,A,30,2,mov,100,incongruent,right
cp_prp,A,30,3,mov,600,congruent,left
cp_prp,A,30,4,mov,300,incongruent,right
cp_prp,A,30,5,mov,600,congruent,right
cp_prp,A,30,6,mov,300,incongruent,right
cp_prp,A,30,7,mov,100,congruent,right
cp_prp,A,30,8,mov,100,incongruent,right
cp_prp,A,30,9,mov,600,incongruent,left
cp_prp,A,30,10,mov,100,incongruent,left
cp_prp,A,30,11,mov,600,incongruent,left
cp_prp,A,30,12,mov,100,congruent,left
cp_prp,A,30,13,mov,300,congruent,right
cp_prp,A,30,14,mov,300,congruent,right
cp_prp,A,30,15,mov,100,incongruent,right
cp_prp,A,30,16,mov,100,congruent,right
cp_prp,A,30,17,mov,600,congruent,right
cp_prp,A,30,18,mov,300,congruent,right
cp_prp,A,30,19,mov,100,congruent,left
cp_prp,A,30,20,mov,300,incongruent,left
cp_prp,A,30,21,mov,100,congruent,right
cp_prp,A,30,22,mov,300,incongruent,left
cp_prp,A,30,23,mov,100,congruent,right
cp_prp,A,30,24,mov,600,incongruent,right
cp_prp,A,30,25,mov,600,congruent,left
cp_prp,A,30,26,mov,100,incongruent,left
cp_prp,A,30,27,mov,300,congruent,left
cp_prp,A,30,28,mov,300,congruent,right
cp_prp,A,30,29,mov,300,incongruent,left
cp_prp,A,30,30,mov,100,congruent,right
cp_prp,A,30,31,mov,600,incongruent,right
cp_prp,A,30,32,mov,100,congruent,left
cp_prp,A,30,33,mov,600,incongruent,right
cp_prp,A,30,34,mov,600,incongruent,left
cp_prp,A,30,35,mov,600,congruent,left
cp_prp,A,30,36,mov,600,congruent,left
cp_prp,A,30,37,mov,100,incongruent,right
cp_prp,A,30,38,mov,600,congruent,left
cp_prp,A,30,39,mov,300,incongruent,left
cp_prp,A,30,40,mov,600,congruent,right
cp_prp,A,30,41,mov,600,congruent,right
cp_prp,A,30,42,mov,100,incongruent,left
cp_prp,A,30,43,mov,300,congruent,left
cp_prp,A,30,44,mov,300,incongruent,right
cp_prp,A,30,45,mov,600,congruent,left
cp_prp,A,30,46,mov,600,congruent,left
cp_prp,A,30,47,mov,300,congruent,left
cp_prp,A,30,48,mov,600,incongruent,right
cp_prp,A,30,49,mov,600,incongruent,right
cp_prp,A,30,50,mov,600,incongruent,left
cp_prp,A,30,51,mov,300,incongruent,left
cp_prp,A,30,52,mov,300,incongruent,right
cp_prp,A,30,53,mov,600,incongruent,left
cp_prp,A,30,54,mov,100,incongruent,left
cp_prp,A,30,55,mov,100,congruent,right
cp_prp,A,30,56,mov,600,incongruent,right
cp_prp,A,30,57,mov,300,congruent,left
cp_prp,A,30,58,mov,300,incongruent,right
cp_prp,A,30,59,mov,300,congruent,left
cp_prp,A,30,60,mov,600,congruent,right
cp_prp,A,30,61,mov,100,incongruent,left
cp_prp,A,30,62,mov,300,congruent,left
cp_prp,A,30,63,mov,300,incongruent,left
cp_prp,A,30,64,mov,100,congruent,left
cp_prp,A,30,65,mov,300,incongruent,left
cp_prp,A,30,66,mov,100,incongruent,right
cp_prp,A,30,67,mov,100,congruent,left
cp_prp,A,30,68,mov,100,incongruent,left
cp_prp,A,30,69,mov,600,congruent,right
cp_prp,A,30,70,mov,300,incongruent,right
cp_prp,A,30,71,mov,300,incongruent,left
cp_prp,A,30,72,mov,100,incongruent,right
cp_prp,A,30,73,mov,600,congruent,right
cp_prp,A,30,74,mov,100,incongruent,left
cp_prp,A,30,75,mov,600,incongruent,left
cp_prp,A,30,76,mov,100,congruent,right
cp_prp,A,30,77,mov,300,congruent,right
cp_prp,A,30,78,mov,300,congruent,right
cp_prp,A,30,79,mov,300,incongruent,right
cp_prp,A,30,80,mov,100,congruent,left
cp_prp,A,30,81,mov,600,congruent,right
cp_prp,A,30,82,mov,600,incongruent,left
cp_prp,A,30,83,mov,100,incongruent,right
cp_prp,A,30,84,mov,300,incongruent,right
cp_prp,A,30,85,mov,600,incongruent,left
cp_prp,A,30,86,mov,100,incongruent,left
cp_prp,A,30,87,mov,100,congruent,right
cp_prp,A,30,88,mov,100,incongruent,right
cp_prp,A,30,89,mov,600,congruent,left
cp_prp,A,30,90,mov,300,congruent,right
cp_prp,A,30,91,mov,300,congruent,left
cp_prp,A,30,92,mov,300,congruent,right
cp_prp,A,30,93,mov,100,congruent,left
cp_prp,A,30,94,mov,600,incongruent,right
cp_prp,A,30,95,mov,300,congruent,left
