block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,A,1,0,or,First,First,congruent,hard,left
cp_taskswitch,A,1,1,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,1,2,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,A,1,3,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,1,4,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,A,1,5,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,1,6,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,1,7,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,1,8,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,1,9,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,A,1,10,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,1,11,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,1,12,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,1,13,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,1,14,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,1,15,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,1,16,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,1,17,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,1,18,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,1,19,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,1,20,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,1,21,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,1,22,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,1,23,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,1,24,or,Switch,Switch,congruent,hard,right
cp_taskswitch,A,1,25,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,1,26,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,1,27,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,A,1,28,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,1,29,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,1,30,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,1,31,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,1,32,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,1,33,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,1,34,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,1,35,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,1,36,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,A,1,37,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,1,38,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,1,39,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,1,40,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,A,1,41,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,1,42,or,Switch,Switch,congruent,easy,left
cp_taskswitch,A,1,43,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,1,44,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,1,45,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,1,46,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,1,47,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,1,48,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,1,49,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,1,50,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,1,51,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,1,52,or,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,1,53,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,1,54,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,1,55,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,1,56,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,A,1,57,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,1,58,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,A,1,59,or,Switch,Switch,congruent,hard,left
cp_taskswitch,A,1,60,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,1,61,or,Switch,Switch,congruent,easy,right
cp_taskswitch,A,1,62,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,1,63,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,1,64,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,1,65,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,1,66,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,1,67,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,1,68,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,1,69,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,1,70,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,1,71,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,1,72,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,1,73,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,1,74,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,A,1,75,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,1,76,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,1,77,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,1,78,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,1,79,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,1,80,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,1,81,or,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,1,82,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,A,1,83,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,1,84,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,1,85,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,1,86,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,1,87,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,1,88,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,A,1,89,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,1,90,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,1,91,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,1,92,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,1,93,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,1,94,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,1,95,mov,Repeat,Repeat,incongruent,hard,right
