block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,A,38,0,mov,First,First,incongruent,hard,left
cp_taskswitch,A,38,1,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,38,2,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,38,3,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,38,4,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,38,5,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,38,6,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,A,38,7,or,Switch,Switch,congruent,hard,right
cp_taskswitch,A,38,8,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,38,9,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,38,10,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,38,11,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,38,12,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,38,13,or,Switch,Switch,congruent,hard,left
cp_taskswitch,A,38,14,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,38,15,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,38,16,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,38,17,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,38,18,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,38,19,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,38,20,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,38,21,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,38,22,or,Switch,Switch,congruent,easy,left
cp_taskswitch,A,38,23,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,38,24,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,38,25,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,38,26,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,38,27,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,38,28,or,Repeat,Switch,congruent,easy,right
cp_taskswitch,A,38,29,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,38,30,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,38,31,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,38,32,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,38,33,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,38,34,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,38,35,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,38,36,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,38,37,or,Repeat,Repeat,incongruent,hard,right
