block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,A,30,0,or,First,First,incongruent,hard,left
cp_taskswitch_asym,A,30,1,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,30,2,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,30,3,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,30,4,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,30,5,or,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,30,6,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,30,7,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,A,30,8,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,30,9,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,30,10,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,30,11,or,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,30,12,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,30,13,or,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,30,14,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,30,15,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,A,30,16,or,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,A,30,17,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,30,18,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,30,19,mov,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,30,20,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,30,21,or,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,30,22,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,30,23,or,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,30,24,or,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,30,25,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,30,26,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,30,27,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,30,28,or,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,30,29,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,30,30,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,30,31,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,30,32,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,30,33,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,A,30,34,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,30,35,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,30,36,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,30,37,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,30,38,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,30,39,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,30,40,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,30,41,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,30,42,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,30,43,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,30,44,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,30,45,mov,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,30,46,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,A,30,47,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,30,48,or,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,A,30,49,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,30,50,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,30,51,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,30,52,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,30,53,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,30,54,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,30,55,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,A,30,56,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,30,57,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,30,58,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,30,59,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,30,60,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,30,61,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,30,62,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,30,63,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,A,30,64,or,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,30,65,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,30,66,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,30,67,or,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,30,68,mov,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,30,69,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,30,70,or,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,30,71,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,30,72,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,30,73,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,30,74,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,30,75,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,30,76,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,30,77,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,30,78,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,30,79,or,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,30,80,or,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,30,81,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,30,82,mov,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,30,83,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,30,84,or,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,A,30,85,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,30,86,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,30,87,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,30,88,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,30,89,mov,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,30,90,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,30,91,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,30,92,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,30,93,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,30,94,or,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,30,95,or,Repeat,Switch,congruent,hard,right
