block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,49,0,or,incongruent,mid,mid,right
cp_stroop_crossed,B,49,1,or,congruent,high,low,right
cp_stroop_crossed,B,49,2,or,incongruent,high,high,left
cp_stroop_crossed,B,49,3,or,incongruent,mid,high,right
cp_stroop_crossed,B,49,4,or,congruent,high,mid,right
cp_stroop_crossed,B,49,5,or,incongruent,mid,low,right
cp_stroop_crossed,B,49,6,or,congruent,low,mid,left
cp_stroop_crossed,B,49,7,or,incongruent,high,low,right
cp_stroop_crossed,B,49,8,or,incongruent,low,low,right
cp_stroop_crossed,B,49,9,or,congruent,high,high,right
cp_stroop_crossed,B,49,10,or,incongruent,low,high,left
cp_stroop_crossed,B,49,11,or,congruent,low,mid,right
cp_stroop_crossed,B,49,12,or,incongruent,mid,mid,left
cp_stroop_crossed,B,49,13,or,incongruent,high,mid,left
cp_stroop_crossed,B,49,14,or,congruent,high,high,right
cp_stroop_crossed,B,49,15,or,congruent,high,high,left
cp_stroop_crossed,B,49,16,or,incongruent,low,mid,right
cp_stroop_crossed,B,49,17,or,congruent,low,high,right
cp_stroop_crossed,B,49,18,or,congruent,high,low,left
cp_stroop_crossed,B,49,19,or,incongruent,mid,low,left
cp_stroop_crossed,B,49,20,or,congruent,high,mid,right
cp_stroop_crossed,B,49,21,or,congruent,mid,high,left
cp_stroop_crossed,B,49,22,or,incongruent,high,high,right
cp_stroop_crossed,B,49,23,or,incongruent,mid,mid,right
cp_stroop_crossed,B,49,24,or,incongruent,high,low,right
cp_stroop_crossed,B,49,25,or,congruent,low,high,left
cp_stroop_crossed,B,49,26,or,congruent,mid,high,right
cp_stroop_crossed,B,49,27,or,incongruent,mid,mid,left
cp_stroop_crossed,B,49,28,or,incongruent,high,high,left
cp_stroop_crossed,B,49,29,or,incongruent,mid,low,right
cp_stroop_crossed,B,49,30,or,incongruent,high,mid,right
cp_stroop_crossed,B,49,31,or,congruent,low,high,right
cp_stroop_crossed,B,49,32,or,incongruent,high,low,right
cp_stroop_crossed,B,49,33,or,congruent,high,mid,right
cp_stroop_crossed,B,49,34,or,incongruent,high,mid,left
cp_stroop_crossed,B,49,35,or,incongruent,mid,low,right
cp_stroop_crossed,B,49,36,or,congruent,mid,mid,right
cp_stroop_crossed,B,49,37,or,incongruent,low,mid,left
cp_stroop_crossed,B,49,38,or,congruent,high,high,right
cp_stroop_crossed,B,49,39,or,incongruent,low,low,right
cp_stroop_crossed,B,49,40,or,congruent,high,mid,left
cp_stroop_crossed,B,49,41,or,congruent,low,low,left
cp_stroop_crossed,B,49,42,or,congruent,mid,low,right
cp_stroop_crossed,B,49,43,or,congruent,mid,low,left
cp_stroop_crossed,B,49,44,or,congruent,high,low,left
cp_stroop_crossed,B,49,45,or,congruent,low,low,left
cp_stroop_crossed,B,49,46,or,congruent,mid,mid,left
cp_stroop_crossed,B,49,47,or,congruent,low,low,right
cp_stroop_crossed,B,49,48,or,incongruent,high,mid,right
cp_stroop_crossed,B,49,49,or,congruent,high,mid,left
cp_stroop_crossed,B,49,50,or,incongruent,mid,low,left
cp_stroop_crossed,B,49,51,or,incongruent,low,high,right
cp_stroop_crossed,B,49,52,or,congruent,mid,low,right
cp_stroop_crossed,B,49,53,or,incongruent,mid,mid,right
cp_stroop_crossed,B,49,54,or,incongruent,low,low,left
cp_stroop_crossed,B,49,55,or,congruent,mid,high,right
cp_stroop_crossed,B,49,56,or,incongruent,high,low,left
cp_stroop_crossed,B,49,57,or,congruent,low,high,left
cp_stroop_crossed,B,49,58,or,congruent,mid,high,right
