block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,A,1,0,mov,congruent,right,First
cp_stroop,A,1,1,mov,congruent,left,Switch
cp_stroop,A,1,2,mov,incongruent,right,Switch
cp_stroop,A,1,3,mov,incongruent,right,Repeat
cp_stroop,A,1,4,mov,incongruent,right,Repeat
cp_stroop,A,1,5,mov,congruent,right,Repeat
cp_stroop,A,1,6,mov,incongruent,left,Switch
cp_stroop,A,1,7,mov,congruent,left,Repeat
cp_stroop,A,1,8,mov,incongruent,right,Switch
cp_stroop,A,1,9,mov,congruent,right,Repeat
cp_stroop,A,1,10,mov,congruent,left,Switch
cp_stroop,A,1,11,mov,incongruent,left,Repeat
cp_stroop,A,1,12,mov,congruent,right,Switch
cp_stroop,A,1,13,mov,congruent,right,Repeat
cp_stroop,A,1,14,mov,congruent,right,Repeat
cp_stroop,A,1,15,mov,congruent,left,Switch
cp_stroop,A,1,16,mov,incongruent,left,Repeat
cp_stroop,A,1,17,mov,incongruent,left,Repeat
cp_stroop,A,1,18,mov,incongruent,right,Switch
cp_stroop,A,1,19,mov,congruent,right,Repeat
cp_stroop,A,1,20,mov,incongruent,left,Switch
cp_stroop,A,1,21,mov,congruent,left,Repeat
cp_stroop,A,1,22,mov,incongruent,left,Repeat
cp_stroop,A,1,23,mov,congruent,right,Switch
cp_stroop,A,1,24,mov,congruent,right,Repeat
cp_stroop,A,1,25,mov,incongruent,left,Switch
cp_stroop,A,1,26,mov,congruent,left,Repeat
cp_stroop,A,1,27,mov,incongruent,right,Switch
cp_stroop,A,1,28,mov,incongruent,left,Switch
cp_stroop,A,1,29,mov,incongruent,left,Repeat
cp_stroop,A,1,30,mov,congruent,left,Repeat
cp_stroop,A,1,31,mov,congruent,left,Repeat
cp_stroop,A,1,32,mov,congruent,right,Switch
cp_stroop,A,1,33,mov,congruent,right,Repeat
cp_stroop,A,1,34,mov,congruent,right,Repeat
cp_stroop,A,1,35,mov,congruent,left,Switch
cp_stroop,A,1,36,mov,congruent,left,Repeat
cp_stroop,A,1,37,mov,congruent,left,Repeat
cp_stroop,A,1,38,mov,incongruent,right,Switch
cp_stroop,A,1,39,mov,congruent,left,Switch
cp_stroop,A,1,40,mov,congruent,right,Switch
cp_stroop,A,1,41,mov,congruent,right,Repeat
cp_stroop,A,1,42,mov,congruent,left,Switch
cp_stroop,A,1,43,mov,incongruent,right,Switch
cp_stroop,A,1,44,mov,incongruent,left,Switch
cp_stroop,A,1,45,mov,incongruent,left,Repeat
cp_stroop,A,1,46,mov,incongruent,left,Repeat
cp_stroop,A,1,47,mov,congruent,left,Repeat
cp_stroop,A,1,48,mov,incongruent,right,Switch
cp_stroop,A,1,49,mov,incongruent,left,Switch
cp_stroop,A,1,50,mov,incongruent,right,Switch
cp_stroop,A,1,51,mov,incongruent,right,Repeat
cp_stroop,A,1,52,mov,incongruent,right,Repeat
cp_stroop,A,1,53,mov,incongruent,left,Switch
cp_stroop,A,1,54,mov,incongruent,left,Repeat
cp_stroop,A,1,55,mov,congruent,left,Repeat
cp_stroop,A,1,56,mov,incongruent,right,Switch
cp_stroop,A,1,57,mov,incongruent,right,Repeat
cp_stroop,A,1,58,mov,congruent,right,Repeat
cp_stroop,A,1,59,mov,congruent,right,Repeat
cp_stroop,A,1,60,mov,congruent,left,Switch
cp_stroop,A,1,61,mov,congruent,right,Switch
cp_stroop,A,1,62,mov,congruent,right,Repeat
cp_stroop,A,1,63,mov,congruent,right,Repeat
cp_stroop,A,1,64,mov,congruent,left,Switch
cp_stroop,A,1,65,mov,congruent,left,Repeat
cp_stroop,A,1,66,mov,incongruent,left,Repeat
cp_stroop,A,1,67,mov,incongruent,right,Switch
cp_stroop,A,1,68,mov,incongruent,right,Repeat
cp_stroop,A,1,69,mov,congruent,left,Switch
cp_stroop,A,1,70,mov,incongruent,left,Repeat
cp_stroop,A,1,71,mov,congruent,left,Repeat
cp_stroop,A,1,72,mov,incongruent,left,Repeat
cp_stroop,A,1,73,mov,congruent,right,Switch
cp_stroop,A,1,74,mov,incongruent,left,Switch
cp_stroop,A,1,75,mov,congruent,left,Repeat
cp_stroop,A,1,76,mov,incongruent,right,Switch
cp_stroop,A,1,77,mov,incongruent,left,Switch
cp_stroop,A,1,78,mov,congruent,right,Switch
cp_stroop,A,1,79,mov,incongruent,right,Repeat
cp_stroop,A,1,80,mov,congruent,left,Switch
cp_stroop,A,1,81,mov,incongruent,right,Switch
cp_stroop,A,1,82,mov,congruent,right,Repeat
cp_stroop,A,1,83,mov,incongruent,left,Switch
cp_stroop,A,1,84,mov,incongruent,right,Switch
cp_stroop,A,1,85,mov,incongruent,right,Repeat
cp_stroop,A,1,86,mov,incongruent,right,Repeat
cp_stroop,A,1,87,mov,congruent,right,Repeat
cp_stroop,A,1,88,mov,incongruent,left,Switch
cp_stroop,A,1,89,mov,incongruent,left,Repeat
cp_stroop,A,1,90,mov,incongruent,left,Repeat
cp_stroop,A,1,91,mov,incongruent,right,Switch
cp_stroop,A,1,92,mov,congruent,left,Switch
cp_stroop,A,1,93,mov,congruent,right,Switch
cp_stroop,A,1,94,mov,incongruent,right,Repeat
cp_stroop,A,1,95,mov,congruent,left,Switch
