block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,23,0,mov,incongruent,mid,high,left
cp_stroop_crossed,A,23,1,mov,incongruent,mid,high,right
cp_stroop_crossed,A,23,2,mov,incongruent,high,low,left
cp_stroop_crossed,A,23,3,mov,congruent,mid,high,right
cp_stroop_crossed,A,23,4,mov,congruent,mid,mid,left
cp_stroop_crossed,A,23,5,mov,incongruent,high,mid,left
cp_stroop_crossed,A,23,6,mov,congruent,low,mid,right
cp_stroop_crossed,A,23,7,mov,incongruent,mid,low,right
cp_stroop_crossed,A,23,8,mov,incongruent,low,low,right
cp_stroop_crossed,A,23,9,mov,incongruent,mid,low,left
cp_stroop_crossed,A,23,10,mov,incongruent,high,low,left
cp_stroop_crossed,A,23,11,mov,congruent,high,high,left
cp_stroop_crossed,A,23,12,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,23,13,mov,congruent,low,mid,left
cp_stroop_crossed,A,23,14,mov,congruent,mid,low,right
cp_stroop_crossed,A,23,15,mov,incongruent,high,high,right
cp_stroop_crossed,A,23,16,mov,congruent,low,high,right
cp_stroop_crossed,A,23,17,mov,congruent,mid,low,right
cp_stroop_crossed,A,23,18,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,23,19,mov,congruent,low,mid,left
cp_stroop_crossed,A,23,20,mov,congruent,low,low,right
cp_stroop_crossed,A,23,21,mov,incongruent,mid,high,left
cp_stroop_crossed,A,23,22,mov,congruent,mid,high,right
cp_stroop_crossed,A,23,23,mov,congruent,high,low,right
cp_stroop_crossed,A,23,24,mov,incongruent,high,low,right
cp_stroop_crossed,A,23,25,mov,congruent,low,high,right
cp_stroop_crossed,A,23,26,mov,incongruent,low,low,left
cp_stroop_crossed,A,23,27,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,23,28,mov,congruent,high,low,left
cp_stroop_crossed,A,23,29,mov,congruent,low,mid,right
cp_stroop_crossed,A,23,30,mov,incongruent,low,high,left
cp_stroop_crossed,A,23,31,mov,congruent,mid,low,left
cp_stroop_crossed,A,23,32,mov,incongruent,high,low,right
cp_stroop_crossed,A,23,33,mov,congruent,high,mid,right
cp_stroop_crossed,A,23,34,mov,congruent,mid,mid,right
cp_stroop_crossed,A,23,35,mov,incongruent,high,high,left
cp_stroop_crossed,A,23,36,mov,incongruent,high,mid,right
cp_stroop_crossed,A,23,37,mov,congruent,low,high,left
cp_stroop_crossed,A,23,38,mov,congruent,low,mid,right
cp_stroop_crossed,A,23,39,mov,incongruent,mid,low,right
cp_stroop_crossed,A,23,40,mov,incongruent,high,mid,right
cp_stroop_crossed,A,23,41,mov,congruent,high,mid,left
cp_stroop_crossed,A,23,42,mov,congruent,mid,high,left
cp_stroop_crossed,A,23,43,mov,incongruent,mid,low,left
cp_stroop_crossed,A,23,44,mov,incongruent,low,mid,right
cp_stroop_crossed,A,23,45,mov,incongruent,low,low,left
cp_stroop_crossed,A,23,46,mov,congruent,mid,high,left
cp_stroop_crossed,A,23,47,mov,congruent,high,mid,left
cp_stroop_crossed,A,23,48,mov,incongruent,mid,high,left
cp_stroop_crossed,A,23,49,mov,incongruent,low,high,right
cp_stroop_crossed,A,23,50,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,23,51,mov,congruent,mid,high,left
cp_stroop_crossed,A,23,52,mov,congruent,low,mid,left
cp_stroop_crossed,A,23,53,mov,congruent,high,high,left
cp_stroop_crossed,A,23,54,mov,congruent,high,high,right
cp_stroop_crossed,A,23,55,mov,congruent,low,low,right
cp_stroop_crossed,A,23,56,mov,congruent,mid,low,right
cp_stroop_crossed,A,23,57,mov,incongruent,mid,low,right
cp_stroop_crossed,A,23,58,mov,incongruent,high,high,left
cp_stroop_crossed,A,23,59,mov,congruent,high,mid,right
cp_stroop_crossed,A,23,60,mov,incongruent,low,mid,right
cp_stroop_crossed,A,23,61,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,23,62,mov,incongruent,high,mid,left
cp_stroop_crossed,A,23,63,mov,incongruent,high,low,right
cp_stroop_crossed,A,23,64,mov,congruent,low,low,left
cp_stroop_crossed,A,23,65,mov,congruent,high,high,right
cp_stroop_crossed,A,23,66,mov,incongruent,mid,high,right
cp_stroop_crossed,A,23,67,mov,congruent,low,low,left
cp_stroop_crossed,A,23,68,mov,incongruent,low,low,right
cp_stroop_crossed,A,23,69,mov,congruent,low,high,left
cp_stroop_crossed,A,23,70,mov,congruent,mid,mid,left
cp_stroop_crossed,A,23,71,mov,congruent,low,low,right
cp_stroop_crossed,A,23,72,mov,incongruent,low,low,left
cp_stroop_crossed,A,23,73,mov,incongruent,mid,low,left
cp_stroop_crossed,A,23,74,mov,congruent,high,high,right
cp_stroop_crossed,A,23,75,mov,incongruent,high,high,right
cp_stroop_crossed,A,23,76,mov,congruent,high,low,right
cp_stroop_crossed,A,23,77,mov,incongruent,high,low,left
cp_stroop_crossed,A,23,78,mov,incongruent,low,high,right
cp_stroop_crossed,A,23,79,mov,incongruent,high,high,right
cp_stroop_crossed,A,23,80,mov,incongruent,low,low,right
cp_stroop_crossed,A,23,81,mov,incongruent,low,high,right
cp_stroop_crossed,A,23,82,mov,congruent,low,low,left
cp_stroop_crossed,A,23,83,mov,congruent,mid,high,right
cp_stroop_crossed,A,23,84,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,23,85,mov,incongruent,high,mid,left
cp_stroop_crossed,A,23,86,mov,incongruent,low,high,left
cp_stroop_crossed,A,23,87,mov,congruent,high,low,right
cp_stroop_crossed,A,23,88,mov,incongruent,low,mid,left
cp_stroop_crossed,A,23,89,mov,congruent,low,high,right
cp_stroop_crossed,A,23,90,mov,congruent,mid,low,left
cp_stroop_crossed,A,23,91,mov,congruent,high,high,left
cp_stroop_crossed,A,23,92,mov,congruent,high,low,left
cp_stroop_crossed,A,23,93,mov,congruent,low,high,left
cp_stroop_crossed,A,23,94,mov,incongruent,low,high,left
cp_stroop_crossed,A,23,95,mov,congruent,mid,low,left
cp_stroop_crossed,A,23,96,mov,incongruent,low,mid,right
cp_stroop_crossed,A,23,97,mov,congruent,high,mid,right
cp_stroop_crossed,A,23,98,mov,congruent,mid,mid,left
cp_stroop_crossed,A,23,99,mov,incongruent,high,high,left
cp_stroop_crossed,A,23,100,mov,incongruent,high,mid,right
cp_stroop_crossed,A,23,101,mov,congruent,high,low,left
cp_stroop_crossed,A,23,102,mov,incongruent,mid,high,right
cp_stroop_crossed,A,23,103,mov,incongruent,low,mid,left
cp_stroop_crossed,A,23,104,mov,congruent,mid,mid,right
cp_stroop_crossed,A,23,105,mov,congruent,high,mid,left
cp_stroop_crossed,A,23,106,mov,congruent,mid,mid,right
cp_stroop_crossed,A,23,107,mov,incongruent,low,mid,left
