block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,2,0,mov,incongruent,mid,low,right
cp_stroop_crossed,A,2,1,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,2,2,mov,incongruent,high,high,left
cp_stroop_crossed,A,2,3,mov,congruent,high,mid,right
cp_stroop_crossed,A,2,4,mov,congruent,high,mid,left
cp_stroop_crossed,A,2,5,mov,congruent,high,high,right
cp_stroop_crossed,A,2,6,mov,incongruent,low,high,left
cp_stroop_crossed,A,2,7,mov,incongruent,high,high,left
cp_stroop_crossed,A,2,8,mov,congruent,low,low,right
cp_stroop_crossed,A,2,9,mov,incongruent,high,mid,right
cp_stroop_crossed,A,2,10,mov,congruent,low,high,right
cp_stroop_crossed,A,2,11,mov,incongruent,low,low,left
cp_stroop_crossed,A,2,12,mov,incongruent,mid,low,left
cp_stroop_crossed,A,2,13,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,2,14,mov,incongruent,low,mid,left
cp_stroop_crossed,A,2,15,mov,congruent,low,mid,left
cp_stroop_crossed,A,2,16,mov,congruent,mid,high,right
cp_stroop_crossed,A,2,17,mov,congruent,low,low,left
cp_stroop_crossed,A,2,18,mov,incongruent,low,high,left
cp_stroop_crossed,A,2,19,mov,congruent,low,high,left
cp_stroop_crossed,A,2,20,mov,incongruent,low,high,right
cp_stroop_crossed,A,2,21,mov,incongruent,high,mid,right
cp_stroop_crossed,A,2,22,mov,incongruent,high,low,left
cp_stroop_crossed,A,2,23,mov,congruent,low,low,right
cp_stroop_crossed,A,2,24,mov,incongruent,mid,high,right
cp_stroop_crossed,A,2,25,mov,congruent,high,low,left
cp_stroop_crossed,A,2,26,mov,congruent,mid,high,left
cp_stroop_crossed,A,2,27,mov,congruent,mid,low,right
cp_stroop_crossed,A,2,28,mov,incongruent,low,mid,left
cp_stroop_crossed,A,2,29,mov,congruent,low,mid,right
cp_stroop_crossed,A,2,30,mov,incongruent,high,high,right
cp_stroop_crossed,A,2,31,mov,congruent,high,low,right
cp_stroop_crossed,A,2,32,mov,congruent,high,mid,right
cp_stroop_crossed,A,2,33,mov,incongruent,high,mid,left
cp_stroop_crossed,A,2,34,mov,congruent,mid,mid,right
cp_stroop_crossed,A,2,35,mov,congruent,low,low,left
cp_stroop_crossed,A,2,36,mov,incongruent,mid,high,right
cp_stroop_crossed,A,2,37,mov,congruent,mid,high,left
cp_stroop_crossed,A,2,38,mov,congruent,high,low,left
cp_stroop_crossed,A,2,39,mov,incongruent,mid,high,left
cp_stroop_crossed,A,2,40,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,2,41,mov,incongruent,high,low,left
cp_stroop_crossed,A,2,42,mov,incongruent,high,low,right
cp_stroop_crossed,A,2,43,mov,congruent,mid,low,left
cp_stroop_crossed,A,2,44,mov,congruent,mid,mid,left
cp_stroop_crossed,A,2,45,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,2,46,mov,incongruent,high,high,right
cp_stroop_crossed,A,2,47,mov,incongruent,high,high,left
cp_stroop_crossed,A,2,48,mov,congruent,high,low,right
cp_stroop_crossed,A,2,49,mov,incongruent,high,low,right
cp_stroop_crossed,A,2,50,mov,incongruent,low,low,right
cp_stroop_crossed,A,2,51,mov,incongruent,mid,high,left
cp_stroop_crossed,A,2,52,mov,congruent,mid,mid,left
cp_stroop_crossed,A,2,53,mov,incongruent,low,low,right
cp_stroop_crossed,A,2,54,mov,congruent,low,mid,left
cp_stroop_crossed,A,2,55,mov,congruent,low,low,right
cp_stroop_crossed,A,2,56,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,2,57,mov,incongruent,low,mid,left
cp_stroop_crossed,A,2,58,mov,incongruent,low,mid,right
cp_stroop_crossed,A,2,59,mov,congruent,mid,low,right
cp_stroop_crossed,A,2,60,mov,congruent,high,low,right
cp_stroop_crossed,A,2,61,mov,incongruent,low,mid,right
cp_stroop_crossed,A,2,62,mov,congruent,mid,low,left
cp_stroop_crossed,A,2,63,mov,incongruent,mid,low,right
cp_stroop_crossed,A,2,64,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,2,65,mov,incongruent,high,low,right
cp_stroop_crossed,A,2,66,mov,congruent,high,high,left
cp_stroop_crossed,A,2,67,mov,incongruent,mid,high,right
cp_stroop_crossed,A,2,68,mov,incongruent,high,mid,right
cp_stroop_crossed,A,2,69,mov,congruent,low,high,right
cp_stroop_crossed,A,2,70,mov,congruent,mid,high,left
cp_stroop_crossed,A,2,71,mov,congruent,low,high,left
cp_stroop_crossed,A,2,72,mov,congruent,high,mid,left
cp_stroop_crossed,A,2,73,mov,congruent,high,low,left
cp_stroop_crossed,A,2,74,mov,incongruent,mid,high,left
cp_stroop_crossed,A,2,75,mov,incongruent,low,low,left
cp_stroop_crossed,A,2,76,mov,incongruent,mid,low,left
cp_stroop_crossed,A,2,77,mov,incongruent,low,high,right
cp_stroop_crossed,A,2,78,mov,congruent,low,mid,right
cp_stroop_crossed,A,2,79,mov,congruent,low,mid,left
cp_stroop_crossed,A,2,80,mov,congruent,mid,mid,left
cp_stroop_crossed,A,2,81,mov,incongruent,low,low,left
cp_stroop_crossed,A,2,82,mov,incongruent,low,low,right
cp_stroop_crossed,A,2,83,mov,congruent,high,mid,left
cp_stroop_crossed,A,2,84,mov,incongruent,high,mid,left
cp_stroop_crossed,A,2,85,mov,incongruent,high,mid,left
cp_stroop_crossed,A,2,86,mov,incongruent,low,high,left
cp_stroop_crossed,A,2,87,mov,congruent,mid,mid,right
cp_stroop_crossed,A,2,88,mov,incongruent,low,high,right
cp_stroop_crossed,A,2,89,mov,congruent,high,high,left
cp_stroop_crossed,A,2,90,mov,incongruent,low,mid,right
cp_stroop_crossed,A,2,91,mov,congruent,low,mid,right
cp_stroop_crossed,A,2,92,mov,incongruent,mid,low,right
cp_stroop_crossed,A,2,93,mov,congruent,high,high,left
cp_stroop_crossed,A,2,94,mov,incongruent,high,high,right
cp_stroop_crossed,A,2,95,mov,congruent,mid,mid,right
cp_stroop_crossed,A,2,96,mov,congruent,high,mid,right
cp_stroop_crossed,A,2,97,mov,congruent,mid,low,right
cp_stroop_crossed,A,2,98,mov,congruent,low,high,left
cp_stroop_crossed,A,2,99,mov,congruent,low,low,left
cp_stroop_crossed,A,2,100,mov,incongruent,mid,low,left
cp_stroop_crossed,A,2,101,mov,congruent,high,high,right
cp_stroop_crossed,A,2,102,mov,congruent,high,high,right
cp_stroop_crossed,A,2,103,mov,congruent,mid,high,right
cp_stroop_crossed,A,2,104,mov,congruent,mid,high,right
cp_stroop_crossed,A,2,105,mov,incongruent,high,low,left
cp_stroop_crossed,A,2,106,mov,congruent,low,high,right
cp_stroop_crossed,A,2,107,mov,congruent,mid,low,left
