block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,A,24,0,mov,300,congruent,left
cp_prp,A,24,1,mov,100,incongruent,left
cp_prp,A,24,2,mov,300,incongruent,left
cp_prp,A,24,3,mov,300,congruent,right
cp_prp,A,24,4,mov,100,congruent,left
cp_prp,A,24,5,mov,100,incongruent,right
cp_prp,A,24,6,mov,300,incongruent,right
cp_prp,A,24,7,mov,100,congruent,right
cp_prp,A,24,8,mov,600,incongruent,left
cp_prp,A,24,9,mov,300,congruent,left
cp_prp,A,24,10,mov,100,incongruent,right
cp_prp,A,24,11,mov,300,congruent,left
cp_prp,A,24,12,mov,100,congruent,left
cp_prp,A,24,13,mov,600,incongruent,right
cp_prp,A,24,14,mov,100,incongruent,right
cp_prp,A,24,15,mov,100,congruent,right
cp_prp,A,24,16,mov,300,congruent,left
cp_prp,A,24,17,mov,100,incongruent,left
cp_prp,A,24,18,mov,600,congruent,left
cp_prp,A,24,19,mov,100,congruent,right
cp_prp,A,24,20,mov,100,congruent,left
cp_prp,A,24,21,mov,300,incongruent,left
cp_prp,A,24,22,mov,600,incongruent,left
cp_prp,A,24,23,mov,600,congruent,left
cp_prp,A,24,24,mov,600,congruent,right
cp_prp,A,24,25,mov,100,congruent,right
cp_prp,A,24,26,mov,100,incongruent,right
cp_prp,A,24,27,mov,600,congruent,left
cp_prp,A,24,28,mov,300,congruent,right
cp_prp,A,24,29,mov,100,congruent,right
cp_prp,A,24,30,mov,100,congruent,right
cp_prp,A,24,31,mov,300,congruent,left
cp_prp,A,24,32,mov,600,incongruent,right
cp_prp,A,24,33,mov,100,incongruent,left
cp_prp,A,24,34,mov,300,incongruent,right
cp_prp,A,24,35,mov,100,incongruent,right
cp_prp,A,24,36,mov,600,congruent,left
cp_prp,A,24,37,mov,600,incongruent,right
cp_prp,A,24,38,mov,300,incongruent,right
cp_prp,A,24,39,mov,100,incongruent,left
cp_prp,A,24,40,mov,600,incongruent,left
cp_prp,A,24,41,mov,600,incongruent,right
cp_prp,A,24,42,mov,600,congruent,right
cp_prp,A,24,43,mov,300,congruent,left
cp_prp,A,24,44,mov,100,congruent,left
cp_prp,A,24,45,mov,100,incongruent,left
cp_prp,A,24,46,mov,300,incongruent,right
cp_prp,A,24,47,mov,300,incongruent,right
cp_prp,A,24,48,mov,100,incongruent,right
cp_prp,A,24,49,mov,300,congruent,right
cp_prp,A,24,50,mov,600,congruent,right
cp_prp,A,24,51,mov,100,incongruent,left
cp_prp,A,24,52,mov,100,congruent,left
cp_prp,A,24,53,mov,300,incongruent,left
cp_prp,A,24,54,mov,300,incongruent,right
cp_prp,A,24,55,mov,600,congruent,left
cp_prp,A,24,56,mov,600,incongruent,left
cp_prp,A,24,57,mov,600,congruent,right
cp_prp,A,24,58,mov,600,congruent,left
cp_prp,A,24,59,mov,300,incongruent,left
cp_prp,A,24,60,mov,100,congruent,left
cp_prp,A,24,61,mov,600,incongruent,right
cp_prp,A,24,62,mov,100,congruent,right
cp_prp,A,24,63,mov,300,congruent,right
cp_prp,A,24,64,mov,600,congruent,right
cp_prp,A,24,65,mov,100,incongruent,left
cp_prp,A,24,66,mov,600,congruent,right
cp_prp,A,24,67,mov,300,congruent,right
cp_prp,A,24,68,mov,100,congruent,left
cp_prp,A,24,69,mov,100,incongruent,right
cp_prp,A,24,70,mov,300,incongruent,right
cp_prp,A,24,71,mov,600,congruent,left
cp_prp,A,24,72,mov,300,congruent,left
cp_prp,A,24,73,mov,600,incongruent,right
cp_prp,A,24,74,mov,600,incongruent,left
cp_prp,A,24,75,mov,600,incongruent,left
cp_prp,A,24,76,mov,300,congruent,left
cp_prp,A,24,77,mov,100,incongruent,left
cp_prp,A,24,78,mov,300,incongruent,right
cp_prp,A,24,79,mov,100,congruent,right
cp_prp,A,24,80,mov,600,congruent,right
cp_prp,A,24,81,mov,300,incongruent,left
cp_prp,A,24,82,mov,600,congruent,right
cp_prp,A,24,83,mov,600,incongruent,right
cp_prp,A,24,84,mov,100,congruent,left
cp_prp,A,24,85,mov,300,incongruent,left
cp_prp,A,24,86,mov,600,incongruent,left
cp_prp,A,24,87,mov,600,congruent,left
cp_prp,A,24,88,mov,300,incongruent,left
cp_prp,A,24,89,mov,600,incongruent,left
cp_prp,A,24,90,mov,100,incongruent,right
cp_prp,A,24,91,mov,300,incongruent,left
cp_prp,A,24,92,mov,300,congruent,right
cp_prp,A,24,93,mov,600,incongruent,right
cp_prp,A,24,94,mov,300,congruent,right
cp_prp,A,24,95,mov,300,congruent,right
