block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,B,20,0,or,300,incongruent,right
cp_prp,B,20,1,or,100,incongruent,right
cp_prp,B,20,2,or,300,incongruent,left
cp_prp,B,20,3,or,300,congruent,right
cp_prp,B,20,4,or,100,incongruent,right
cp_prp,B,20,5,or,100,incongruent,left
cp_prp,B,20,6,or,100,congruent,right
cp_prp,B,20,7,or,100,congruent,left
cp_prp,B,20,8,or,100,incongruent,left
cp_prp,B,20,9,or,600,congruent,left
cp_prp,B,20,10,or,100,incongruent,right
cp_prp,B,20,11,or,100,incongruent,right
cp_prp,B,20,12,or,300,congruent,right
cp_prp,B,20,13,or,300,incongruent,left
cp_prp,B,20,14,or,300,congruent,left
cp_prp,B,20,15,or,100,incongruent,left
cp_prp,B,20,16,or,600,incongruent,left
cp_prp,B,20,17,or,600,congruent,right
cp_prp,B,20,18,or,100,congruent,left
cp_prp,B,20,19,or,600,congruent,right
cp_prp,B,20,20,or,600,congruent,right
cp_prp,B,20,21,or,100,congruent,right
cp_prp,B,20,22,or,600,congruent,right
cp_prp,B,20,23,or,300,congruent,left
cp_prp,B,20,24,or,600,incongruent,left
cp_prp,B,20,25,or,600,congruent,left
cp_prp,B,20,26,or,100,congruent,right
cp_prp,B,20,27,or,300,congruent,left
cp_prp,B,20,28,or,600,congruent,right
cp_prp,B,20,29,or,300,incongruent,right
cp_prp,B,20,30,or,300,congruent,right
cp_prp,B,20,31,or,100,incongruent,left
cp_prp,B,20,32,or,600,incongruent,left
cp_prp,B,20,33,or,600,congruent,left
cp_prp,B,20,34,or,300,congruent,right
cp_prp,B,20,35,or,600,incongruent,right
cp_prp,B,20,36,or,300,incongruent,left
cp_prp,B,20,37,or,100,congruent,right
cp_prp,B,20,38,or,300,congruent,right
cp_prp,B,20,39,or,300,congruent,left
cp_prp,B,20,40,or,600,incongruent,left
cp_prp,B,20,41,or,300,incongruent,left
cp_prp,B,20,42,or,300,incongruent,left
cp_prp,B,20,43,or,300,congruent,right
cp_prp,B,20,44,or,600,incongruent,left
cp_prp,B,20,45,or,100,congruent,right
cp_prp,B,20,46,or,300,incongruent,right
cp_prp,B,20,47,or,100,incongruent,left
cp_prp,B,20,48,or,300,incongruent,right
cp_prp,B,20,49,or,600,congruent,right
cp_prp,B,20,50,or,100,congruent,left
cp_prp,B,20,51,or,100,incongruent,left
cp_prp,B,20,52,or,600,congruent,right
cp_prp,B,20,53,or,300,incongruent,right
cp_prp,B,20,54,or,300,congruent,left
cp_prp,B,20,55,or,300,congruent,left
cp_prp,B,20,56,or,600,incongruent,left
cp_prp,B,20,57,or,600,congruent,left
cp_prp,B,20,58,or,300,incongruent,right
cp_prp,B,20,59,or,300,congruent,left
cp_prp,B,20,60,or,100,congruent,left
cp_prp,B,20,61,or,600,incongruent,right
cp_prp,B,20,62,or,600,incongruent,right
cp_prp,B,20,63,or,100,incongruent,left
cp_prp,B,20,64,or,300,incongruent,right
cp_prp,B,20,65,or,600,congruent,left
cp_prp,B,20,66,or,100,congruent,left
cp_prp,B,20,67,or,300,congruent,right
cp_prp,B,20,68,or,100,incongruent,right
cp_prp,B,20,69,or,100,incongruent,left
cp_prp,B,20,70,or,600,incongruent,right
cp_prp,B,20,71,or,100,congruent,left
cp_prp,B,20,72,or,300,congruent,right
cp_prp,B,20,73,or,600,congruent,left
cp_prp,B,20,74,or,300,incongruent,left
cp_prp,B,20,75,or,100,incongruent,right
cp_prp,B,20,76,or,600,congruent,right
cp_prp,B,20,77,or,300,incongruent,right
cp_prp,B,20,78,or,600,incongruent,right
cp_prp,B,20,79,or,100,congruent,right
cp_prp,B,20,80,or,600,incongruent,left
cp_prp,B,20,81,or,600,congruent,left
cp_prp,B,20,82,or,100,congruent,left
cp_prp,B,20,83,or,600,incongruent,right
cp_prp,B,20,84,or,100,incongruent,right
cp_prp,B,20,85,or,100,congruent,right
cp_prp,B,20,86,or,300,incongruent,left
cp_prp,B,20,87,or,100,congruent,right
cp_prp,B,20,88,or,600,incongruent,left
cp_prp,B,20,89,or,600,congruent,left
cp_prp,B,20,90,or,300,incongruent,left
cp_prp,B,20,91,or,100,incongruent,right
cp_prp,B,20,92,or,100,congruent,left
cp_prp,B,20,93,or,600,incongruent,right
cp_prp,B,20,94,or,600,incongruent,right
cp_prp,B,20,95,or,300,congruent,left
