block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,16,0,or,First,First,congruent,hard,left
cp_taskswitch,B,16,1,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,16,2,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,16,3,or,Switch,Switch,congruent,hard,left
cp_taskswitch,B,16,4,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,16,5,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,B,16,6,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,16,7,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,16,8,or,Switch,Switch,congruent,easy,right
cp_taskswitch,B,16,9,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,16,10,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,16,11,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,16,12,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,16,13,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,16,14,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,16,15,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,16,16,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,16,17,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,16,18,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,16,19,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,16,20,or,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,16,21,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,16,22,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,16,23,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,16,24,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,16,25,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,16,26,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,16,27,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,16,28,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,16,29,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,16,30,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,16,31,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,16,32,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,16,33,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,16,34,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,16,35,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,16,36,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,16,37,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,16,38,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,16,39,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,16,40,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,B,16,41,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,16,42,or,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,16,43,or,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,16,44,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,16,45,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,16,46,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,16,47,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,16,48,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,16,49,or,Repeat,Repeat,congruent,easy,right
