block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,10,0,mov,First,First,incongruent,easy,left
cp_taskswitch,B,10,1,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,10,2,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,10,3,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,10,4,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,10,5,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,10,6,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,10,7,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,10,8,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,10,9,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,10,10,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,10,11,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,10,12,or,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,10,13,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,10,14,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,10,15,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,10,16,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,10,17,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,10,18,or,Switch,Switch,congruent,hard,left
cp_taskswitch,B,10,19,or,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,10,20,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,10,21,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,10,22,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,10,23,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,10,24,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,10,25,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,10,26,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,10,27,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,10,28,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,10,29,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,10,30,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,10,31,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,10,32,or,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,10,33,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,10,34,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,10,35,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,10,36,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,10,37,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,10,38,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,10,39,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,10,40,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,10,41,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,10,42,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,10,43,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,10,44,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,10,45,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,10,46,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,10,47,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,10,48,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,10,49,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,10,50,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,10,51,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,10,52,or,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,10,53,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,10,54,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,B,10,55,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,10,56,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,10,57,mov,Switch,Switch,congruent,hard,left
cp_taskswitch,B,10,58,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,10,59,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,10,60,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,B,10,61,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,10,62,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,10,63,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,10,64,or,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,10,65,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,10,66,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,10,67,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,10,68,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,10,69,or,Switch,Switch,congruent,easy,right
cp_taskswitch,B,10,70,or,Repeat,Switch,incongruent,easy,left
