block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,B,24,0,or,300,congruent,left
cp_prp,B,24,1,or,100,incongruent,left
cp_prp,B,24,2,or,300,incongruent,left
cp_prp,B,24,3,or,300,congruent,right
cp_prp,B,24,4,or,100,congruent,left
cp_prp,B,24,5,or,100,incongruent,right
cp_prp,B,24,6,or,300,incongruent,right
cp_prp,B,24,7,or,100,congruent,right
cp_prp,B,24,8,or,600,incongruent,left
cp_prp,B,24,9,or,300,congruent,left
cp_prp,B,24,10,or,100,incongruent,right
cp_prp,B,24,11,or,300,congruent,left
cp_prp,B,24,12,or,100,congruent,left
cp_prp,B,24,13,or,600,incongruent,right
cp_prp,B,24,14,or,100,incongruent,right
cp_prp,B,24,15,or,100,congruent,right
cp_prp,B,24,16,or,300,congruent,left
cp_prp,B,24,17,or,100,incongruent,left
cp_prp,B,24,18,or,600,congruent,left
cp_prp,B,24,19,or,100,congruent,right
cp_prp,B,24,20,or,100,congruent,left
cp_prp,B,24,21,or,300,incongruent,left
cp_prp,B,24,22,or,600,incongruent,left
cp_prp,B,24,23,or,600,congruent,left
cp_prp,B,24,24,or,600,congruent,right
cp_prp,B,24,25,or,100,congruent,right
cp_prp,B,24,26,or,100,incongruent,right
cp_prp,B,24,27,or,600,congruent,left
cp_prp,B,24,28,or,300,congruent,right
cp_prp,B,24,29,or,100,congruent,right
cp_prp,B,24,30,or,100,congruent,right
cp_prp,B,24,31,or,300,congruent,left
cp_prp,B,24,32,or,600,incongruent,right
cp_prp,B,24,33,or,100,incongruent,left
cp_prp,B,24,34,or,300,incongruent,right
cp_prp,B,24,35,or,100,incongruent,right
cp_prp,B,24,36,or,600,congruent,left
cp_prp,B,24,37,or,600,incongruent,right
cp_prp,B,24,38,or,300,incongruent,right
cp_prp,B,24,39,or,100,incongruent,left
cp_prp,B,24,40,or,600,incongruent,left
cp_prp,B,24,41,or,600,incongruent,right
cp_prp,B,24,42,or,600,congruent,right
cp_prp,B,24,43,or,300,congruent,left
cp_prp,B,24,44,or,100,congruent,left
cp_prp,B,24,45,or,100,incongruent,left
cp_prp,B,24,46,or,300,incongruent,right
cp_prp,B,24,47,or,300,incongruent,right
cp_prp,B,24,48,or,100,incongruent,right
cp_prp,B,24,49,or,300,congruent,right
cp_prp,B,24,50,or,600,congruent,right
cp_prp,B,24,51,or,100,incongruent,left
cp_prp,B,24,52,or,100,congruent,left
cp_prp,B,24,53,or,300,incongruent,left
cp_prp,B,24,54,or,300,incongruent,right
cp_prp,B,24,55,or,600,congruent,left
cp_prp,B,24,56,or,600,incongruent,left
cp_prp,B,24,57,or,600,congruent,right
cp_prp,B,24,58,or,600,congruent,left
cp_prp,B,24,59,or,300,incongruent,left
cp_prp,B,24,60,or,100,congruent,left
cp_prp,B,24,61,or,600,incongruent,right
cp_prp,B,24,62,or,100,congruent,right
cp_prp,B,24,63,or,300,congruent,right
cp_prp,B,24,64,or,600,congruent,right
cp_prp,B,24,65,or,100,incongruent,left
cp_prp,B,24,66,or,600,congruent,right
cp_prp,B,24,67,or,300,congruent,right
cp_prp,B,24,68,or,100,congruent,left
cp_prp,B,24,69,or,100,incongruent,right
cp_prp,B,24,70,or,300,incongruent,right
cp_prp,B,24,71,or,600,congruent,left
cp_prp,B,24,72,or,300,congruent,left
cp_prp,B,24,73,or,600,incongruent,right
cp_prp,B,24,74,or,600,incongruent,left
cp_prp,B,24,75,or,600,incongruent,left
cp_prp,B,24,76,or,300,congruent,left
cp_prp,B,24,77,or,100,incongruent,left
cp_prp,B,24,78,or,300,incongruent,right
cp_prp,B,24,79,or,100,congruent,right
cp_prp,B,24,80,or,600,congruent,right
cp_prp,B,24,81,or,300,incongruent,left
cp_prp,B,24,82,or,600,congruent,right
cp_prp,B,24,83,or,600,incongruent,right
cp_prp,B,24,84,or,100,congruent,left
cp_prp,B,24,85,or,300,incongruent,left
cp_prp,B,24,86,or,600,incongruent,left
cp_prp,B,24,87,or,600,congruent,left
cp_prp,B,24,88,or,300,incongruent,left
cp_prp,B,24,89,or,600,incongruent,left
cp_prp,B,24,90,or,100,incongruent,right
cp_prp,B,24,91,or,300,incongruent,left
cp_prp,B,24,92,or,300,congruent,right
cp_prp,B,24,93,or,600,incongruent,right
cp_prp,B,24,94,or,300,congruent,right
cp_prp,B,24,95,or,300,congruent,right
