block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,A,25,0,mov,congruent,right,First
cp_stroop,A,25,1,mov,incongruent,right,Repeat
cp_stroop,A,25,2,mov,incongruent,left,Switch
cp_stroop,A,25,3,mov,incongruent,right,Switch
cp_stroop,A,25,4,mov,incongruent,left,Switch
cp_stroop,A,25,5,mov,incongruent,left,Repeat
cp_stroop,A,25,6,mov,incongruent,right,Switch
cp_stroop,A,25,7,mov,congruent,left,Switch
cp_stroop,A,25,8,mov,congruent,left,Repeat
cp_stroop,A,25,9,mov,incongruent,left,Repeat
cp_stroop,A,25,10,mov,congruent,left,Repeat
cp_stroop,A,25,11,mov,congruent,right,Switch
cp_stroop,A,25,12,mov,incongruent,right,Repeat
cp_stroop,A,25,13,mov,congruent,right,Repeat
cp_stroop,A,25,14,mov,congruent,left,Switch
cp_stroop,A,25,15,mov,incongruent,right,Switch
cp_stroop,A,25,16,mov,incongruent,right,Repeat
cp_stroop,A,25,17,mov,incongruent,right,Repeat
cp_stroop,A,25,18,mov,incongruent,left,Switch
cp_stroop,A,25,19,mov,congruent,left,Repeat
cp_stroop,A,25,20,mov,incongruent,left,Repeat
cp_stroop,A,25,21,mov,incongruent,left,Repeat
cp_stroop,A,25,22,mov,congruent,right,Switch
cp_stroop,A,25,23,mov,congruent,left,Switch
cp_stroop,A,25,24,mov,congruent,left,Repeat
cp_stroop,A,25,25,mov,congruent,right,Switch
cp_stroop,A,25,26,mov,incongruent,right,Repeat
cp_stroop,A,25,27,mov,congruent,right,Repeat
cp_stroop,A,25,28,mov,congruent,left,Switch
cp_stroop,A,25,29,mov,incongruent,left,Repeat
cp_stroop,A,25,30,mov,congruent,right,Switch
cp_stroop,A,25,31,mov,incongruent,right,Repeat
cp_stroop,A,25,32,mov,congruent,right,Repeat
cp_stroop,A,25,33,mov,congruent,left,Switch
cp_stroop,A,25,34,mov,incongruent,left,Repeat
cp_stroop,A,25,35,mov,incongruent,left,Repeat
cp_stroop,A,25,36,mov,incongruent,right,Switch
cp_stroop,A,25,37,mov,congruent,right,Repeat
cp_stroop,A,25,38,mov,incongruent,left,Switch
cp_stroop,A,25,39,mov,congruent,left,Repeat
cp_stroop,A,25,40,mov,congruent,right,Switch
cp_stroop,A,25,41,mov,congruent,right,Repeat
cp_stroop,A,25,42,mov,congruent,right,Repeat
cp_stroop,A,25,43,mov,incongruent,left,Switch
cp_stroop,A,25,44,mov,incongruent,right,Switch
cp_stroop,A,25,45,mov,incongruent,left,Switch
cp_stroop,A,25,46,mov,incongruent,left,Repeat
cp_stroop,A,25,47,mov,incongruent,right,Switch
cp_stroop,A,25,48,mov,congruent,right,Repeat
cp_stroop,A,25,49,mov,incongruent,left,Switch
cp_stroop,A,25,50,mov,congruent,left,Repeat
cp_stroop,A,25,51,mov,incongruent,right,Switch
cp_stroop,A,25,52,mov,congruent,right,Repeat
cp_stroop,A,25,53,mov,incongruent,left,Switch
cp_stroop,A,25,54,mov,incongruent,left,Repeat
cp_stroop,A,25,55,mov,incongruent,right,Switch
cp_stroop,A,25,56,mov,congruent,right,Repeat
cp_stroop,A,25,57,mov,congruent,left,Switch
cp_stroop,A,25,58,mov,congruent,right,Switch
cp_stroop,A,25,59,mov,congruent,right,Repeat
cp_stroop,A,25,60,mov,congruent,left,Switch
cp_stroop,A,25,61,mov,incongruent,right,Switch
cp_stroop,A,25,62,mov,congruent,left,Switch
cp_stroop,A,25,63,mov,incongruent,left,Repeat
cp_stroop,A,25,64,mov,congruent,left,Repeat
cp_stroop,A,25,65,mov,incongruent,right,Switch
cp_stroop,A,25,66,mov,incongruent,right,Repeat
cp_stroop,A,25,67,mov,incongruent,right,Repeat
cp_stroop,A,25,68,mov,congruent,right,Repeat
cp_stroop,A,25,69,mov,incongruent,left,Switch
cp_stroop,A,25,70,mov,incongruent,right,Switch
cp_stroop,A,25,71,mov,incongruent,right,Repeat
cp_stroop,A,25,72,mov,congruent,right,Repeat
cp_stroop,A,25,73,mov,congruent,right,Repeat
cp_stroop,A,25,74,mov,congruent,left,Switch
cp_stroop,A,25,75,mov,incongruent,right,Switch
cp_stroop,A,25,76,mov,congruent,left,Switch
cp_stroop,A,25,77,mov,incongruent,left,Repeat
cp_stroop,A,25,78,mov,incongruent,right,Switch
cp_stroop,A,25,79,mov,incongruent,left,Switch
cp_stroop,A,25,80,mov,congruent,left,Repeat
cp_stroop,A,25,81,mov,incongruent,right,Switch
cp_stroop,A,25,82,mov,incongruent,left,Switch
cp_stroop,A,25,83,mov,congruent,left,Repeat
cp_stroop,A,25,84,mov,congruent,left,Repeat
cp_stroop,A,25,85,mov,incongruent,left,Repeat
cp_stroop,A,25,86,mov,congruent,right,Switch
cp_stroop,A,25,87,mov,congruent,left,Switch
cp_stroop,A,25,88,mov,congruent,left,Repeat
cp_stroop,A,25,89,mov,incongruent,left,Repeat
cp_stroop,A,25,90,mov,congruent,left,Repeat
cp_stroop,A,25,91,mov,congruent,right,Switch
cp_stroop,A,25,92,mov,congruent,left,Switch
cp_stroop,A,25,93,mov,congruent,right,Switch
cp_stroop,A,25,94,mov,congruent,right,Repeat
cp_stroop,A,25,95,mov,incongruent,right,Repeat
