block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,2,0,mov,First,First,incongruent,hard,left
cp_taskswitch,B,2,1,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,2,2,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,2,3,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,2,4,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,2,5,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,2,6,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,2,7,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,B,2,8,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,2,9,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,2,10,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,2,11,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,2,12,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,2,13,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,2,14,or,Switch,Switch,congruent,hard,left
cp_taskswitch,B,2,15,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,2,16,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,2,17,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,2,18,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,2,19,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,2,20,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,2,21,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,2,22,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,2,23,or,Switch,Switch,congruent,hard,right
cp_taskswitch,B,2,24,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,2,25,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,2,26,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,2,27,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,2,28,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,2,29,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,2,30,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,2,31,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,2,32,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,2,33,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,2,34,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,2,35,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,2,36,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,2,37,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,2,38,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,2,39,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,2,40,or,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,2,41,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,2,42,mov,Switch,Switch,congruent,hard,right
cp_taskswitch,B,2,43,or,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,2,44,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,2,45,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,2,46,or,Switch,Switch,congruent,hard,left
cp_taskswitch,B,2,47,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,2,48,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,2,49,or,Switch,Switch,congruent,easy,left
cp_taskswitch,B,2,50,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,2,51,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,2,52,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,2,53,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,2,54,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,2,55,or,Switch,Switch,congruent,easy,left
cp_taskswitch,B,2,56,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,2,57,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,2,58,or,Switch,Switch,congruent,hard,left
cp_taskswitch,B,2,59,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,2,60,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,2,61,or,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,2,62,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,2,63,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,2,64,or,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,2,65,mov,Switch,Switch,congruent,easy,left
cp_taskswitch,B,2,66,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,2,67,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,2,68,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,2,69,or,Switch,Switch,congruent,easy,right
cp_taskswitch,B,2,70,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,2,71,mov,Repeat,Switch,incongruent,hard,left
