block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,15,0,mov,congruent,high,low,left
cp_stroop_crossed,A,15,1,mov,congruent,low,high,right
cp_stroop_crossed,A,15,2,mov,incongruent,low,low,right
cp_stroop_crossed,A,15,3,mov,incongruent,high,mid,left
cp_stroop_crossed,A,15,4,mov,incongruent,mid,high,left
cp_stroop_crossed,A,15,5,mov,congruent,low,high,left
cp_stroop_crossed,A,15,6,mov,incongruent,low,high,right
cp_stroop_crossed,A,15,7,mov,congruent,low,low,right
cp_stroop_crossed,A,15,8,mov,congruent,low,low,left
cp_stroop_crossed,A,15,9,mov,incongruent,low,high,right
cp_stroop_crossed,A,15,10,mov,congruent,mid,low,left
cp_stroop_crossed,A,15,11,mov,congruent,mid,mid,right
cp_stroop_crossed,A,15,12,mov,congruent,low,low,right
cp_stroop_crossed,A,15,13,mov,incongruent,mid,high,right
cp_stroop_crossed,A,15,14,mov,incongruent,low,high,left
cp_stroop_crossed,A,15,15,mov,congruent,mid,high,left
cp_stroop_crossed,A,15,16,mov,incongruent,mid,low,left
cp_stroop_crossed,A,15,17,mov,incongruent,low,low,left
cp_stroop_crossed,A,15,18,mov,congruent,mid,mid,left
cp_stroop_crossed,A,15,19,mov,incongruent,low,mid,left
cp_stroop_crossed,A,15,20,mov,incongruent,high,low,right
cp_stroop_crossed,A,15,21,mov,incongruent,mid,low,right
cp_stroop_crossed,A,15,22,mov,congruent,low,mid,left
cp_stroop_crossed,A,15,23,mov,incongruent,high,mid,left
cp_stroop_crossed,A,15,24,mov,congruent,low,low,left
cp_stroop_crossed,A,15,25,mov,incongruent,high,high,right
cp_stroop_crossed,A,15,26,mov,incongruent,low,mid,left
cp_stroop_crossed,A,15,27,mov,congruent,low,mid,right
cp_stroop_crossed,A,15,28,mov,incongruent,high,high,left
cp_stroop_crossed,A,15,29,mov,congruent,mid,high,right
cp_stroop_crossed,A,15,30,mov,congruent,mid,mid,left
cp_stroop_crossed,A,15,31,mov,congruent,high,low,left
cp_stroop_crossed,A,15,32,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,15,33,mov,incongruent,low,mid,right
cp_stroop_crossed,A,15,34,mov,incongruent,low,low,right
cp_stroop_crossed,A,15,35,mov,congruent,low,mid,left
cp_stroop_crossed,A,15,36,mov,congruent,low,high,right
cp_stroop_crossed,A,15,37,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,15,38,mov,incongruent,low,mid,right
cp_stroop_crossed,A,15,39,mov,congruent,high,high,left
cp_stroop_crossed,A,15,40,mov,incongruent,high,low,right
cp_stroop_crossed,A,15,41,mov,incongruent,mid,low,left
cp_stroop_crossed,A,15,42,mov,incongruent,low,high,left
cp_stroop_crossed,A,15,43,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,15,44,mov,congruent,low,mid,right
cp_stroop_crossed,A,15,45,mov,congruent,mid,high,right
cp_stroop_crossed,A,15,46,mov,incongruent,high,low,left
cp_stroop_crossed,A,15,47,mov,congruent,mid,high,left
cp_stroop_crossed,A,15,48,mov,congruent,mid,mid,right
cp_stroop_crossed,A,15,49,mov,incongruent,low,low,left
cp_stroop_crossed,A,15,50,mov,incongruent,high,low,left
cp_stroop_crossed,A,15,51,mov,congruent,low,low,right
cp_stroop_crossed,A,15,52,mov,congruent,low,mid,left
cp_stroop_crossed,A,15,53,mov,congruent,low,high,left
cp_stroop_crossed,A,15,54,mov,congruent,low,high,right
cp_stroop_crossed,A,15,55,mov,congruent,high,mid,right
cp_stroop_crossed,A,15,56,mov,congruent,mid,high,left
cp_stroop_crossed,A,15,57,mov,incongruent,high,low,left
cp_stroop_crossed,A,15,58,mov,incongruent,mid,high,right
cp_stroop_crossed,A,15,59,mov,congruent,high,high,left
cp_stroop_crossed,A,15,60,mov,congruent,mid,low,left
cp_stroop_crossed,A,15,61,mov,congruent,high,low,right
cp_stroop_crossed,A,15,62,mov,congruent,low,mid,right
cp_stroop_crossed,A,15,63,mov,congruent,mid,low,right
cp_stroop_crossed,A,15,64,mov,congruent,high,low,left
cp_stroop_crossed,A,15,65,mov,incongruent,high,mid,right
cp_stroop_crossed,A,15,66,mov,incongruent,high,mid,right
cp_stroop_crossed,A,15,67,mov,congruent,mid,low,right
cp_stroop_crossed,A,15,68,mov,incongruent,mid,high,left
cp_stroop_crossed,A,15,69,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,15,70,mov,incongruent,low,high,right
cp_stroop_crossed,A,15,71,mov,incongruent,low,high,left
cp_stroop_crossed,A,15,72,mov,congruent,high,high,right
cp_stroop_crossed,A,15,73,mov,congruent,high,low,right
cp_stroop_crossed,A,15,74,mov,congruent,mid,low,left
cp_stroop_crossed,A,15,75,mov,congruent,high,high,right
cp_stroop_crossed,A,15,76,mov,congruent,high,mid,right
cp_stroop_crossed,A,15,77,mov,congruent,mid,high,right
cp_stroop_crossed,A,15,78,mov,congruent,high,low,right
cp_stroop_crossed,A,15,79,mov,incongruent,low,low,right
cp_stroop_crossed,A,15,80,mov,incongruent,mid,low,left
cp_stroop_crossed,A,15,81,mov,incongruent,high,high,right
cp_stroop_crossed,A,15,82,mov,incongruent,mid,high,left
