block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,B,10,0,or,First,First,congruent,easy,right
cp_taskswitch_asym,B,10,1,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,10,2,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,10,3,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,10,4,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,10,5,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,10,6,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,10,7,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,10,8,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,10,9,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,10,10,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,10,11,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,10,12,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,10,13,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,10,14,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,10,15,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,10,16,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,10,17,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,10,18,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,10,19,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,10,20,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,10,21,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,10,22,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,10,23,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,10,24,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,10,25,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,10,26,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,10,27,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,10,28,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,10,29,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,10,30,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,10,31,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,10,32,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,10,33,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,10,34,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,10,35,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,10,36,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,10,37,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,10,38,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,10,39,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,10,40,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,10,41,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,10,42,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,10,43,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,10,44,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,10,45,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,10,46,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,10,47,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,10,48,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,10,49,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,10,50,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,10,51,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,10,52,or,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,10,53,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,10,54,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,10,55,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,10,56,or,Repeat,Repeat,congruent,easy,right
