block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,B,30,0,or,100,congruent,left
cp_prp,B,30,1,or,600,incongruent,right
cp_prp,B,30,2,or,100,incongruent,right
cp_prp,B,30,3,or,600,congruent,left
cp_prp,B,30,4,or,300,incongruent,right
cp_prp,B,30,5,or,600,congruent,right
cp_prp,B,30,6,or,300,incongruent,right
cp_prp,B,30,7,or,100,congruent,right
cp_prp,B,30,8,or,100,incongruent,right
cp_prp,B,30,9,or,600,incongruent,left
cp_prp,B,30,10,or,100,incongruent,left
cp_prp,B,30,11,or,600,incongruent,left
cp_prp,B,30,12,or,100,congruent,left
cp_prp,B,30,13,or,300,congruent,right
cp_prp,B,30,14,or,300,congruent,right
cp_prp,B,30,15,or,100,incongruent,right
cp_prp,B,30,16,or,100,congruent,right
cp_prp,B,30,17,or,600,congruent,right
cp_prp,B,30,18,or,300,congruent,right
cp_prp,B,30,19,or,100,congruent,left
cp_prp,B,30,20,or,300,incongruent,left
cp_prp,B,30,21,or,100,congruent,right
cp_prp,B,30,22,or,300,incongruent,left
cp_prp,B,30,23,or,100,congruent,right
cp_prp,B,30,24,or,600,incongruent,right
cp_prp,B,30,25,or,600,congruent,left
cp_prp,B,30,26,or,100,incongruent,left
cp_prp,B,30,27,or,300,congruent,left
cp_prp,B,30,28,or,300,congruent,right
cp_prp,B,30,29,or,300,incongruent,left
cp_prp,B,30,30,or,100,congruent,right
cp_prp,B,30,31,or,600,incongruent,right
cp_prp,B,30,32,or,100,congruent,left
cp_prp,B,30,33,or,600,incongruent,right
cp_prp,B,30,34,or,600,incongruent,left
cp_prp,B,30,35,or,600,congruent,left
cp_prp,B,30,36,or,600,congruent,left
cp_prp,B,30,37,or,100,incongruent,right
cp_prp,B,30,38,or,600,congruent,left
cp_prp,B,30,39,or,300,incongruent,left
cp_prp,B,30,40,or,600,congruent,right
cp_prp,B,30,41,or,600,congruent,right
cp_prp,B,30,42,or,100,incongruent,left
cp_prp,B,30,43,or,300,congruent,left
cp_prp,B,30,44,or,300,incongruent,right
cp_prp,B,30,45,or,600,congruent,left
cp_prp,B,30,46,or,600,congruent,left
cp_prp,B,30,47,or,300,congruent,left
cp_prp,B,30,48,or,600,incongruent,right
cp_prp,B,30,49,or,600,incongruent,right
cp_prp,B,30,50,or,600,incongruent,left
cp_prp,B,30,51,or,300,incongruent,left
cp_prp,B,30,52,or,300,incongruent,right
cp_prp,B,30,53,or,600,incongruent,left
cp_prp,B,30,54,or,100,incongruent,left
cp_prp,B,30,55,or,100,congruent,right
cp_prp,B,30,56,or,600,incongruent,right
cp_prp,B,30,57,or,300,congruent,left
cp_prp,B,30,58,or,300,incongruent,right
cp_prp,B,30,59,or,300,congruent,left
cp_prp,B,30,60,or,600,congruent,right
cp_prp,B,30,61,or,100,incongruent,left
cp_prp,B,30,62,or,300,congruent,left
cp_prp,B,30,63,or,300,incongruent,left
cp_prp,B,30,64,or,100,congruent,left
cp_prp,B,30,65,or,300,incongruent,left
cp_prp,B,30,66,or,100,incongruent,right
cp_prp,B,30,67,or,100,congruent,left
cp_prp,B,30,68,or,100,incongruent,left
cp_prp,B,30,69,or,600,congruent,right
cp_prp,B,30,70,or,300,incongruent,right
cp_prp,B,30,71,or,300,incongruent,left
cp_prp,B,30,72,or,100,incongruent,right
cp_prp,B,30,73,or,600,congruent,right
cp_prp,B,30,74,or,100,incongruent,left
cp_prp,B,30,75,or,600,incongruent,left
cp_prp,B,30,76,or,100,congruent,right
cp_prp,B,30,77,or,300,congruent,right
cp_prp,B,30,78,or,300,congruent,right
cp_prp,B,30,79,or,300,incongruent,right
cp_prp,B,30,80,or,100,congruent,left
cp_prp,B,30,81,or,600,congruent,right
cp_prp,B,30,82,or,600,incongruent,left
cp_prp,B,30,83,or,100,incongruent,right
cp_prp,B,30,84,or,300,incongruent,right
cp_prp,B,30,85,or,600,incongruent,left
cp_prp,B,30,86,or,100,incongruent,left
cp_prp,B,30,87,or,100,congruent,right
cp_prp,B,30,88,or,100,incongruent,right
cp_prp,B,30,89,or,600,congruent,left
cp_prp,B,30,90,or,300,congruent,right
cp_prp,B,30,91,or,300,congruent,left
cp_prp,B,30,92,or,300,congruent,right
cp_prp,B,30,93,or,100,congruent,left
cp_prp,B,30,94,or,600,incongruent,right
cp_prp,B,30,95,or,300,congruent,left
