block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,B,31,0,or,incongruent,left,First
cp_stroop,B,31,1,or,congruent,left,Repeat
cp_stroop,B,31,2,or,congruent,left,Repeat
cp_stroop,B,31,3,or,incongruent,right,Switch
cp_stroop,B,31,4,or,incongruent,left,Switch
cp_stroop,B,31,5,or,congruent,left,Repeat
cp_stroop,B,31,6,or,incongruent,left,Repeat
cp_stroop,B,31,7,or,congruent,right,Switch
cp_stroop,B,31,8,or,incongruent,right,Repeat
cp_stroop,B,31,9,or,congruent,left,Switch
cp_stroop,B,31,10,or,incongruent,left,Repeat
cp_stroop,B,31,11,or,incongruent,right,Switch
cp_stroop,B,31,12,or,congruent,left,Switch
cp_stroop,B,31,13,or,congruent,left,Repeat
cp_stroop,B,31,14,or,congruent,left,Repeat
cp_stroop,B,31,15,or,incongruent,right,Switch
cp_stroop,B,31,16,or,incongruent,left,Switch
cp_stroop,B,31,17,or,congruent,right,Switch
cp_stroop,B,31,18,or,incongruent,right,Repeat
cp_stroop,B,31,19,or,incongruent,right,Repeat
cp_stroop,B,31,20,or,congruent,left,Switch
cp_stroop,B,31,21,or,congruent,right,Switch
cp_stroop,B,31,22,or,incongruent,left,Switch
cp_stroop,B,31,23,or,incongruent,left,Repeat
cp_stroop,B,31,24,or,congruent,right,Switch
cp_stroop,B,31,25,or,congruent,left,Switch
cp_stroop,B,31,26,or,incongruent,left,Repeat
cp_stroop,B,31,27,or,incongruent,right,Switch
cp_stroop,B,31,28,or,congruent,right,Repeat
cp_stroop,B,31,29,or,congruent,right,Repeat
cp_stroop,B,31,30,or,congruent,left,Switch
cp_stroop,B,31,31,or,congruent,right,Switch
cp_stroop,B,31,32,or,incongruent,left,Switch
cp_stroop,B,31,33,or,congruent,left,Repeat
cp_stroop,B,31,34,or,incongruent,right,Switch
cp_stroop,B,31,35,or,congruent,left,Switch
cp_stroop,B,31,36,or,incongruent,left,Repeat
cp_stroop,B,31,37,or,incongruent,right,Switch
cp_stroop,B,31,38,or,incongruent,right,Repeat
cp_stroop,B,31,39,or,incongruent,right,Repeat
cp_stroop,B,31,40,or,congruent,right,Repeat
cp_stroop,B,31,41,or,congruent,left,Switch
cp_stroop,B,31,42,or,congruent,left,Repeat
cp_stroop,B,31,43,or,incongruent,left,Repeat
cp_stroop,B,31,44,or,congruent,right,Switch
cp_stroop,B,31,45,or,congruent,right,Repeat
cp_stroop,B,31,46,or,congruent,right,Repeat
cp_stroop,B,31,47,or,incongruent,right,Repeat
cp_stroop,B,31,48,or,congruent,left,Switch
cp_stroop,B,31,49,or,congruent,left,Repeat
cp_stroop,B,31,50,or,incongruent,right,Switch
cp_stroop,B,31,51,or,incongruent,left,Switch
cp_stroop,B,31,52,or,congruent,right,Switch
cp_stroop,B,31,53,or,incongruent,right,Repeat
cp_stroop,B,31,54,or,incongruent,right,Repeat
cp_stroop,B,31,55,or,congruent,right,Repeat
cp_stroop,B,31,56,or,congruent,left,Switch
cp_stroop,B,31,57,or,congruent,right,Switch
cp_stroop,B,31,58,or,incongruent,right,Repeat
cp_stroop,B,31,59,or,incongruent,left,Switch
cp_stroop,B,31,60,or,incongruent,left,Repeat
cp_stroop,B,31,61,or,incongruent,right,Switch
cp_stroop,B,31,62,or,incongruent,left,Switch
cp_stroop,B,31,63,or,congruent,left,Repeat
cp_stroop,B,31,64,or,incongruent,left,Repeat
cp_stroop,B,31,65,or,incongruent,right,Switch
cp_stroop,B,31,66,or,incongruent,right,Repeat
cp_stroop,B,31,67,or,congruent,left,Switch
cp_stroop,B,31,68,or,congruent,right,Switch
cp_stroop,B,31,69,or,incongruent,right,Repeat
cp_stroop,B,31,70,or,congruent,right,Repeat
cp_stroop,B,31,71,or,incongruent,left,Switch
cp_stroop,B,31,72,or,incongruent,right,Switch
cp_stroop,B,31,73,or,congruent,left,Switch
cp_stroop,B,31,74,or,incongruent,left,Repeat
cp_stroop,B,31,75,or,congruent,right,Switch
cp_stroop,B,31,76,or,congruent,right,Repeat
cp_stroop,B,31,77,or,incongruent,left,Switch
cp_stroop,B,31,78,or,congruent,right,Switch
cp_stroop,B,31,79,or,congruent,left,Switch
cp_stroop,B,31,80,or,incongruent,left,Repeat
cp_stroop,B,31,81,or,congruent,right,Switch
cp_stroop,B,31,82,or,congruent,right,Repeat
cp_stroop,B,31,83,or,congruent,left,Switch
cp_stroop,B,31,84,or,incongruent,right,Switch
cp_stroop,B,31,85,or,congruent,right,Repeat
cp_stroop,B,31,86,or,congruent,left,Switch
cp_stroop,B,31,87,or,incongruent,left,Repeat
cp_stroop,B,31,88,or,incongruent,left,Repeat
cp_stroop,B,31,89,or,congruent,right,Switch
cp_stroop,B,31,90,or,incongruent,right,Repeat
cp_stroop,B,31,91,or,congruent,left,Switch
cp_stroop,B,31,92,or,congruent,right,Switch
cp_stroop,B,31,93,or,incongruent,left,Switch
cp_stroop,B,31,94,or,incongruent,left,Repeat
cp_stroop,B,31,95,or,incongruent,right,Switch
