block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,B,41,0,or,600,incongruent,right
cp_prp,B,41,1,or,100,incongruent,right
cp_prp,B,41,2,or,600,congruent,right
cp_prp,B,41,3,or,300,incongruent,right
cp_prp,B,41,4,or,100,congruent,right
cp_prp,B,41,5,or,300,incongruent,left
cp_prp,B,41,6,or,100,congruent,right
cp_prp,B,41,7,or,100,incongruent,left
cp_prp,B,41,8,or,600,congruent,right
cp_prp,B,41,9,or,300,incongruent,left
cp_prp,B,41,10,or,600,incongruent,left
cp_prp,B,41,11,or,600,incongruent,right
cp_prp,B,41,12,or,600,congruent,left
cp_prp,B,41,13,or,100,congruent,left
cp_prp,B,41,14,or,600,congruent,left
cp_prp,B,41,15,or,100,incongruent,left
cp_prp,B,41,16,or,600,incongruent,right
cp_prp,B,41,17,or,600,incongruent,left
cp_prp,B,41,18,or,300,congruent,left
cp_prp,B,41,19,or,300,congruent,right
cp_prp,B,41,20,or,600,congruent,right
cp_prp,B,41,21,or,300,congruent,left
cp_prp,B,41,22,or,100,congruent,left
cp_prp,B,41,23,or,100,incongruent,right
cp_prp,B,41,24,or,100,incongruent,right
cp_prp,B,41,25,or,300,incongruent,left
cp_prp,B,41,26,or,100,incongruent,right
cp_prp,B,41,27,or,600,congruent,left
cp_prp,B,41,28,or,300,congruent,right
cp_prp,B,41,29,or,600,incongruent,left
cp_prp,B,41,30,or,600,congruent,left
cp_prp,B,41,31,or,100,incongruent,left
cp_prp,B,41,32,or,600,incongruent,right
cp_prp,B,41,33,or,300,incongruent,left
cp_prp,B,41,34,or,100,incongruent,right
cp_prp,B,41,35,or,300,congruent,right
cp_prp,B,41,36,or,300,congruent,right
cp_prp,B,41,37,or,600,congruent,left
cp_prp,B,41,38,or,100,congruent,right
cp_prp,B,41,39,or,100,incongruent,left
cp_prp,B,41,40,or,300,congruent,left
cp_prp,B,41,41,or,300,incongruent,left
cp_prp,B,41,42,or,100,congruent,right
cp_prp,B,41,43,or,100,congruent,left
cp_prp,B,41,44,or,600,congruent,right
cp_prp,B,41,45,or,600,incongruent,right
cp_prp,B,41,46,or,600,incongruent,left
cp_prp,B,41,47,or,100,incongruent,left
cp_prp,B,41,48,or,600,incongruent,right
cp_prp,B,41,49,or,100,congruent,right
cp_prp,B,41,50,or,300,congruent,right
cp_prp,B,41,51,or,300,incongruent,right
cp_prp,B,41,52,or,300,congruent,right
cp_prp,B,41,53,or,300,incongruent,left
cp_prp,B,41,54,or,100,congruent,left
cp_prp,B,41,55,or,100,incongruent,left
cp_prp,B,41,56,or,300,congruent,right
cp_prp,B,41,57,or,300,incongruent,left
cp_prp,B,41,58,or,600,incongruent,left
cp_prp,B,41,59,or,600,congruent,left
cp_prp,B,41,60,or,100,congruent,right
cp_prp,B,41,61,or,100,incongruent,right
cp_prp,B,41,62,or,100,congruent,right
cp_prp,B,41,63,or,600,incongruent,left
cp_prp,B,41,64,or,600,incongruent,left
cp_prp,B,41,65,or,300,incongruent,right
cp_prp,B,41,66,or,600,congruent,right
cp_prp,B,41,67,or,300,incongruent,right
cp_prp,B,41,68,or,300,congruent,left
cp_prp,B,41,69,or,300,incongruent,left
cp_prp,B,41,70,or,100,congruent,left
cp_prp,B,41,71,or,600,incongruent,right
cp_prp,B,41,72,or,300,congruent,left
cp_prp,B,41,73,or,300,congruent,left
cp_prp,B,41,74,or,300,congruent,left
cp_prp,B,41,75,or,300,incongruent,right
cp_prp,B,41,76,or,300,congruent,right
cp_prp,B,41,77,or,600,incongruent,right
cp_prp,B,41,78,or,600,congruent,right
cp_prp,B,41,79,or,100,incongruent,left
cp_prp,B,41,80,or,100,congruent,left
cp_prp,B,41,81,or,100,congruent,left
cp_prp,B,41,82,or,300,incongruent,right
cp_prp,B,41,83,or,100,congruent,left
cp_prp,B,41,84,or,600,congruent,right
cp_prp,B,41,85,or,600,incongruent,left
cp_prp,B,41,86,or,600,congruent,left
cp_prp,B,41,87,or,100,incongruent,right
cp_prp,B,41,88,or,300,congruent,left
cp_prp,B,41,89,or,300,incongruent,right
cp_prp,B,41,90,or,100,incongruent,right
cp_prp,B,41,91,or,600,congruent,right
cp_prp,B,41,92,or,100,congruent,right
cp_prp,B,41,93,or,300,incongruent,right
cp_prp,B,41,94,or,600,congruent,left
cp_prp,B,41,95,or,100,incongruent,left
