block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,22,0,mov,incongruent,high,high,left
cp_stroop_crossed,A,22,1,mov,congruent,mid,mid,left
cp_stroop_crossed,A,22,2,mov,congruent,low,high,left
cp_stroop_crossed,A,22,3,mov,congruent,mid,mid,left
cp_stroop_crossed,A,22,4,mov,incongruent,low,low,left
cp_stroop_crossed,A,22,5,mov,congruent,high,high,right
cp_stroop_crossed,A,22,6,mov,incongruent,mid,low,left
cp_stroop_crossed,A,22,7,mov,incongruent,high,high,left
cp_stroop_crossed,A,22,8,mov,congruent,low,mid,right
cp_stroop_crossed,A,22,9,mov,congruent,low,low,right
cp_stroop_crossed,A,22,10,mov,congruent,low,high,left
cp_stroop_crossed,A,22,11,mov,congruent,mid,low,right
cp_stroop_crossed,A,22,12,mov,incongruent,low,mid,right
cp_stroop_crossed,A,22,13,mov,incongruent,high,high,right
cp_stroop_crossed,A,22,14,mov,incongruent,low,mid,left
cp_stroop_crossed,A,22,15,mov,incongruent,mid,high,right
cp_stroop_crossed,A,22,16,mov,incongruent,mid,low,left
cp_stroop_crossed,A,22,17,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,22,18,mov,congruent,mid,high,left
cp_stroop_crossed,A,22,19,mov,incongruent,low,high,right
cp_stroop_crossed,A,22,20,mov,congruent,high,low,left
cp_stroop_crossed,A,22,21,mov,congruent,low,low,left
cp_stroop_crossed,A,22,22,mov,congruent,mid,low,left
cp_stroop_crossed,A,22,23,mov,incongruent,high,low,left
cp_stroop_crossed,A,22,24,mov,incongruent,high,low,right
cp_stroop_crossed,A,22,25,mov,incongruent,low,mid,left
cp_stroop_crossed,A,22,26,mov,congruent,low,mid,left
cp_stroop_crossed,A,22,27,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,22,28,mov,incongruent,mid,high,left
cp_stroop_crossed,A,22,29,mov,congruent,low,mid,right
cp_stroop_crossed,A,22,30,mov,incongruent,high,low,left
cp_stroop_crossed,A,22,31,mov,congruent,low,low,left
cp_stroop_crossed,A,22,32,mov,congruent,mid,mid,left
cp_stroop_crossed,A,22,33,mov,incongruent,mid,low,right
cp_stroop_crossed,A,22,34,mov,incongruent,high,mid,right
cp_stroop_crossed,A,22,35,mov,incongruent,low,mid,left
cp_stroop_crossed,A,22,36,mov,incongruent,mid,high,right
cp_stroop_crossed,A,22,37,mov,congruent,high,mid,left
cp_stroop_crossed,A,22,38,mov,incongruent,high,mid,right
cp_stroop_crossed,A,22,39,mov,congruent,low,high,right
cp_stroop_crossed,A,22,40,mov,congruent,mid,high,left
cp_stroop_crossed,A,22,41,mov,congruent,mid,low,left
cp_stroop_crossed,A,22,42,mov,incongruent,low,low,left
cp_stroop_crossed,A,22,43,mov,congruent,low,low,right
cp_stroop_crossed,A,22,44,mov,congruent,low,high,left
cp_stroop_crossed,A,22,45,mov,incongruent,high,low,right
cp_stroop_crossed,A,22,46,mov,incongruent,high,mid,left
cp_stroop_crossed,A,22,47,mov,incongruent,mid,high,right
cp_stroop_crossed,A,22,48,mov,congruent,high,low,right
cp_stroop_crossed,A,22,49,mov,incongruent,low,low,left
cp_stroop_crossed,A,22,50,mov,congruent,high,mid,left
cp_stroop_crossed,A,22,51,mov,congruent,high,mid,right
cp_stroop_crossed,A,22,52,mov,congruent,high,high,left
cp_stroop_crossed,A,22,53,mov,congruent,high,low,left
cp_stroop_crossed,A,22,54,mov,congruent,mid,low,right
cp_stroop_crossed,A,22,55,mov,congruent,low,high,right
cp_stroop_crossed,A,22,56,mov,incongruent,low,low,right
cp_stroop_crossed,A,22,57,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,22,58,mov,congruent,mid,high,right
cp_stroop_crossed,A,22,59,mov,congruent,high,mid,right
cp_stroop_crossed,A,22,60,mov,incongruent,mid,high,left
cp_stroop_crossed,A,22,61,mov,congruent,mid,mid,right
cp_stroop_crossed,A,22,62,mov,incongruent,high,mid,left
cp_stroop_crossed,A,22,63,mov,incongruent,mid,high,left
cp_stroop_crossed,A,22,64,mov,incongruent,high,high,left
cp_stroop_crossed,A,22,65,mov,congruent,low,mid,left
cp_stroop_crossed,A,22,66,mov,incongruent,mid,low,right
cp_stroop_crossed,A,22,67,mov,incongruent,low,mid,right
cp_stroop_crossed,A,22,68,mov,incongruent,mid,low,left
cp_stroop_crossed,A,22,69,mov,incongruent,high,high,right
cp_stroop_crossed,A,22,70,mov,incongruent,low,high,left
cp_stroop_crossed,A,22,71,mov,congruent,high,mid,right
cp_stroop_crossed,A,22,72,mov,congruent,high,high,left
cp_stroop_crossed,A,22,73,mov,incongruent,high,low,right
cp_stroop_crossed,A,22,74,mov,incongruent,low,low,right
cp_stroop_crossed,A,22,75,mov,congruent,high,high,right
cp_stroop_crossed,A,22,76,mov,incongruent,low,mid,right
cp_stroop_crossed,A,22,77,mov,incongruent,high,high,right
cp_stroop_crossed,A,22,78,mov,incongruent,high,mid,right
cp_stroop_crossed,A,22,79,mov,incongruent,mid,low,right
cp_stroop_crossed,A,22,80,mov,incongruent,low,high,left
cp_stroop_crossed,A,22,81,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,22,82,mov,congruent,mid,high,left
cp_stroop_crossed,A,22,83,mov,congruent,high,low,right
cp_stroop_crossed,A,22,84,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,22,85,mov,congruent,high,mid,left
cp_stroop_crossed,A,22,86,mov,congruent,mid,low,left
cp_stroop_crossed,A,22,87,mov,congruent,low,mid,right
cp_stroop_crossed,A,22,88,mov,congruent,high,high,right
cp_stroop_crossed,A,22,89,mov,congruent,high,low,left
cp_stroop_crossed,A,22,90,mov,congruent,low,mid,left
cp_stroop_crossed,A,22,91,mov,congruent,high,low,right
cp_stroop_crossed,A,22,92,mov,congruent,low,low,right
cp_stroop_crossed,A,22,93,mov,congruent,mid,mid,right
cp_stroop_crossed,A,22,94,mov,incongruent,high,low,left
cp_stroop_crossed,A,22,95,mov,congruent,low,low,left
cp_stroop_crossed,A,22,96,mov,congruent,mid,mid,right
cp_stroop_crossed,A,22,97,mov,incongruent,low,high,right
cp_stroop_crossed,A,22,98,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,22,99,mov,congruent,mid,high,right
cp_stroop_crossed,A,22,100,mov,congruent,high,high,left
cp_stroop_crossed,A,22,101,mov,congruent,mid,high,right
cp_stroop_crossed,A,22,102,mov,incongruent,low,high,left
cp_stroop_crossed,A,22,103,mov,congruent,low,high,right
cp_stroop_crossed,A,22,104,mov,incongruent,low,high,right
cp_stroop_crossed,A,22,105,mov,incongruent,high,mid,left
cp_stroop_crossed,A,22,106,mov,incongruent,low,low,right
cp_stroop_crossed,A,22,107,mov,congruent,mid,low,right
