block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,A,50,0,mov,First,First,incongruent,easy,right
cp_taskswitch,A,50,1,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,50,2,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,50,3,or,Repeat,Switch,congruent,hard,right
cp_taskswitch,A,50,4,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,50,5,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,50,6,mov,Switch,Switch,congruent,easy,right
cp_taskswitch,A,50,7,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,50,8,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,50,9,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,50,10,or,Switch,Switch,congruent,hard,left
cp_taskswitch,A,50,11,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,50,12,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,50,13,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,50,14,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,50,15,or,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,50,16,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,50,17,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,50,18,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch,A,50,19,or,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,50,20,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,50,21,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,50,22,or,Switch,Switch,congruent,hard,right
cp_taskswitch,A,50,23,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,50,24,or,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,50,25,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,50,26,or,Switch,Switch,congruent,easy,right
cp_taskswitch,A,50,27,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,50,28,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,50,29,mov,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,50,30,or,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,50,31,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,50,32,mov,Switch,Switch,congruent,hard,left
