block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,47,0,or,congruent,mid,low,right
cp_stroop_crossed,B,47,1,or,congruent,low,mid,left
cp_stroop_crossed,B,47,2,or,congruent,high,low,left
cp_stroop_crossed,B,47,3,or,congruent,high,mid,left
cp_stroop_crossed,B,47,4,or,incongruent,low,high,left
cp_stroop_crossed,B,47,5,or,congruent,low,high,right
cp_stroop_crossed,B,47,6,or,congruent,high,high,right
cp_stroop_crossed,B,47,7,or,congruent,high,low,right
cp_stroop_crossed,B,47,8,or,congruent,mid,low,left
cp_stroop_crossed,B,47,9,or,congruent,low,mid,left
cp_stroop_crossed,B,47,10,or,incongruent,high,high,right
cp_stroop_crossed,B,47,11,or,incongruent,high,mid,left
cp_stroop_crossed,B,47,12,or,incongruent,low,mid,left
cp_stroop_crossed,B,47,13,or,congruent,mid,high,right
cp_stroop_crossed,B,47,14,or,incongruent,high,high,left
cp_stroop_crossed,B,47,15,or,incongruent,mid,high,right
cp_stroop_crossed,B,47,16,or,incongruent,mid,low,left
cp_stroop_crossed,B,47,17,or,congruent,mid,mid,left
cp_stroop_crossed,B,47,18,or,incongruent,high,low,left
cp_stroop_crossed,B,47,19,or,congruent,high,mid,left
cp_stroop_crossed,B,47,20,or,incongruent,mid,low,left
cp_stroop_crossed,B,47,21,or,incongruent,mid,mid,right
cp_stroop_crossed,B,47,22,or,incongruent,mid,high,left
cp_stroop_crossed,B,47,23,or,congruent,high,low,left
cp_stroop_crossed,B,47,24,or,congruent,mid,high,left
cp_stroop_crossed,B,47,25,or,congruent,mid,low,right
cp_stroop_crossed,B,47,26,or,incongruent,high,high,right
cp_stroop_crossed,B,47,27,or,congruent,mid,low,left
cp_stroop_crossed,B,47,28,or,congruent,mid,low,right
cp_stroop_crossed,B,47,29,or,congruent,low,high,left
cp_stroop_crossed,B,47,30,or,congruent,mid,mid,right
cp_stroop_crossed,B,47,31,or,incongruent,low,low,right
cp_stroop_crossed,B,47,32,or,incongruent,mid,high,right
cp_stroop_crossed,B,47,33,or,incongruent,mid,low,left
cp_stroop_crossed,B,47,34,or,congruent,mid,high,left
cp_stroop_crossed,B,47,35,or,incongruent,high,mid,left
cp_stroop_crossed,B,47,36,or,incongruent,high,low,left
cp_stroop_crossed,B,47,37,or,congruent,low,high,right
cp_stroop_crossed,B,47,38,or,incongruent,mid,mid,left
cp_stroop_crossed,B,47,39,or,congruent,mid,mid,right
cp_stroop_crossed,B,47,40,or,incongruent,high,low,right
cp_stroop_crossed,B,47,41,or,incongruent,mid,mid,right
cp_stroop_crossed,B,47,42,or,congruent,high,high,right
cp_stroop_crossed,B,47,43,or,incongruent,high,high,right
cp_stroop_crossed,B,47,44,or,incongruent,low,mid,right
cp_stroop_crossed,B,47,45,or,congruent,mid,high,right
cp_stroop_crossed,B,47,46,or,incongruent,mid,low,right
cp_stroop_crossed,B,47,47,or,congruent,high,low,left
cp_stroop_crossed,B,47,48,or,incongruent,low,high,right
cp_stroop_crossed,B,47,49,or,congruent,low,mid,right
cp_stroop_crossed,B,47,50,or,congruent,low,low,left
cp_stroop_crossed,B,47,51,or,incongruent,high,low,right
cp_stroop_crossed,B,47,52,or,incongruent,low,high,right
cp_stroop_crossed,B,47,53,or,incongruent,mid,mid,right
cp_stroop_crossed,B,47,54,or,congruent,low,mid,right
cp_stroop_crossed,B,47,55,or,congruent,high,low,right
cp_stroop_crossed,B,47,56,or,congruent,high,mid,right
cp_stroop_crossed,B,47,57,or,congruent,high,high,left
cp_stroop_crossed,B,47,58,or,incongruent,high,high,left
cp_stroop_crossed,B,47,59,or,incongruent,high,mid,right
cp_stroop_crossed,B,47,60,or,incongruent,mid,mid,left
cp_stroop_crossed,B,47,61,or,congruent,high,high,left
cp_stroop_crossed,B,47,62,or,incongruent,low,mid,left
cp_stroop_crossed,B,47,63,or,congruent,low,high,left
cp_stroop_crossed,B,47,64,or,congruent,low,low,left
cp_stroop_crossed,B,47,65,or,congruent,low,high,right
cp_stroop_crossed,B,47,66,or,congruent,mid,mid,left
cp_stroop_crossed,B,47,67,or,incongruent,low,low,left
cp_stroop_crossed,B,47,68,or,congruent,low,low,right
cp_stroop_crossed,B,47,69,or,congruent,mid,high,left
cp_stroop_crossed,B,47,70,or,congruent,high,high,right
cp_stroop_crossed,B,47,71,or,congruent,high,mid,left
cp_stroop_crossed,B,47,72,or,congruent,mid,low,left
cp_stroop_crossed,B,47,73,or,incongruent,low,high,left
cp_stroop_crossed,B,47,74,or,congruent,high,mid,right
cp_stroop_crossed,B,47,75,or,incongruent,mid,low,right
cp_stroop_crossed,B,47,76,or,incongruent,low,mid,left
cp_stroop_crossed,B,47,77,or,incongruent,mid,high,right
cp_stroop_crossed,B,47,78,or,incongruent,high,high,left
cp_stroop_crossed,B,47,79,or,incongruent,low,mid,right
cp_stroop_crossed,B,47,80,or,congruent,low,low,right
cp_stroop_crossed,B,47,81,or,congruent,low,low,right
cp_stroop_crossed,B,47,82,or,incongruent,mid,high,left
cp_stroop_crossed,B,47,83,or,incongruent,high,low,right
cp_stroop_crossed,B,47,84,or,incongruent,low,high,right
cp_stroop_crossed,B,47,85,or,incongruent,low,low,left
cp_stroop_crossed,B,47,86,or,incongruent,high,low,left
cp_stroop_crossed,B,47,87,or,incongruent,high,mid,right
cp_stroop_crossed,B,47,88,or,congruent,high,mid,right
cp_stroop_crossed,B,47,89,or,congruent,high,high,left
cp_stroop_crossed,B,47,90,or,incongruent,mid,high,left
cp_stroop_crossed,B,47,91,or,incongruent,high,mid,right
cp_stroop_crossed,B,47,92,or,incongruent,mid,mid,left
cp_stroop_crossed,B,47,93,or,congruent,low,high,left
cp_stroop_crossed,B,47,94,or,congruent,low,low,left
cp_stroop_crossed,B,47,95,or,incongruent,low,low,right
cp_stroop_crossed,B,47,96,or,congruent,high,low,right
cp_stroop_crossed,B,47,97,or,incongruent,low,low,right
cp_stroop_crossed,B,47,98,or,incongruent,low,low,left
cp_stroop_crossed,B,47,99,or,incongruent,high,mid,left
cp_stroop_crossed,B,47,100,or,congruent,mid,high,right
cp_stroop_crossed,B,47,101,or,incongruent,low,high,left
cp_stroop_crossed,B,47,102,or,congruent,low,mid,right
cp_stroop_crossed,B,47,103,or,congruent,mid,mid,right
cp_stroop_crossed,B,47,104,or,incongruent,low,mid,right
cp_stroop_crossed,B,47,105,or,congruent,low,mid,left
cp_stroop_crossed,B,47,106,or,congruent,mid,mid,left
cp_stroop_crossed,B,47,107,or,incongruent,mid,low,right
