block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,A,31,0,mov,First,First,incongruent,easy,left
cp_taskswitch_asym,A,31,1,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,31,2,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,31,3,or,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,31,4,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,31,5,mov,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,31,6,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,31,7,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,31,8,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,31,9,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,31,10,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,31,11,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,31,12,or,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,31,13,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,31,14,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,31,15,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,31,16,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,31,17,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,31,18,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,31,19,or,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,31,20,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,31,21,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,31,22,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,31,23,or,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,31,24,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,31,25,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,31,26,mov,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,31,27,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,31,28,or,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,31,29,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,31,30,or,Switch,Repeat,congruent,hard,right
