block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,21,0,or,incongruent,low,high,left
cp_stroop_crossed,B,21,1,or,congruent,mid,high,left
cp_stroop_crossed,B,21,2,or,incongruent,mid,high,right
cp_stroop_crossed,B,21,3,or,incongruent,high,low,right
cp_stroop_crossed,B,21,4,or,incongruent,mid,high,right
cp_stroop_crossed,B,21,5,or,congruent,mid,mid,left
cp_stroop_crossed,B,21,6,or,congruent,low,low,left
cp_stroop_crossed,B,21,7,or,congruent,mid,low,left
cp_stroop_crossed,B,21,8,or,congruent,low,high,left
cp_stroop_crossed,B,21,9,or,incongruent,high,low,right
cp_stroop_crossed,B,21,10,or,incongruent,mid,high,left
cp_stroop_crossed,B,21,11,or,congruent,high,low,right
cp_stroop_crossed,B,21,12,or,congruent,high,mid,left
cp_stroop_crossed,B,21,13,or,incongruent,mid,high,right
cp_stroop_crossed,B,21,14,or,congruent,low,mid,right
cp_stroop_crossed,B,21,15,or,congruent,mid,low,left
cp_stroop_crossed,B,21,16,or,incongruent,high,mid,left
cp_stroop_crossed,B,21,17,or,congruent,mid,mid,right
cp_stroop_crossed,B,21,18,or,congruent,mid,high,right
cp_stroop_crossed,B,21,19,or,congruent,low,high,left
cp_stroop_crossed,B,21,20,or,incongruent,high,mid,right
cp_stroop_crossed,B,21,21,or,congruent,mid,high,left
cp_stroop_crossed,B,21,22,or,incongruent,low,low,right
cp_stroop_crossed,B,21,23,or,incongruent,mid,low,left
cp_stroop_crossed,B,21,24,or,congruent,high,high,left
cp_stroop_crossed,B,21,25,or,incongruent,low,low,left
cp_stroop_crossed,B,21,26,or,incongruent,mid,high,left
cp_stroop_crossed,B,21,27,or,congruent,low,low,right
cp_stroop_crossed,B,21,28,or,incongruent,high,high,left
cp_stroop_crossed,B,21,29,or,congruent,high,low,left
cp_stroop_crossed,B,21,30,or,incongruent,low,low,left
cp_stroop_crossed,B,21,31,or,congruent,low,high,left
cp_stroop_crossed,B,21,32,or,incongruent,mid,low,left
cp_stroop_crossed,B,21,33,or,incongruent,mid,mid,right
cp_stroop_crossed,B,21,34,or,incongruent,mid,low,right
cp_stroop_crossed,B,21,35,or,congruent,mid,low,right
cp_stroop_crossed,B,21,36,or,congruent,low,low,right
cp_stroop_crossed,B,21,37,or,congruent,low,high,right
cp_stroop_crossed,B,21,38,or,incongruent,low,low,right
cp_stroop_crossed,B,21,39,or,congruent,high,high,right
cp_stroop_crossed,B,21,40,or,congruent,mid,high,right
cp_stroop_crossed,B,21,41,or,incongruent,mid,mid,right
cp_stroop_crossed,B,21,42,or,incongruent,high,high,right
cp_stroop_crossed,B,21,43,or,congruent,high,mid,right
cp_stroop_crossed,B,21,44,or,incongruent,low,mid,left
cp_stroop_crossed,B,21,45,or,congruent,high,low,right
cp_stroop_crossed,B,21,46,or,congruent,high,high,right
cp_stroop_crossed,B,21,47,or,incongruent,high,high,right
cp_stroop_crossed,B,21,48,or,incongruent,mid,mid,left
cp_stroop_crossed,B,21,49,or,congruent,mid,mid,right
cp_stroop_crossed,B,21,50,or,congruent,high,low,left
cp_stroop_crossed,B,21,51,or,incongruent,high,low,right
cp_stroop_crossed,B,21,52,or,congruent,low,mid,left
cp_stroop_crossed,B,21,53,or,incongruent,high,mid,right
cp_stroop_crossed,B,21,54,or,congruent,high,high,right
cp_stroop_crossed,B,21,55,or,congruent,high,mid,left
cp_stroop_crossed,B,21,56,or,incongruent,high,low,left
cp_stroop_crossed,B,21,57,or,incongruent,high,high,right
cp_stroop_crossed,B,21,58,or,congruent,mid,mid,right
cp_stroop_crossed,B,21,59,or,congruent,low,low,left
cp_stroop_crossed,B,21,60,or,incongruent,low,mid,left
cp_stroop_crossed,B,21,61,or,incongruent,low,mid,right
cp_stroop_crossed,B,21,62,or,incongruent,high,low,left
cp_stroop_crossed,B,21,63,or,incongruent,low,mid,right
cp_stroop_crossed,B,21,64,or,congruent,high,mid,right
cp_stroop_crossed,B,21,65,or,incongruent,low,low,left
cp_stroop_crossed,B,21,66,or,incongruent,mid,low,right
cp_stroop_crossed,B,21,67,or,congruent,low,high,right
cp_stroop_crossed,B,21,68,or,incongruent,low,high,right
cp_stroop_crossed,B,21,69,or,congruent,mid,high,right
cp_stroop_crossed,B,21,70,or,congruent,mid,low,right
cp_stroop_crossed,B,21,71,or,incongruent,mid,low,right
cp_stroop_crossed,B,21,72,or,congruent,high,mid,left
cp_stroop_crossed,B,21,73,or,congruent,high,high,left
cp_stroop_crossed,B,21,74,or,incongruent,mid,mid,left
cp_stroop_crossed,B,21,75,or,incongruent,low,low,right
cp_stroop_crossed,B,21,76,or,incongruent,low,mid,left
cp_stroop_crossed,B,21,77,or,congruent,high,low,right
cp_stroop_crossed,B,21,78,or,incongruent,high,low,left
cp_stroop_crossed,B,21,79,or,incongruent,low,mid,right
cp_stroop_crossed,B,21,80,or,congruent,low,low,left
cp_stroop_crossed,B,21,81,or,incongruent,high,high,left
cp_stroop_crossed,B,21,82,or,incongruent,high,mid,right
cp_stroop_crossed,B,21,83,or,congruent,mid,low,right
cp_stroop_crossed,B,21,84,or,incongruent,low,high,right
cp_stroop_crossed,B,21,85,or,congruent,low,mid,right
cp_stroop_crossed,B,21,86,or,incongruent,mid,mid,right
cp_stroop_crossed,B,21,87,or,congruent,low,mid,left
cp_stroop_crossed,B,21,88,or,incongruent,low,high,left
cp_stroop_crossed,B,21,89,or,incongruent,low,high,left
cp_stroop_crossed,B,21,90,or,incongruent,mid,high,left
cp_stroop_crossed,B,21,91,or,congruent,mid,high,left
cp_stroop_crossed,B,21,92,or,incongruent,high,mid,left
cp_stroop_crossed,B,21,93,or,congruent,mid,mid,left
cp_stroop_crossed,B,21,94,or,congruent,high,mid,right
cp_stroop_crossed,B,21,95,or,incongruent,low,high,right
cp_stroop_crossed,B,21,96,or,congruent,high,high,left
cp_stroop_crossed,B,21,97,or,congruent,high,low,left
cp_stroop_crossed,B,21,98,or,congruent,low,mid,right
cp_stroop_crossed,B,21,99,or,congruent,mid,mid,left
cp_stroop_crossed,B,21,100,or,incongruent,high,mid,left
cp_stroop_crossed,B,21,101,or,incongruent,mid,low,left
cp_stroop_crossed,B,21,102,or,congruent,low,mid,left
cp_stroop_crossed,B,21,103,or,congruent,mid,low,left
cp_stroop_crossed,B,21,104,or,congruent,low,high,right
cp_stroop_crossed,B,21,105,or,incongruent,high,high,left
cp_stroop_crossed,B,21,106,or,incongruent,mid,mid,left
cp_stroop_crossed,B,21,107,or,congruent,low,low,right
