block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,A,46,0,mov,300,congruent,left
cp_prp,A,46,1,mov,600,congruent,left
cp_prp,A,46,2,mov,300,congruent,left
cp_prp,A,46,3,mov,600,incongruent,left
cp_prp,A,46,4,mov,100,congruent,left
cp_prp,A,46,5,mov,300,congruent,right
cp_prp,A,46,6,mov,300,incongruent,right
cp_prp,A,46,7,mov,600,incongruent,right
cp_prp,A,46,8,mov,300,congruent,right
cp_prp,A,46,9,mov,300,incongruent,right
cp_prp,A,46,10,mov,100,congruent,right
cp_prp,A,46,11,mov,300,incongruent,right
cp_prp,A,46,12,mov,600,congruent,right
cp_prp,A,46,13,mov,600,incongruent,left
cp_prp,A,46,14,mov,100,incongruent,left
cp_prp,A,46,15,mov,600,incongruent,right
cp_prp,A,46,16,mov,300,congruent,right
cp_prp,A,46,17,mov,600,incongruent,right
cp_prp,A,46,18,mov,300,incongruent,left
cp_prp,A,46,19,mov,300,congruent,left
cp_prp,A,46,20,mov,100,congruent,left
cp_prp,A,46,21,mov,600,congruent,right
cp_prp,A,46,22,mov,600,congruent,right
cp_prp,A,46,23,mov,600,incongruent,right
cp_prp,A,46,24,mov,100,incongruent,right
cp_prp,A,46,25,mov,100,congruent,left
cp_prp,A,46,26,mov,100,congruent,right
cp_prp,A,46,27,mov,100,incongruent,left
cp_prp,A,46,28,mov,600,congruent,left
cp_prp,A,46,29,mov,600,congruent,right
cp_prp,A,46,30,mov,100,incongruent,right
cp_prp,A,46,31,mov,600,congruent,left
cp_prp,A,46,32,mov,300,congruent,left
cp_prp,A,46,33,mov,100,incongruent,left
cp_prp,A,46,34,mov,300,congruent,left
cp_prp,A,46,35,mov,600,incongruent,left
cp_prp,A,46,36,mov,100,congruent,right
cp_prp,A,46,37,mov,100,incongruent,right
cp_prp,A,46,38,mov,300,congruent,left
cp_prp,A,46,39,mov,300,incongruent,right
cp_prp,A,46,40,mov,100,incongruent,right
cp_prp,A,46,41,mov,300,incongruent,left
cp_prp,A,46,42,mov,100,congruent,right
cp_prp,A,46,43,mov,100,incongruent,left
cp_prp,A,46,44,mov,100,incongruent,right
cp_prp,A,46,45,mov,100,congruent,right
cp_prp,A,46,46,mov,600,incongruent,left
cp_prp,A,46,47,mov,300,incongruent,right
cp_prp,A,46,48,mov,100,congruent,right
cp_prp,A,46,49,mov,600,congruent,left
cp_prp,A,46,50,mov,600,congruent,left
cp_prp,A,46,51,mov,600,incongruent,left
cp_prp,A,46,52,mov,100,incongruent,right
cp_prp,A,46,53,mov,300,congruent,right
cp_prp,A,46,54,mov,100,congruent,left
cp_prp,A,46,55,mov,100,congruent,right
cp_prp,A,46,56,mov,300,incongruent,left
cp_prp,A,46,57,mov,300,congruent,right
cp_prp,A,46,58,mov,600,congruent,left
cp_prp,A,46,59,mov,100,incongruent,left
cp_prp,A,46,60,mov,300,incongruent,left
cp_prp,A,46,61,mov,600,congruent,right
cp_prp,A,46,62,mov,600,incongruent,left
cp_prp,A,46,63,mov,300,incongruent,right
cp_prp,A,46,64,mov,600,congruent,left
cp_prp,A,46,65,mov,100,incongruent,left
cp_prp,A,46,66,mov,300,incongruent,left
cp_prp,A,46,67,mov,600,incongruent,left
cp_prp,A,46,68,mov,300,congruent,right
cp_prp,A,46,69,mov,600,congruent,right
cp_prp,A,46,70,mov,300,incongruent,right
cp_prp,A,46,71,mov,600,incongruent,right
cp_prp,A,46,72,mov,100,congruent,left
cp_prp,A,46,73,mov,100,congruent,left
cp_prp,A,46,74,mov,100,congruent,right
cp_prp,A,46,75,mov,600,congruent,right
cp_prp,A,46,76,mov,100,incongruent,right
cp_prp,A,46,77,mov,600,incongruent,left
cp_prp,A,46,78,mov,600,incongruent,right
cp_prp,A,46,79,mov,300,incongruent,left
cp_prp,A,46,80,mov,100,congruent,left
cp_prp,A,46,81,mov,600,incongruent,right
cp_prp,A,46,82,mov,300,congruent,left
cp_prp,A,46,83,mov,100,incongruent,left
cp_prp,A,46,84,mov,300,incongruent,right
cp_prp,A,46,85,mov,300,incongruent,left
cp_prp,A,46,86,mov,100,congruent,left
cp_prp,A,46,87,mov,600,incongruent,right
cp_prp,A,46,88,mov,300,incongruent,left
cp_prp,A,46,89,mov,300,congruent,right
cp_prp,A,46,90,mov,100,incongruent,right
cp_prp,A,46,91,mov,100,incongruent,left
cp_prp,A,46,92,mov,600,congruent,left
cp_prp,A,46,93,mov,300,congruent,right
cp_prp,A,46,94,mov,600,congruent,right
cp_prp,A,46,95,mov,300,congruent,left
