block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,23,0,or,incongruent,mid,high,left
cp_stroop_crossed,B,23,1,or,incongruent,mid,high,right
cp_stroop_crossed,B,23,2,or,incongruent,high,low,left
cp_stroop_crossed,B,23,3,or,congruent,mid,high,right
cp_stroop_crossed,B,23,4,or,congruent,mid,mid,left
cp_stroop_crossed,B,23,5,or,incongruent,high,mid,left
cp_stroop_crossed,B,23,6,or,congruent,low,mid,right
cp_stroop_crossed,B,23,7,or,incongruent,mid,low,right
cp_stroop_crossed,B,23,8,or,incongruent,low,low,right
cp_stroop_crossed,B,23,9,or,incongruent,mid,low,left
cp_stroop_crossed,B,23,10,or,incongruent,high,low,left
cp_stroop_crossed,B,23,11,or,congruent,high,high,left
cp_stroop_crossed,B,23,12,or,incongruent,mid,mid,right
cp_stroop_crossed,B,23,13,or,congruent,low,mid,left
cp_stroop_crossed,B,23,14,or,congruent,mid,low,right
cp_stroop_crossed,B,23,15,or,incongruent,high,high,right
cp_stroop_crossed,B,23,16,or,congruent,low,high,right
cp_stroop_crossed,B,23,17,or,congruent,mid,low,right
cp_stroop_crossed,B,23,18,or,incongruent,mid,mid,left
cp_stroop_crossed,B,23,19,or,congruent,low,mid,left
cp_stroop_crossed,B,23,20,or,congruent,low,low,right
cp_stroop_crossed,B,23,21,or,incongruent,mid,high,left
cp_stroop_crossed,B,23,22,or,congruent,mid,high,right
cp_stroop_crossed,B,23,23,or,congruent,high,low,right
cp_stroop_crossed,B,23,24,or,incongruent,high,low,right
cp_stroop_crossed,B,23,25,or,congruent,low,high,right
cp_stroop_crossed,B,23,26,or,incongruent,low,low,left
cp_stroop_crossed,B,23,27,or,incongruent,mid,mid,right
cp_stroop_crossed,B,23,28,or,congruent,high,low,left
cp_stroop_crossed,B,23,29,or,congruent,low,mid,right
cp_stroop_crossed,B,23,30,or,incongruent,low,high,left
cp_stroop_crossed,B,23,31,or,congruent,mid,low,left
cp_stroop_crossed,B,23,32,or,incongruent,high,low,right
cp_stroop_crossed,B,23,33,or,congruent,high,mid,right
cp_stroop_crossed,B,23,34,or,congruent,mid,mid,right
cp_stroop_crossed,B,23,35,or,incongruent,high,high,left
cp_stroop_crossed,B,23,36,or,incongruent,high,mid,right
cp_stroop_crossed,B,23,37,or,congruent,low,high,left
cp_stroop_crossed,B,23,38,or,congruent,low,mid,right
cp_stroop_crossed,B,23,39,or,incongruent,mid,low,right
cp_stroop_crossed,B,23,40,or,incongruent,high,mid,right
cp_stroop_crossed,B,23,41,or,congruent,high,mid,left
cp_stroop_crossed,B,23,42,or,congruent,mid,high,left
cp_stroop_crossed,B,23,43,or,incongruent,mid,low,left
cp_stroop_crossed,B,23,44,or,incongruent,low,mid,right
cp_stroop_crossed,B,23,45,or,incongruent,low,low,left
cp_stroop_crossed,B,23,46,or,congruent,mid,high,left
cp_stroop_crossed,B,23,47,or,congruent,high,mid,left
cp_stroop_crossed,B,23,48,or,incongruent,mid,high,left
cp_stroop_crossed,B,23,49,or,incongruent,low,high,right
cp_stroop_crossed,B,23,50,or,incongruent,mid,mid,left
cp_stroop_crossed,B,23,51,or,congruent,mid,high,left
cp_stroop_crossed,B,23,52,or,congruent,low,mid,left
cp_stroop_crossed,B,23,53,or,congruent,high,high,left
cp_stroop_crossed,B,23,54,or,congruent,high,high,right
cp_stroop_crossed,B,23,55,or,congruent,low,low,right
cp_stroop_crossed,B,23,56,or,congruent,mid,low,right
cp_stroop_crossed,B,23,57,or,incongruent,mid,low,right
cp_stroop_crossed,B,23,58,or,incongruent,high,high,left
cp_stroop_crossed,B,23,59,or,congruent,high,mid,right
cp_stroop_crossed,B,23,60,or,incongruent,low,mid,right
cp_stroop_crossed,B,23,61,or,incongruent,mid,mid,left
cp_stroop_crossed,B,23,62,or,incongruent,high,mid,left
cp_stroop_crossed,B,23,63,or,incongruent,high,low,right
cp_stroop_crossed,B,23,64,or,congruent,low,low,left
cp_stroop_crossed,B,23,65,or,congruent,high,high,right
cp_stroop_crossed,B,23,66,or,incongruent,mid,high,right
cp_stroop_crossed,B,23,67,or,congruent,low,low,left
cp_stroop_crossed,B,23,68,or,incongruent,low,low,right
cp_stroop_crossed,B,23,69,or,congruent,low,high,left
cp_stroop_crossed,B,23,70,or,congruent,mid,mid,left
cp_stroop_crossed,B,23,71,or,congruent,low,low,right
cp_stroop_crossed,B,23,72,or,incongruent,low,low,left
cp_stroop_crossed,B,23,73,or,incongruent,mid,low,left
cp_stroop_crossed,B,23,74,or,congruent,high,high,right
cp_stroop_crossed,B,23,75,or,incongruent,high,high,right
cp_stroop_crossed,B,23,76,or,congruent,high,low,right
cp_stroop_crossed,B,23,77,or,incongruent,high,low,left
cp_stroop_crossed,B,23,78,or,incongruent,low,high,right
cp_stroop_crossed,B,23,79,or,incongruent,high,high,right
cp_stroop_crossed,B,23,80,or,incongruent,low,low,right
cp_stroop_crossed,B,23,81,or,incongruent,low,high,right
cp_stroop_crossed,B,23,82,or,congruent,low,low,left
cp_stroop_crossed,B,23,83,or,congruent,mid,high,right
cp_stroop_crossed,B,23,84,or,incongruent,mid,mid,right
cp_stroop_crossed,B,23,85,or,incongruent,high,mid,left
cp_stroop_crossed,B,23,86,or,incongruent,low,high,left
cp_stroop_crossed,B,23,87,or,congruent,high,low,right
cp_stroop_crossed,B,23,88,or,incongruent,low,mid,left
cp_stroop_crossed,B,23,89,or,congruent,low,high,right
cp_stroop_crossed,B,23,90,or,congruent,mid,low,left
cp_stroop_crossed,B,23,91,or,congruent,high,high,left
cp_stroop_crossed,B,23,92,or,congruent,high,low,left
cp_stroop_crossed,B,23,93,or,congruent,low,high,left
cp_stroop_crossed,B,23,94,or,incongruent,low,high,left
cp_stroop_crossed,B,23,95,or,congruent,mid,low,left
cp_stroop_crossed,B,23,96,or,incongruent,low,mid,right
cp_stroop_crossed,B,23,97,or,congruent,high,mid,right
cp_stroop_crossed,B,23,98,or,congruent,mid,mid,left
cp_stroop_crossed,B,23,99,or,incongruent,high,high,left
cp_stroop_crossed,B,23,100,or,incongruent,high,mid,right
cp_stroop_crossed,B,23,101,or,congruent,high,low,left
cp_stroop_crossed,B,23,102,or,incongruent,mid,high,right
cp_stroop_crossed,B,23,103,or,incongruent,low,mid,left
cp_stroop_crossed,B,23,104,or,congruent,mid,mid,right
cp_stroop_crossed,B,23,105,or,congruent,high,mid,left
cp_stroop_crossed,B,23,106,or,congruent,mid,mid,right
