block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,14,0,mov,incongruent,low,high,right
cp_stroop_crossed,A,14,1,mov,congruent,low,high,left
cp_stroop_crossed,A,14,2,mov,incongruent,mid,high,left
cp_stroop_crossed,A,14,3,mov,congruent,high,high,right
cp_stroop_crossed,A,14,4,mov,incongruent,high,high,left
cp_stroop_crossed,A,14,5,mov,congruent,mid,high,right
cp_stroop_crossed,A,14,6,mov,congruent,mid,low,left
cp_stroop_crossed,A,14,7,mov,incongruent,high,mid,left
cp_stroop_crossed,A,14,8,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,14,9,mov,incongruent,mid,high,right
cp_stroop_crossed,A,14,10,mov,congruent,mid,low,right
cp_stroop_crossed,A,14,11,mov,incongruent,low,low,right
cp_stroop_crossed,A,14,12,mov,incongruent,high,low,left
cp_stroop_crossed,A,14,13,mov,incongruent,mid,low,right
cp_stroop_crossed,A,14,14,mov,congruent,low,mid,left
cp_stroop_crossed,A,14,15,mov,congruent,mid,mid,left
cp_stroop_crossed,A,14,16,mov,congruent,high,high,left
cp_stroop_crossed,A,14,17,mov,congruent,high,high,left
cp_stroop_crossed,A,14,18,mov,congruent,low,low,left
cp_stroop_crossed,A,14,19,mov,congruent,low,high,left
cp_stroop_crossed,A,14,20,mov,congruent,low,low,left
cp_stroop_crossed,A,14,21,mov,incongruent,low,low,left
cp_stroop_crossed,A,14,22,mov,congruent,low,mid,right
cp_stroop_crossed,A,14,23,mov,congruent,mid,high,right
cp_stroop_crossed,A,14,24,mov,incongruent,high,low,left
cp_stroop_crossed,A,14,25,mov,incongruent,high,mid,right
cp_stroop_crossed,A,14,26,mov,incongruent,low,mid,right
cp_stroop_crossed,A,14,27,mov,incongruent,high,low,right
cp_stroop_crossed,A,14,28,mov,incongruent,low,high,right
cp_stroop_crossed,A,14,29,mov,congruent,high,mid,left
cp_stroop_crossed,A,14,30,mov,congruent,high,high,right
cp_stroop_crossed,A,14,31,mov,incongruent,low,high,left
cp_stroop_crossed,A,14,32,mov,congruent,high,low,left
cp_stroop_crossed,A,14,33,mov,congruent,low,low,right
cp_stroop_crossed,A,14,34,mov,incongruent,low,low,left
cp_stroop_crossed,A,14,35,mov,incongruent,high,high,left
cp_stroop_crossed,A,14,36,mov,congruent,high,mid,right
cp_stroop_crossed,A,14,37,mov,incongruent,low,mid,left
cp_stroop_crossed,A,14,38,mov,congruent,mid,high,left
cp_stroop_crossed,A,14,39,mov,incongruent,mid,high,left
cp_stroop_crossed,A,14,40,mov,incongruent,mid,low,left
cp_stroop_crossed,A,14,41,mov,incongruent,mid,high,right
cp_stroop_crossed,A,14,42,mov,congruent,high,low,left
cp_stroop_crossed,A,14,43,mov,congruent,low,high,left
cp_stroop_crossed,A,14,44,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,14,45,mov,congruent,low,high,right
cp_stroop_crossed,A,14,46,mov,congruent,low,mid,left
cp_stroop_crossed,A,14,47,mov,incongruent,low,high,left
cp_stroop_crossed,A,14,48,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,14,49,mov,congruent,low,high,right
cp_stroop_crossed,A,14,50,mov,incongruent,mid,low,right
cp_stroop_crossed,A,14,51,mov,incongruent,high,mid,left
cp_stroop_crossed,A,14,52,mov,incongruent,mid,mid,right
cp_stroop_crossed,A,14,53,mov,congruent,mid,mid,left
cp_stroop_crossed,A,14,54,mov,congruent,mid,high,left
cp_stroop_crossed,A,14,55,mov,incongruent,mid,low,left
cp_stroop_crossed,A,14,56,mov,incongruent,high,high,right
cp_stroop_crossed,A,14,57,mov,incongruent,mid,high,right
cp_stroop_crossed,A,14,58,mov,congruent,low,high,right
cp_stroop_crossed,A,14,59,mov,congruent,mid,mid,right
cp_stroop_crossed,A,14,60,mov,incongruent,low,high,left
cp_stroop_crossed,A,14,61,mov,congruent,low,mid,right
cp_stroop_crossed,A,14,62,mov,congruent,high,high,right
cp_stroop_crossed,A,14,63,mov,incongruent,high,mid,right
cp_stroop_crossed,A,14,64,mov,incongruent,low,low,right
cp_stroop_crossed,A,14,65,mov,incongruent,mid,low,right
cp_stroop_crossed,A,14,66,mov,incongruent,low,high,right
cp_stroop_crossed,A,14,67,mov,incongruent,high,mid,left
cp_stroop_crossed,A,14,68,mov,congruent,low,low,left
cp_stroop_crossed,A,14,69,mov,incongruent,low,mid,left
cp_stroop_crossed,A,14,70,mov,congruent,mid,low,left
cp_stroop_crossed,A,14,71,mov,congruent,mid,low,right
cp_stroop_crossed,A,14,72,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,14,73,mov,congruent,mid,low,right
cp_stroop_crossed,A,14,74,mov,congruent,high,mid,left
cp_stroop_crossed,A,14,75,mov,incongruent,high,high,right
cp_stroop_crossed,A,14,76,mov,incongruent,high,low,left
cp_stroop_crossed,A,14,77,mov,incongruent,high,high,right
cp_stroop_crossed,A,14,78,mov,congruent,high,low,right
cp_stroop_crossed,A,14,79,mov,congruent,mid,mid,left
cp_stroop_crossed,A,14,80,mov,congruent,low,low,right
cp_stroop_crossed,A,14,81,mov,incongruent,low,low,left
cp_stroop_crossed,A,14,82,mov,congruent,low,mid,right
cp_stroop_crossed,A,14,83,mov,congruent,mid,mid,right
cp_stroop_crossed,A,14,84,mov,congruent,high,low,right
cp_stroop_crossed,A,14,85,mov,congruent,high,mid,right
cp_stroop_crossed,A,14,86,mov,congruent,mid,mid,right
cp_stroop_crossed,A,14,87,mov,incongruent,mid,low,left
cp_stroop_crossed,A,14,88,mov,congruent,low,low,right
cp_stroop_crossed,A,14,89,mov,incongruent,high,mid,right
cp_stroop_crossed,A,14,90,mov,incongruent,low,mid,right
cp_stroop_crossed,A,14,91,mov,incongruent,high,low,right
cp_stroop_crossed,A,14,92,mov,congruent,high,mid,right
cp_stroop_crossed,A,14,93,mov,congruent,mid,low,left
cp_stroop_crossed,A,14,94,mov,incongruent,mid,high,left
cp_stroop_crossed,A,14,95,mov,congruent,low,mid,left
cp_stroop_crossed,A,14,96,mov,congruent,high,low,left
cp_stroop_crossed,A,14,97,mov,congruent,mid,high,right
cp_stroop_crossed,A,14,98,mov,congruent,high,low,right
cp_stroop_crossed,A,14,99,mov,incongruent,low,mid,right
cp_stroop_crossed,A,14,100,mov,incongruent,high,high,left
cp_stroop_crossed,A,14,101,mov,incongruent,low,mid,left
cp_stroop_crossed,A,14,102,mov,incongruent,high,low,right
cp_stroop_crossed,A,14,103,mov,congruent,mid,high,left
cp_stroop_crossed,A,14,104,mov,congruent,high,high,left
cp_stroop_crossed,A,14,105,mov,incongruent,mid,mid,left
cp_stroop_crossed,A,14,106,mov,congruent,high,mid,left
cp_stroop_crossed,A,14,107,mov,incongruent,low,low,right
