block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,A,48,0,mov,300,congruent,right
cp_prp,A,48,1,mov,100,congruent,left
cp_prp,A,48,2,mov,100,incongruent,left
cp_prp,A,48,3,mov,300,incongruent,right
cp_prp,A,48,4,mov,600,incongruent,left
cp_prp,A,48,5,mov,600,congruent,left
cp_prp,A,48,6,mov,300,incongruent,left
cp_prp,A,48,7,mov,300,incongruent,right
cp_prp,A,48,8,mov,600,congruent,right
cp_prp,A,48,9,mov,100,incongruent,right
cp_prp,A,48,10,mov,100,congruent,right
cp_prp,A,48,11,mov,300,congruent,left
cp_prp,A,48,12,mov,100,incongruent,left
cp_prp,A,48,13,mov,100,congruent,left
cp_prp,A,48,14,mov,600,incongruent,right
cp_prp,A,48,15,mov,600,incongruent,left
cp_prp,A,48,16,mov,600,congruent,right
cp_prp,A,48,17,mov,300,congruent,left
cp_prp,A,48,18,mov,100,incongruent,left
cp_prp,A,48,19,mov,600,congruent,left
cp_prp,A,48,20,mov,100,incongruent,left
cp_prp,A,48,21,mov,100,congruent,left
cp_prp,A,48,22,mov,100,incongruent,right
cp_prp,A,48,23,mov,100,congruent,right
cp_prp,A,48,24,mov,600,congruent,right
cp_prp,A,48,25,mov,300,congruent,right
cp_prp,A,48,26,mov,600,incongruent,right
cp_prp,A,48,27,mov,100,incongruent,right
cp_prp,A,48,28,mov,100,congruent,right
cp_prp,A,48,29,mov,600,incongruent,left
cp_prp,A,48,30,mov,600,congruent,left
cp_prp,A,48,31,mov,600,incongruent,left
cp_prp,A,48,32,mov,100,congruent,right
cp_prp,A,48,33,mov,300,congruent,left
cp_prp,A,48,34,mov,100,incongruent,left
cp_prp,A,48,35,mov,600,congruent,left
cp_prp,A,48,36,mov,300,incongruent,right
cp_prp,A,48,37,mov,100,congruent,left
cp_prp,A,48,38,mov,300,incongruent,left
cp_prp,A,48,39,mov,300,incongruent,right
cp_prp,A,48,40,mov,600,congruent,right
cp_prp,A,48,41,mov,100,incongruent,right
cp_prp,A,48,42,mov,100,incongruent,right
cp_prp,A,48,43,mov,300,congruent,left
cp_prp,A,48,44,mov,300,congruent,right
cp_prp,A,48,45,mov,600,congruent,right
cp_prp,A,48,46,mov,600,incongruent,right
cp_prp,A,48,47,mov,100,congruent,right
cp_prp,A,48,48,mov,300,incongruent,right
cp_prp,A,48,49,mov,100,congruent,left
cp_prp,A,48,50,mov,600,congruent,left
cp_prp,A,48,51,mov,100,congruent,right
cp_prp,A,48,52,mov,300,incongruent,right
cp_prp,A,48,53,mov,300,incongruent,right
cp_prp,A,48,54,mov,600,incongruent,right
cp_prp,A,48,55,mov,300,congruent,left
cp_prp,A,48,56,mov,300,incongruent,right
cp_prp,A,48,57,mov,100,incongruent,right
cp_prp,A,48,58,mov,100,congruent,right
cp_prp,A,48,59,mov,600,incongruent,right
cp_prp,A,48,60,mov,300,congruent,right
cp_prp,A,48,61,mov,100,congruent,left
cp_prp,A,48,62,mov,600,incongruent,left
cp_prp,A,48,63,mov,600,incongruent,left
cp_prp,A,48,64,mov,300,congruent,right
cp_prp,A,48,65,mov,300,incongruent,left
cp_prp,A,48,66,mov,100,incongruent,left
cp_prp,A,48,67,mov,600,congruent,left
cp_prp,A,48,68,mov,100,incongruent,left
cp_prp,A,48,69,mov,600,congruent,left
cp_prp,A,48,70,mov,300,congruent,left
cp_prp,A,48,71,mov,300,congruent,right
cp_prp,A,48,72,mov,600,congruent,right
cp_prp,A,48,73,mov,100,incongruent,right
cp_prp,A,48,74,mov,100,congruent,right
cp_prp,A,48,75,mov,300,congruent,left
cp_prp,A,48,76,mov,300,congruent,right
cp_prp,A,48,77,mov,300,incongruent,left
cp_prp,A,48,78,mov,600,incongruent,right
cp_prp,A,48,79,mov,300,incongruent,left
cp_prp,A,48,80,mov,600,congruent,right
cp_prp,A,48,81,mov,300,congruent,left
cp_prp,A,48,82,mov,300,incongruent,left
cp_prp,A,48,83,mov,600,congruent,left
cp_prp,A,48,84,mov,300,incongruent,left
cp_prp,A,48,85,mov,600,congruent,right
cp_prp,A,48,86,mov,100,congruent,left
cp_prp,A,48,87,mov,600,incongruent,right
cp_prp,A,48,88,mov,300,incongruent,left
cp_prp,A,48,89,mov,300,congruent,right
cp_prp,A,48,90,mov,600,incongruent,right
cp_prp,A,48,91,mov,100,congruent,left
cp_prp,A,48,92,mov,100,incongruent,left
cp_prp,A,48,93,mov,600,incongruent,left
cp_prp,A,48,94,mov,100,incongruent,right
cp_prp,A,48,95,mov,600,incongruent,left
