block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,A,5,0,mov,congruent,right,First
cp_stroop,A,5,1,mov,congruent,right,Repeat
cp_stroop,A,5,2,mov,incongruent,left,Switch
cp_stroop,A,5,3,mov,incongruent,right,Switch
cp_stroop,A,5,4,mov,incongruent,left,Switch
cp_stroop,A,5,5,mov,congruent,left,Repeat
cp_stroop,A,5,6,mov,incongruent,left,Repeat
cp_stroop,A,5,7,mov,congruent,right,Switch
cp_stroop,A,5,8,mov,congruent,left,Switch
cp_stroop,A,5,9,mov,incongruent,left,Repeat
cp_stroop,A,5,10,mov,incongruent,right,Switch
cp_stroop,A,5,11,mov,incongruent,left,Switch
cp_stroop,A,5,12,mov,incongruent,right,Switch
cp_stroop,A,5,13,mov,incongruent,right,Repeat
cp_stroop,A,5,14,mov,congruent,left,Switch
cp_stroop,A,5,15,mov,congruent,right,Switch
cp_stroop,A,5,16,mov,incongruent,left,Switch
cp_stroop,A,5,17,mov,congruent,left,Repeat
cp_stroop,A,5,18,mov,congruent,left,Repeat
cp_stroop,A,5,19,mov,incongruent,right,Switch
cp_stroop,A,5,20,mov,congruent,right,Repeat
cp_stroop,A,5,21,mov,congruent,right,Repeat
cp_stroop,A,5,22,mov,incongruent,left,Switch
cp_stroop,A,5,23,mov,congruent,right,Switch
cp_stroop,A,5,24,mov,congruent,right,Repeat
cp_stroop,A,5,25,mov,congruent,right,Repeat
cp_stroop,A,5,26,mov,incongruent,right,Repeat
cp_stroop,A,5,27,mov,incongruent,left,Switch
cp_stroop,A,5,28,mov,incongruent,right,Switch
cp_stroop,A,5,29,mov,congruent,right,Repeat
cp_stroop,A,5,30,mov,incongruent,left,Switch
cp_stroop,A,5,31,mov,congruent,left,Repeat
cp_stroop,A,5,32,mov,incongruent,right,Switch
cp_stroop,A,5,33,mov,congruent,right,Repeat
cp_stroop,A,5,34,mov,congruent,right,Repeat
cp_stroop,A,5,35,mov,congruent,left,Switch
cp_stroop,A,5,36,mov,congruent,left,Repeat
cp_stroop,A,5,37,mov,incongruent,right,Switch
cp_stroop,A,5,38,mov,congruent,left,Switch
cp_stroop,A,5,39,mov,congruent,right,Switch
cp_stroop,A,5,40,mov,congruent,right,Repeat
cp_stroop,A,5,41,mov,incongruent,right,Repeat
cp_stroop,A,5,42,mov,incongruent,left,Switch
cp_stroop,A,5,43,mov,incongruent,right,Switch
cp_stroop,A,5,44,mov,incongruent,right,Repeat
cp_stroop,A,5,45,mov,congruent,left,Switch
cp_stroop,A,5,46,mov,incongruent,right,Switch
cp_stroop,A,5,47,mov,incongruent,right,Repeat
cp_stroop,A,5,48,mov,congruent,right,Repeat
cp_stroop,A,5,49,mov,incongruent,left,Switch
cp_stroop,A,5,50,mov,incongruent,right,Switch
cp_stroop,A,5,51,mov,congruent,left,Switch
cp_stroop,A,5,52,mov,congruent,left,Repeat
cp_stroop,A,5,53,mov,incongruent,left,Repeat
cp_stroop,A,5,54,mov,congruent,right,Switch
cp_stroop,A,5,55,mov,congruent,right,Repeat
cp_stroop,A,5,56,mov,incongruent,left,Switch
cp_stroop,A,5,57,mov,incongruent,right,Switch
cp_stroop,A,5,58,mov,incongruent,right,Repeat
cp_stroop,A,5,59,mov,congruent,left,Switch
cp_stroop,A,5,60,mov,congruent,left,Repeat
cp_stroop,A,5,61,mov,congruent,left,Repeat
cp_stroop,A,5,62,mov,incongruent,left,Repeat
cp_stroop,A,5,63,mov,incongruent,right,Switch
cp_stroop,A,5,64,mov,incongruent,right,Repeat
cp_stroop,A,5,65,mov,congruent,right,Repeat
cp_stroop,A,5,66,mov,incongruent,left,Switch
cp_stroop,A,5,67,mov,congruent,left,Repeat
cp_stroop,A,5,68,mov,incongruent,right,Switch
cp_stroop,A,5,69,mov,congruent,right,Repeat
cp_stroop,A,5,70,mov,congruent,right,Repeat
cp_stroop,A,5,71,mov,incongruent,left,Switch
cp_stroop,A,5,72,mov,congruent,right,Switch
cp_stroop,A,5,73,mov,incongruent,right,Repeat
cp_stroop,A,5,74,mov,incongruent,left,Switch
cp_stroop,A,5,75,mov,incongruent,left,Repeat
cp_stroop,A,5,76,mov,incongruent,left,Repeat
cp_stroop,A,5,77,mov,congruent,left,Repeat
cp_stroop,A,5,78,mov,incongruent,right,Switch
cp_stroop,A,5,79,mov,congruent,left,Switch
cp_stroop,A,5,80,mov,congruent,left,Repeat
cp_stroop,A,5,81,mov,congruent,right,Switch
cp_stroop,A,5,82,mov,incongruent,left,Switch
cp_stroop,A,5,83,mov,congruent,left,Repeat
cp_stroop,A,5,84,mov,incongruent,right,Switch
cp_stroop,A,5,85,mov,congruent,left,Switch
cp_stroop,A,5,86,mov,incongruent,left,Repeat
cp_stroop,A,5,87,mov,incongruent,left,Repeat
cp_stroop,A,5,88,mov,congruent,right,Switch
cp_stroop,A,5,89,mov,congruent,right,Repeat
cp_stroop,A,5,90,mov,incongruent,left,Switch
cp_stroop,A,5,91,mov,congruent,left,Repeat
cp_stroop,A,5,92,mov,incongruent,right,Switch
cp_stroop,A,5,93,mov,congruent,left,Switch
cp_stroop,A,5,94,mov,congruent,left,Repeat
cp_stroop,A,5,95,mov,incongruent,left,Repeat
