block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,50,0,or,incongruent,low,high,left
cp_stroop_crossed,B,50,1,or,incongruent,high,mid,left
cp_stroop_crossed,B,50,2,or,incongruent,mid,mid,right
cp_stroop_crossed,B,50,3,or,congruent,mid,mid,left
cp_stroop_crossed,B,50,4,or,congruent,high,low,right
cp_stroop_crossed,B,50,5,or,incongruent,low,high,left
cp_stroop_crossed,B,50,6,or,incongruent,low,mid,left
cp_stroop_crossed,B,50,7,or,incongruent,high,high,right
cp_stroop_crossed,B,50,8,or,incongruent,low,high,right
cp_stroop_crossed,B,50,9,or,incongruent,low,low,left
cp_stroop_crossed,B,50,10,or,incongruent,mid,mid,left
cp_stroop_crossed,B,50,11,or,congruent,low,low,left
cp_stroop_crossed,B,50,12,or,congruent,low,high,left
cp_stroop_crossed,B,50,13,or,congruent,low,high,left
cp_stroop_crossed,B,50,14,or,congruent,high,mid,right
cp_stroop_crossed,B,50,15,or,congruent,mid,mid,right
cp_stroop_crossed,B,50,16,or,congruent,high,mid,left
cp_stroop_crossed,B,50,17,or,incongruent,high,mid,right
cp_stroop_crossed,B,50,18,or,congruent,high,high,left
cp_stroop_crossed,B,50,19,or,congruent,mid,high,left
cp_stroop_crossed,B,50,20,or,incongruent,mid,high,right
cp_stroop_crossed,B,50,21,or,congruent,mid,low,left
cp_stroop_crossed,B,50,22,or,incongruent,high,high,left
cp_stroop_crossed,B,50,23,or,incongruent,high,high,right
cp_stroop_crossed,B,50,24,or,incongruent,low,mid,right
cp_stroop_crossed,B,50,25,or,incongruent,high,low,left
cp_stroop_crossed,B,50,26,or,congruent,mid,high,right
cp_stroop_crossed,B,50,27,or,incongruent,low,low,right
cp_stroop_crossed,B,50,28,or,incongruent,mid,mid,right
cp_stroop_crossed,B,50,29,or,incongruent,low,high,right
cp_stroop_crossed,B,50,30,or,incongruent,mid,low,left
cp_stroop_crossed,B,50,31,or,congruent,low,mid,right
cp_stroop_crossed,B,50,32,or,incongruent,high,mid,left
cp_stroop_crossed,B,50,33,or,congruent,mid,mid,left
cp_stroop_crossed,B,50,34,or,congruent,high,low,right
cp_stroop_crossed,B,50,35,or,incongruent,mid,low,right
cp_stroop_crossed,B,50,36,or,incongruent,low,mid,left
cp_stroop_crossed,B,50,37,or,congruent,mid,low,right
cp_stroop_crossed,B,50,38,or,incongruent,high,low,left
cp_stroop_crossed,B,50,39,or,congruent,low,low,left
cp_stroop_crossed,B,50,40,or,congruent,low,low,left
cp_stroop_crossed,B,50,41,or,incongruent,low,low,left
cp_stroop_crossed,B,50,42,or,congruent,high,low,left
cp_stroop_crossed,B,50,43,or,congruent,low,high,right
cp_stroop_crossed,B,50,44,or,congruent,low,mid,right
cp_stroop_crossed,B,50,45,or,incongruent,mid,high,right
cp_stroop_crossed,B,50,46,or,incongruent,high,low,left
cp_stroop_crossed,B,50,47,or,incongruent,high,mid,right
cp_stroop_crossed,B,50,48,or,incongruent,mid,low,right
cp_stroop_crossed,B,50,49,or,incongruent,high,mid,left
cp_stroop_crossed,B,50,50,or,congruent,high,low,left
cp_stroop_crossed,B,50,51,or,congruent,high,mid,left
cp_stroop_crossed,B,50,52,or,congruent,high,high,right
cp_stroop_crossed,B,50,53,or,incongruent,low,high,left
cp_stroop_crossed,B,50,54,or,congruent,mid,high,right
cp_stroop_crossed,B,50,55,or,incongruent,high,mid,right
cp_stroop_crossed,B,50,56,or,congruent,mid,low,left
cp_stroop_crossed,B,50,57,or,congruent,low,low,right
cp_stroop_crossed,B,50,58,or,incongruent,low,low,right
cp_stroop_crossed,B,50,59,or,incongruent,low,low,right
cp_stroop_crossed,B,50,60,or,incongruent,mid,mid,left
cp_stroop_crossed,B,50,61,or,congruent,high,high,right
cp_stroop_crossed,B,50,62,or,congruent,low,mid,left
cp_stroop_crossed,B,50,63,or,congruent,low,mid,left
cp_stroop_crossed,B,50,64,or,congruent,mid,high,right
cp_stroop_crossed,B,50,65,or,congruent,low,high,right
cp_stroop_crossed,B,50,66,or,congruent,mid,mid,right
cp_stroop_crossed,B,50,67,or,congruent,mid,high,left
cp_stroop_crossed,B,50,68,or,congruent,high,low,right
cp_stroop_crossed,B,50,69,or,incongruent,high,low,right
cp_stroop_crossed,B,50,70,or,congruent,mid,high,left
cp_stroop_crossed,B,50,71,or,incongruent,mid,high,left
cp_stroop_crossed,B,50,72,or,congruent,high,mid,right
cp_stroop_crossed,B,50,73,or,congruent,low,low,right
cp_stroop_crossed,B,50,74,or,incongruent,mid,mid,left
cp_stroop_crossed,B,50,75,or,congruent,low,high,right
cp_stroop_crossed,B,50,76,or,congruent,low,high,left
cp_stroop_crossed,B,50,77,or,incongruent,low,low,left
cp_stroop_crossed,B,50,78,or,congruent,high,mid,right
cp_stroop_crossed,B,50,79,or,incongruent,mid,low,left
cp_stroop_crossed,B,50,80,or,congruent,mid,low,right
cp_stroop_crossed,B,50,81,or,incongruent,high,low,right
cp_stroop_crossed,B,50,82,or,incongruent,mid,high,left
cp_stroop_crossed,B,50,83,or,congruent,mid,mid,right
cp_stroop_crossed,B,50,84,or,incongruent,mid,high,right
cp_stroop_crossed,B,50,85,or,congruent,mid,low,left
cp_stroop_crossed,B,50,86,or,incongruent,high,high,left
cp_stroop_crossed,B,50,87,or,incongruent,mid,high,left
cp_stroop_crossed,B,50,88,or,incongruent,low,mid,right
cp_stroop_crossed,B,50,89,or,incongruent,high,high,left
cp_stroop_crossed,B,50,90,or,congruent,high,high,left
cp_stroop_crossed,B,50,91,or,congruent,low,mid,left
cp_stroop_crossed,B,50,92,or,congruent,mid,low,right
cp_stroop_crossed,B,50,93,or,incongruent,mid,mid,right
cp_stroop_crossed,B,50,94,or,congruent,low,mid,right
cp_stroop_crossed,B,50,95,or,congruent,high,high,left
cp_stroop_crossed,B,50,96,or,congruent,high,mid,left
cp_stroop_crossed,B,50,97,or,congruent,mid,mid,left
cp_stroop_crossed,B,50,98,or,congruent,high,low,left
cp_stroop_crossed,B,50,99,or,incongruent,mid,low,right
cp_stroop_crossed,B,50,100,or,incongruent,low,mid,left
cp_stroop_crossed,B,50,101,or,incongruent,mid,low,left
cp_stroop_crossed,B,50,102,or,incongruent,high,low,right
cp_stroop_crossed,B,50,103,or,incongruent,low,mid,right
cp_stroop_crossed,B,50,104,or,incongruent,high,high,right
cp_stroop_crossed,B,50,105,or,incongruent,low,high,right
cp_stroop_crossed,B,50,106,or,congruent,high,high,right
cp_stroop_crossed,B,50,107,or,congruent,low,low,right
