block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,17,0,or,incongruent,high,mid,left
cp_stroop_crossed,B,17,1,or,congruent,mid,high,right
cp_stroop_crossed,B,17,2,or,incongruent,low,high,right
cp_stroop_crossed,B,17,3,or,congruent,low,high,left
cp_stroop_crossed,B,17,4,or,incongruent,high,mid,right
cp_stroop_crossed,B,17,5,or,congruent,high,mid,right
cp_stroop_crossed,B,17,6,or,incongruent,low,low,left
cp_stroop_crossed,B,17,7,or,incongruent,low,high,left
cp_stroop_crossed,B,17,8,or,congruent,mid,low,left
cp_stroop_crossed,B,17,9,or,congruent,high,high,left
cp_stroop_crossed,B,17,10,or,congruent,mid,mid,right
cp_stroop_crossed,B,17,11,or,incongruent,high,mid,left
cp_stroop_crossed,B,17,12,or,congruent,high,mid,left
cp_stroop_crossed,B,17,13,or,congruent,mid,low,right
cp_stroop_crossed,B,17,14,or,congruent,mid,high,left
cp_stroop_crossed,B,17,15,or,incongruent,low,mid,left
cp_stroop_crossed,B,17,16,or,incongruent,low,mid,left
cp_stroop_crossed,B,17,17,or,incongruent,high,high,left
cp_stroop_crossed,B,17,18,or,congruent,low,high,right
cp_stroop_crossed,B,17,19,or,incongruent,low,mid,right
cp_stroop_crossed,B,17,20,or,congruent,mid,high,right
cp_stroop_crossed,B,17,21,or,congruent,low,mid,right
cp_stroop_crossed,B,17,22,or,incongruent,high,high,right
cp_stroop_crossed,B,17,23,or,congruent,high,high,right
cp_stroop_crossed,B,17,24,or,congruent,low,high,left
cp_stroop_crossed,B,17,25,or,incongruent,mid,mid,left
cp_stroop_crossed,B,17,26,or,congruent,high,mid,right
cp_stroop_crossed,B,17,27,or,congruent,high,high,right
cp_stroop_crossed,B,17,28,or,congruent,high,low,left
cp_stroop_crossed,B,17,29,or,congruent,low,mid,right
cp_stroop_crossed,B,17,30,or,incongruent,low,low,left
cp_stroop_crossed,B,17,31,or,incongruent,low,low,right
cp_stroop_crossed,B,17,32,or,congruent,mid,low,right
cp_stroop_crossed,B,17,33,or,incongruent,low,high,left
cp_stroop_crossed,B,17,34,or,congruent,low,low,left
cp_stroop_crossed,B,17,35,or,congruent,high,low,left
cp_stroop_crossed,B,17,36,or,congruent,mid,high,left
cp_stroop_crossed,B,17,37,or,incongruent,mid,high,right
cp_stroop_crossed,B,17,38,or,congruent,high,low,right
cp_stroop_crossed,B,17,39,or,incongruent,high,low,right
cp_stroop_crossed,B,17,40,or,incongruent,high,mid,right
cp_stroop_crossed,B,17,41,or,congruent,low,high,right
cp_stroop_crossed,B,17,42,or,congruent,high,low,right
cp_stroop_crossed,B,17,43,or,incongruent,low,mid,right
cp_stroop_crossed,B,17,44,or,incongruent,low,low,right
cp_stroop_crossed,B,17,45,or,congruent,high,high,right
cp_stroop_crossed,B,17,46,or,incongruent,high,high,right
cp_stroop_crossed,B,17,47,or,congruent,low,high,left
cp_stroop_crossed,B,17,48,or,incongruent,low,mid,left
cp_stroop_crossed,B,17,49,or,congruent,low,low,right
cp_stroop_crossed,B,17,50,or,incongruent,high,high,left
cp_stroop_crossed,B,17,51,or,incongruent,low,mid,right
cp_stroop_crossed,B,17,52,or,incongruent,high,high,left
cp_stroop_crossed,B,17,53,or,incongruent,mid,low,left
cp_stroop_crossed,B,17,54,or,incongruent,mid,high,right
cp_stroop_crossed,B,17,55,or,incongruent,mid,mid,left
cp_stroop_crossed,B,17,56,or,congruent,mid,mid,left
cp_stroop_crossed,B,17,57,or,congruent,high,high,left
cp_stroop_crossed,B,17,58,or,congruent,high,mid,right
cp_stroop_crossed,B,17,59,or,congruent,mid,mid,left
cp_stroop_crossed,B,17,60,or,incongruent,high,low,left
cp_stroop_crossed,B,17,61,or,congruent,low,low,right
cp_stroop_crossed,B,17,62,or,congruent,low,mid,left
cp_stroop_crossed,B,17,63,or,incongruent,mid,low,right
cp_stroop_crossed,B,17,64,or,congruent,high,low,right
cp_stroop_crossed,B,17,65,or,congruent,mid,high,right
cp_stroop_crossed,B,17,66,or,incongruent,high,mid,right
cp_stroop_crossed,B,17,67,or,congruent,low,low,left
cp_stroop_crossed,B,17,68,or,congruent,mid,low,left
cp_stroop_crossed,B,17,69,or,incongruent,high,low,left
cp_stroop_crossed,B,17,70,or,incongruent,mid,high,right
cp_stroop_crossed,B,17,71,or,incongruent,mid,high,left
cp_stroop_crossed,B,17,72,or,congruent,low,high,right
cp_stroop_crossed,B,17,73,or,incongruent,high,high,right
cp_stroop_crossed,B,17,74,or,congruent,mid,mid,left
cp_stroop_crossed,B,17,75,or,incongruent,high,mid,left
cp_stroop_crossed,B,17,76,or,incongruent,low,low,right
cp_stroop_crossed,B,17,77,or,congruent,mid,mid,right
cp_stroop_crossed,B,17,78,or,congruent,mid,mid,right
cp_stroop_crossed,B,17,79,or,incongruent,mid,high,left
cp_stroop_crossed,B,17,80,or,incongruent,mid,low,right
cp_stroop_crossed,B,17,81,or,incongruent,mid,mid,right
cp_stroop_crossed,B,17,82,or,incongruent,high,low,right
cp_stroop_crossed,B,17,83,or,incongruent,mid,low,left
