block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,B,47,0,or,100,incongruent,left
cp_prp,B,47,1,or,300,congruent,left
cp_prp,B,47,2,or,300,congruent,right
cp_prp,B,47,3,or,600,congruent,left
cp_prp,B,47,4,or,600,incongruent,right
cp_prp,B,47,5,or,300,congruent,right
cp_prp,B,47,6,or,300,incongruent,left
cp_prp,B,47,7,or,600,incongruent,right
cp_prp,B,47,8,or,300,incongruent,right
cp_prp,B,47,9,or,100,incongruent,right
cp_prp,B,47,10,or,300,incongruent,left
cp_prp,B,47,11,or,100,incongruent,right
cp_prp,B,47,12,or,100,incongruent,right
cp_prp,B,47,13,or,100,congruent,left
cp_prp,B,47,14,or,100,incongruent,left
cp_prp,B,47,15,or,600,incongruent,left
cp_prp,B,47,16,or,600,congruent,left
cp_prp,B,47,17,or,600,congruent,right
cp_prp,B,47,18,or,100,incongruent,right
cp_prp,B,47,19,or,300,congruent,left
cp_prp,B,47,20,or,100,congruent,right
cp_prp,B,47,21,or,100,incongruent,right
cp_prp,B,47,22,or,100,incongruent,left
cp_prp,B,47,23,or,100,congruent,left
cp_prp,B,47,24,or,300,congruent,left
cp_prp,B,47,25,or,600,incongruent,right
cp_prp,B,47,26,or,600,incongruent,left
cp_prp,B,47,27,or,600,congruent,right
cp_prp,B,47,28,or,300,congruent,right
cp_prp,B,47,29,or,300,incongruent,right
cp_prp,B,47,30,or,600,incongruent,right
cp_prp,B,47,31,or,300,incongruent,left
cp_prp,B,47,32,or,600,congruent,left
cp_prp,B,47,33,or,100,incongruent,left
cp_prp,B,47,34,or,300,congruent,right
cp_prp,B,47,35,or,100,incongruent,left
cp_prp,B,47,36,or,100,congruent,right
cp_prp,B,47,37,or,300,incongruent,left
cp_prp,B,47,38,or,600,incongruent,left
cp_prp,B,47,39,or,100,congruent,left
cp_prp,B,47,40,or,600,congruent,right
cp_prp,B,47,41,or,300,incongruent,right
cp_prp,B,47,42,or,600,congruent,right
cp_prp,B,47,43,or,300,incongruent,right
cp_prp,B,47,44,or,100,incongruent,right
cp_prp,B,47,45,or,300,incongruent,left
cp_prp,B,47,46,or,600,incongruent,left
cp_prp,B,47,47,or,100,congruent,left
cp_prp,B,47,48,or,600,congruent,left
cp_prp,B,47,49,or,300,congruent,left
cp_prp,B,47,50,or,100,congruent,right
cp_prp,B,47,51,or,600,congruent,left
cp_prp,B,47,52,or,100,congruent,right
cp_prp,B,47,53,or,600,congruent,right
cp_prp,B,47,54,or,100,incongruent,left
cp_prp,B,47,55,or,600,incongruent,right
cp_prp,B,47,56,or,600,congruent,left
cp_prp,B,47,57,or,100,congruent,left
cp_prp,B,47,58,or,600,congruent,left
cp_prp,B,47,59,or,300,incongruent,left
cp_prp,B,47,60,or,300,congruent,right
cp_prp,B,47,61,or,300,incongruent,left
cp_prp,B,47,62,or,600,incongruent,right
cp_prp,B,47,63,or,600,incongruent,left
cp_prp,B,47,64,or,100,incongruent,left
cp_prp,B,47,65,or,300,congruent,right
cp_prp,B,47,66,or,300,congruent,right
cp_prp,B,47,67,or,600,congruent,left
cp_prp,B,47,68,or,300,incongruent,right
cp_prp,B,47,69,or,300,incongruent,right
cp_prp,B,47,70,or,600,congruent,right
cp_prp,B,47,71,or,600,incongruent,right
cp_prp,B,47,72,or,100,incongruent,left
cp_prp,B,47,73,or,300,congruent,left
cp_prp,B,47,74,or,300,incongruent,left
cp_prp,B,47,75,or,300,congruent,left
cp_prp,B,47,76,or,600,incongruent,left
cp_prp,B,47,77,or,100,congruent,left
cp_prp,B,47,78,or,100,congruent,left
cp_prp,B,47,79,or,100,congruent,left
cp_prp,B,47,80,or,300,congruent,left
cp_prp,B,47,81,or,300,incongruent,right
cp_prp,B,47,82,or,100,congruent,right
cp_prp,B,47,83,or,100,congruent,right
cp_prp,B,47,84,or,100,congruent,right
cp_prp,B,47,85,or,600,congruent,right
cp_prp,B,47,86,or,600,congruent,right
cp_prp,B,47,87,or,600,incongruent,right
cp_prp,B,47,88,or,600,incongruent,left
cp_prp,B,47,89,or,300,incongruent,right
cp_prp,B,47,90,or,300,congruent,right
cp_prp,B,47,91,or,100,incongruent,right
cp_prp,B,47,92,or,300,congruent,left
cp_prp,B,47,93,or,100,congruent,right
cp_prp,B,47,94,or,100,incongruent,right
cp_prp,B,47,95,or,600,incongruent,left
