block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,B,36,0,or,First,First,congruent,easy,right
cp_taskswitch_asym,B,36,1,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,36,2,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,36,3,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,36,4,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,36,5,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,6,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,36,7,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,36,8,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,36,9,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,36,10,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,36,11,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,36,12,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,36,13,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,36,14,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,36,15,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,36,16,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,36,17,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,36,18,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,36,19,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,36,20,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,21,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,36,22,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,36,23,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,36,24,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,36,25,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,36,26,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,36,27,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,36,28,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,36,29,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,36,30,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,36,31,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,36,32,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,36,33,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,34,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,36,35,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,36,36,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,36,37,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,36,38,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,36,39,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,36,40,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,36,41,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,36,42,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,36,43,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,36,44,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,45,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,36,46,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,36,47,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,36,48,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,36,49,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,36,50,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,36,51,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,36,52,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,36,53,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,36,54,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,36,55,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,36,56,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,36,57,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,36,58,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,59,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,36,60,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,36,61,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,36,62,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,36,63,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,36,64,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,36,65,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,36,66,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,36,67,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,68,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,36,69,or,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,36,70,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,71,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,36,72,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,36,73,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,36,74,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,75,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,36,76,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,36,77,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,36,78,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,36,79,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,80,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,36,81,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,36,82,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,36,83,or,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,36,84,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,85,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,36,86,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,36,87,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,36,88,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,36,89,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,36,90,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,36,91,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,36,92,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,36,93,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,36,94,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,36,95,or,Repeat,Repeat,congruent,easy,right
