block_id,condition,sequence_id,trial_index,task,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,28,0,or,incongruent,low,high,right
cp_stroop_crossed,B,28,1,or,incongruent,mid,mid,left
cp_stroop_crossed,B,28,2,or,incongruent,low,high,left
cp_stroop_crossed,B,28,3,or,incongruent,high,mid,left
cp_stroop_crossed,B,28,4,or,congruent,low,low,right
cp_stroop_crossed,B,28,5,or,incongruent,high,mid,right
cp_stroop_crossed,B,28,6,or,incongruent,mid,high,right
cp_stroop_crossed,B,28,7,or,incongruent,high,low,right
cp_stroop_crossed,B,28,8,or,incongruent,mid,low,left
cp_stroop_crossed,B,28,9,or,congruent,mid,mid,left
cp_stroop_crossed,B,28,10,or,congruent,low,high,right
cp_stroop_crossed,B,28,11,or,congruent,low,high,right
cp_stroop_crossed,B,28,12,or,congruent,mid,high,left
cp_stroop_crossed,B,28,13,or,incongruent,low,low,right
cp_stroop_crossed,B,28,14,or,incongruent,high,high,left
cp_stroop_crossed,B,28,15,or,congruent,mid,low,left
cp_stroop_crossed,B,28,16,or,incongruent,mid,low,right
cp_stroop_crossed,B,28,17,or,congruent,mid,low,right
cp_stroop_crossed,B,28,18,or,incongruent,mid,high,left
cp_stroop_crossed,B,28,19,or,congruent,low,mid,right
cp_stroop_crossed,B,28,20,or,congruent,low,high,left
cp_stroop_crossed,B,28,21,or,congruent,mid,high,right
cp_stroop_crossed,B,28,22,or,incongruent,low,mid,right
cp_stroop_crossed,B,28,23,or,incongruent,mid,mid,right
cp_stroop_crossed,B,28,24,or,incongruent,high,low,right
cp_stroop_crossed,B,28,25,or,incongruent,high,mid,right
cp_stroop_crossed,B,28,26,or,congruent,high,mid,left
cp_stroop_crossed,B,28,27,or,incongruent,low,high,left
cp_stroop_crossed,B,28,28,or,incongruent,low,low,left
cp_stroop_crossed,B,28,29,or,congruent,high,high,left
cp_stroop_crossed,B,28,30,or,congruent,low,low,right
cp_stroop_crossed,B,28,31,or,incongruent,low,high,right
cp_stroop_crossed,B,28,32,or,incongruent,low,high,right
cp_stroop_crossed,B,28,33,or,incongruent,mid,mid,left
cp_stroop_crossed,B,28,34,or,incongruent,high,low,right
cp_stroop_crossed,B,28,35,or,incongruent,high,low,left
cp_stroop_crossed,B,28,36,or,incongruent,high,low,left
cp_stroop_crossed,B,28,37,or,congruent,high,low,left
cp_stroop_crossed,B,28,38,or,congruent,high,mid,right
cp_stroop_crossed,B,28,39,or,congruent,mid,low,left
cp_stroop_crossed,B,28,40,or,incongruent,high,low,left
cp_stroop_crossed,B,28,41,or,incongruent,high,high,right
cp_stroop_crossed,B,28,42,or,congruent,high,low,left
cp_stroop_crossed,B,28,43,or,congruent,mid,mid,right
cp_stroop_crossed,B,28,44,or,congruent,high,mid,right
cp_stroop_crossed,B,28,45,or,incongruent,mid,high,right
cp_stroop_crossed,B,28,46,or,congruent,high,low,right
cp_stroop_crossed,B,28,47,or,congruent,low,low,left
cp_stroop_crossed,B,28,48,or,congruent,low,mid,right
cp_stroop_crossed,B,28,49,or,incongruent,high,mid,left
cp_stroop_crossed,B,28,50,or,incongruent,mid,high,left
cp_stroop_crossed,B,28,51,or,congruent,mid,mid,right
cp_stroop_crossed,B,28,52,or,congruent,low,high,left
cp_stroop_crossed,B,28,53,or,incongruent,high,mid,right
cp_stroop_crossed,B,28,54,or,congruent,low,low,left
cp_stroop_crossed,B,28,55,or,congruent,low,mid,left
cp_stroop_crossed,B,28,56,or,incongruent,high,high,left
cp_stroop_crossed,B,28,57,or,incongruent,mid,high,left
cp_stroop_crossed,B,28,58,or,congruent,mid,mid,left
cp_stroop_crossed,B,28,59,or,congruent,high,mid,left
cp_stroop_crossed,B,28,60,or,congruent,mid,low,left
cp_stroop_crossed,B,28,61,or,congruent,high,high,right
cp_stroop_crossed,B,28,62,or,incongruent,high,high,right
cp_stroop_crossed,B,28,63,or,congruent,low,mid,left
cp_stroop_crossed,B,28,64,or,congruent,mid,mid,right
cp_stroop_crossed,B,28,65,or,incongruent,high,high,left
cp_stroop_crossed,B,28,66,or,incongruent,low,low,left
cp_stroop_crossed,B,28,67,or,congruent,low,high,right
cp_stroop_crossed,B,28,68,or,congruent,high,high,right
cp_stroop_crossed,B,28,69,or,incongruent,low,low,right
cp_stroop_crossed,B,28,70,or,incongruent,low,low,right
cp_stroop_crossed,B,28,71,or,incongruent,mid,high,right
cp_stroop_crossed,B,28,72,or,congruent,low,low,left
cp_stroop_crossed,B,28,73,or,incongruent,mid,low,left
cp_stroop_crossed,B,28,74,or,incongruent,low,mid,right
cp_stroop_crossed,B,28,75,or,congruent,high,low,right
cp_stroop_crossed,B,28,76,or,congruent,mid,high,left
cp_stroop_crossed,B,28,77,or,congruent,mid,low,right
cp_stroop_crossed,B,28,78,or,congruent,high,low,right
cp_stroop_crossed,B,28,79,or,incongruent,mid,low,right
cp_stroop_crossed,B,28,80,or,incongruent,low,mid,left
cp_stroop_crossed,B,28,81,or,incongruent,high,mid,left
cp_stroop_crossed,B,28,82,or,congruent,low,mid,left
cp_stroop_crossed,B,28,83,or,congruent,low,mid,right
cp_stroop_crossed,B,28,84,or,incongruent,mid,mid,left
cp_stroop_crossed,B,28,85,or,congruent,mid,high,left
cp_stroop_crossed,B,28,86,or,incongruent,low,mid,right
cp_stroop_crossed,B,28,87,or,congruent,high,mid,left
cp_stroop_crossed,B,28,88,or,congruent,high,high,right
cp_stroop_crossed,B,28,89,or,incongruent,high,high,right
cp_stroop_crossed,B,28,90,or,congruent,mid,mid,left
cp_stroop_crossed,B,28,91,or,incongruent,low,high,left
cp_stroop_crossed,B,28,92,or,congruent,mid,high,right
cp_stroop_crossed,B,28,93,or,congruent,high,high,left
cp_stroop_crossed,B,28,94,or,incongruent,mid,mid,right
cp_stroop_crossed,B,28,95,or,congruent,mid,high,right
cp_stroop_crossed,B,28,96,or,congruent,mid,low,right
cp_stroop_crossed,B,28,97,or,incongruent,low,mid,left
cp_stroop_crossed,B,28,98,or,incongruent,low,mid,left
cp_stroop_crossed,B,28,99,or,congruent,low,low,right
cp_stroop_crossed,B,28,100,or,congruent,high,high,left
cp_stroop_crossed,B,28,101,or,congruent,high,low,left
cp_stroop_crossed,B,28,102,or,incongruent,mid,low,right
cp_stroop_crossed,B,28,103,or,incongruent,mid,mid,right
cp_stroop_crossed,B,28,104,or,congruent,high,mid,right
cp_stroop_crossed,B,28,105,or,congruent,low,high,left
cp_stroop_crossed,B,28,106,or,incongruent,low,low,left
cp_stroop_crossed,B,28,107,or,incongruent,mid,low,left
