block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,A,29,0,mov,incongruent,left,First
cp_stroop,A,29,1,mov,incongruent,right,Switch
cp_stroop,A,29,2,mov,congruent,left,Switch
cp_stroop,A,29,3,mov,incongruent,left,Repeat
cp_stroop,A,29,4,mov,incongruent,right,Switch
cp_stroop,A,29,5,mov,incongruent,right,Repeat
cp_stroop,A,29,6,mov,congruent,left,Switch
cp_stroop,A,29,7,mov,congruent,right,Switch
cp_stroop,A,29,8,mov,congruent,right,Repeat
cp_stroop,A,29,9,mov,incongruent,right,Repeat
cp_stroop,A,29,10,mov,congruent,right,Repeat
cp_stroop,A,29,11,mov,incongruent,left,Switch
cp_stroop,A,29,12,mov,congruent,left,Repeat
cp_stroop,A,29,13,mov,incongruent,right,Switch
cp_stroop,A,29,14,mov,incongruent,left,Switch
cp_stroop,A,29,15,mov,congruent,left,Repeat
cp_stroop,A,29,16,mov,congruent,right,Switch
cp_stroop,A,29,17,mov,incongruent,right,Repeat
cp_stroop,A,29,18,mov,congruent,left,Switch
cp_stroop,A,29,19,mov,incongruent,left,Repeat
cp_stroop,A,29,20,mov,incongruent,right,Switch
cp_stroop,A,29,21,mov,incongruent,left,Switch
cp_stroop,A,29,22,mov,incongruent,left,Repeat
cp_stroop,A,29,23,mov,incongruent,left,Repeat
cp_stroop,A,29,24,mov,congruent,right,Switch
cp_stroop,A,29,25,mov,congruent,left,Switch
cp_stroop,A,29,26,mov,congruent,right,Switch
cp_stroop,A,29,27,mov,congruent,right,Repeat
cp_stroop,A,29,28,mov,incongruent,right,Repeat
cp_stroop,A,29,29,mov,incongruent,right,Repeat
cp_stroop,A,29,30,mov,incongruent,left,Switch
cp_stroop,A,29,31,mov,congruent,left,Repeat
cp_stroop,A,29,32,mov,congruent,left,Repeat
cp_stroop,A,29,33,mov,congruent,right,Switch
cp_stroop,A,29,34,mov,incongruent,left,Switch
cp_stroop,A,29,35,mov,incongruent,right,Switch
cp_stroop,A,29,36,mov,congruent,right,Repeat
cp_stroop,A,29,37,mov,congruent,left,Switch
cp_stroop,A,29,38,mov,incongruent,left,Repeat
cp_stroop,A,29,39,mov,congruent,right,Switch
cp_stroop,A,29,40,mov,congruent,right,Repeat
cp_stroop,A,29,41,mov,incongruent,right,Repeat
cp_stroop,A,29,42,mov,incongruent,left,Switch
cp_stroop,A,29,43,mov,incongruent,left,Repeat
cp_stroop,A,29,44,mov,congruent,left,Repeat
cp_stroop,A,29,45,mov,incongruent,right,Switch
cp_stroop,A,29,46,mov,incongruent,left,Switch
cp_stroop,A,29,47,mov,congruent,left,Repeat
cp_stroop,A,29,48,mov,congruent,left,Repeat
cp_stroop,A,29,49,mov,incongruent,right,Switch
cp_stroop,A,29,50,mov,congruent,right,Repeat
cp_stroop,A,29,51,mov,incongruent,right,Repeat
cp_stroop,A,29,52,mov,incongruent,right,Repeat
cp_stroop,A,29,53,mov,congruent,left,Switch
cp_stroop,A,29,54,mov,congruent,right,Switch
cp_stroop,A,29,55,mov,congruent,right,Repeat
cp_stroop,A,29,56,mov,congruent,left,Switch
cp_stroop,A,29,57,mov,incongruent,right,Switch
cp_stroop,A,29,58,mov,incongruent,left,Switch
cp_stroop,A,29,59,mov,incongruent,left,Repeat
cp_stroop,A,29,60,mov,congruent,right,Switch
cp_stroop,A,29,61,mov,incongruent,left,Switch
cp_stroop,A,29,62,mov,incongruent,left,Repeat
cp_stroop,A,29,63,mov,congruent,right,Switch
cp_stroop,A,29,64,mov,congruent,right,Repeat
cp_stroop,A,29,65,mov,incongruent,right,Repeat
cp_stroop,A,29,66,mov,congruent,left,Switch
cp_stroop,A,29,67,mov,incongruent,left,Repeat
cp_stroop,A,29,68,mov,congruent,right,Switch
cp_stroop,A,29,69,mov,incongruent,right,Repeat
cp_stroop,A,29,70,mov,congruent,right,Repeat
cp_stroop,A,29,71,mov,congruent,left,Switch
cp_stroop,A,29,72,mov,congruent,right,Switch
cp_stroop,A,29,73,mov,congruent,left,Switch
cp_stroop,A,29,74,mov,incongruent,left,Repeat
cp_stroop,A,29,75,mov,incongruent,left,Repeat
cp_stroop,A,29,76,mov,congruent,left,Repeat
cp_stroop,A,29,77,mov,incongruent,right,Switch
cp_stroop,A,29,78,mov,congruent,right,Repeat
cp_stroop,A,29,79,mov,congruent,right,Repeat
cp_stroop,A,29,80,mov,congruent,left,Switch
cp_stroop,A,29,81,mov,incongruent,right,Switch
cp_stroop,A,29,82,mov,congruent,right,Repeat
cp_stroop,A,29,83,mov,incongruent,right,Repeat
cp_stroop,A,29,84,mov,incongruent,left,Switch
cp_stroop,A,29,85,mov,incongruent,right,Switch
cp_stroop,A,29,86,mov,congruent,right,Repeat
cp_stroop,A,29,87,mov,congruent,left,Switch
cp_stroop,A,29,88,mov,congruent,left,Repeat
cp_stroop,A,29,89,mov,incongruent,right,Switch
cp_stroop,A,29,90,mov,congruent,left,Switch
cp_stroop,A,29,91,mov,incongruent,left,Repeat
cp_stroop,A,29,92,mov,incongruent,right,Switch
cp_stroop,A,29,93,mov,incongruent,left,Switch
cp_stroop,A,29,94,mov,congruent,left,Repeat
cp_stroop,A,29,95,mov,congruent,left,Repeat
