block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,B,18,0,or,incongruent,right,First
cp_stroop,B,18,1,or,incongruent,left,Switch
cp_stroop,B,18,2,or,incongruent,left,Repeat
cp_stroop,B,18,3,or,congruent,left,Repeat
cp_stroop,B,18,4,or,congruent,left,Repeat
cp_stroop,B,18,5,or,incongruent,right,Switch
cp_stroop,B,18,6,or,congruent,right,Repeat
cp_stroop,B,18,7,or,congruent,left,Switch
cp_stroop,B,18,8,or,congruent,right,Switch
cp_stroop,B,18,9,or,congruent,left,Switch
cp_stroop,B,18,10,or,congruent,left,Repeat
cp_stroop,B,18,11,or,incongruent,right,Switch
cp_stroop,B,18,12,or,incongruent,right,Repeat
cp_stroop,B,18,13,or,congruent,left,Switch
cp_stroop,B,18,14,or,congruent,right,Switch
cp_stroop,B,18,15,or,congruent,right,Repeat
cp_stroop,B,18,16,or,congruent,left,Switch
cp_stroop,B,18,17,or,incongruent,left,Repeat
cp_stroop,B,18,18,or,congruent,right,Switch
cp_stroop,B,18,19,or,incongruent,right,Repeat
cp_stroop,B,18,20,or,incongruent,left,Switch
cp_stroop,B,18,21,or,incongruent,left,Repeat
cp_stroop,B,18,22,or,congruent,left,Repeat
cp_stroop,B,18,23,or,congruent,left,Repeat
cp_stroop,B,18,24,or,incongruent,right,Switch
cp_stroop,B,18,25,or,congruent,right,Repeat
cp_stroop,B,18,26,or,incongruent,left,Switch
cp_stroop,B,18,27,or,congruent,right,Switch
cp_stroop,B,18,28,or,incongruent,right,Repeat
cp_stroop,B,18,29,or,incongruent,left,Switch
cp_stroop,B,18,30,or,congruent,right,Switch
cp_stroop,B,18,31,or,congruent,right,Repeat
cp_stroop,B,18,32,or,congruent,left,Switch
cp_stroop,B,18,33,or,incongruent,left,Repeat
cp_stroop,B,18,34,or,incongruent,right,Switch
cp_stroop,B,18,35,or,incongruent,right,Repeat
cp_stroop,B,18,36,or,congruent,right,Repeat
cp_stroop,B,18,37,or,congruent,left,Switch
cp_stroop,B,18,38,or,incongruent,left,Repeat
cp_stroop,B,18,39,or,congruent,right,Switch
cp_stroop,B,18,40,or,incongruent,left,Switch
cp_stroop,B,18,41,or,incongruent,right,Switch
cp_stroop,B,18,42,or,incongruent,right,Repeat
cp_stroop,B,18,43,or,congruent,left,Switch
cp_stroop,B,18,44,or,congruent,left,Repeat
cp_stroop,B,18,45,or,congruent,left,Repeat
cp_stroop,B,18,46,or,incongruent,right,Switch
cp_stroop,B,18,47,or,incongruent,right,Repeat
cp_stroop,B,18,48,or,congruent,left,Switch
cp_stroop,B,18,49,or,congruent,right,Switch
cp_stroop,B,18,50,or,congruent,right,Repeat
cp_stroop,B,18,51,or,congruent,right,Repeat
cp_stroop,B,18,52,or,incongruent,right,Repeat
cp_stroop,B,18,53,or,congruent,left,Switch
cp_stroop,B,18,54,or,incongruent,left,Repeat
cp_stroop,B,18,55,or,congruent,right,Switch
cp_stroop,B,18,56,or,congruent,left,Switch
cp_stroop,B,18,57,or,incongruent,left,Repeat
cp_stroop,B,18,58,or,incongruent,right,Switch
cp_stroop,B,18,59,or,congruent,right,Repeat
cp_stroop,B,18,60,or,incongruent,left,Switch
cp_stroop,B,18,61,or,congruent,left,Repeat
cp_stroop,B,18,62,or,incongruent,right,Switch
cp_stroop,B,18,63,or,congruent,left,Switch
cp_stroop,B,18,64,or,incongruent,left,Repeat
cp_stroop,B,18,65,or,congruent,right,Switch
cp_stroop,B,18,66,or,incongruent,left,Switch
cp_stroop,B,18,67,or,congruent,left,Repeat
cp_stroop,B,18,68,or,congruent,right,Switch
cp_stroop,B,18,69,or,congruent,right,Repeat
cp_stroop,B,18,70,or,incongruent,left,Switch
cp_stroop,B,18,71,or,incongruent,right,Switch
cp_stroop,B,18,72,or,incongruent,right,Repeat
cp_stroop,B,18,73,or,incongruent,left,Switch
cp_stroop,B,18,74,or,congruent,left,Repeat
cp_stroop,B,18,75,or,incongruent,right,Switch
cp_stroop,B,18,76,or,congruent,left,Switch
cp_stroop,B,18,77,or,congruent,left,Repeat
cp_stroop,B,18,78,or,incongruent,right,Switch
cp_stroop,B,18,79,or,incongruent,left,Switch
cp_stroop,B,18,80,or,incongruent,right,Switch
cp_stroop,B,18,81,or,congruent,right,Repeat
cp_stroop,B,18,82,or,incongruent,left,Switch
cp_stroop,B,18,83,or,incongruent,left,Repeat
cp_stroop,B,18,84,or,incongruent,left,Repeat
cp_stroop,B,18,85,or,incongruent,left,Repeat
cp_stroop,B,18,86,or,incongruent,right,Switch
cp_stroop,B,18,87,or,incongruent,right,Repeat
cp_stroop,B,18,88,or,congruent,right,Repeat
cp_stroop,B,18,89,or,congruent,right,Repeat
cp_stroop,B,18,90,or,congruent,left,Switch
cp_stroop,B,18,91,or,incongruent,left,Repeat
cp_stroop,B,18,92,or,congruent,right,Switch
cp_stroop,B,18,93,or,incongruent,left,Switch
cp_stroop,B,18,94,or,congruent,right,Switch
cp_stroop,B,18,95,or,incongruent,right,Repeat
