block_id,condition,sequence_id,trial_index,task,soa_level,congruency,target_dir
cp_prp,B,9,0,or,300,congruent,right
cp_prp,B,9,1,or,600,incongruent,right
cp_prp,B,9,2,or,100,incongruent,right
cp_prp,B,9,3,or,600,congruent,right
cp_prp,B,9,4,or,300,congruent,left
cp_prp,B,9,5,or,100,congruent,left
cp_prp,B,9,6,or,100,incongruent,right
cp_prp,B,9,7,or,600,congruent,left
cp_prp,B,9,8,or,300,congruent,right
cp_prp,B,9,9,or,300,congruent,left
cp_prp,B,9,10,or,600,congruent,right
cp_prp,B,9,11,or,100,congruent,right
cp_prp,B,9,12,or,600,congruent,right
cp_prp,B,9,13,or,100,congruent,right
cp_prp,B,9,14,or,100,incongruent,left
cp_prp,B,9,15,or,300,incongruent,left
cp_prp,B,9,16,or,300,congruent,right
cp_prp,B,9,17,or,100,congruent,left
cp_prp,B,9,18,or,100,incongruent,right
cp_prp,B,9,19,or,100,incongruent,right
cp_prp,B,9,20,or,600,congruent,left
cp_prp,B,9,21,or,600,congruent,right
cp_prp,B,9,22,or,300,congruent,left
cp_prp,B,9,23,or,600,incongruent,left
cp_prp,B,9,24,or,600,congruent,right
cp_prp,B,9,25,or,300,congruent,left
cp_prp,B,9,26,or,100,congruent,left
cp_prp,B,9,27,or,100,congruent,right
cp_prp,B,9,28,or,300,incongruent,right
cp_prp,B,9,29,or,100,incongruent,left
cp_prp,B,9,30,or,600,incongruent,left
cp_prp,B,9,31,or,600,incongruent,left
cp_prp,B,9,32,or,300,congruent,right
cp_prp,B,9,33,or,600,incongruent,right
cp_prp,B,9,34,or,300,incongruent,right
cp_prp,B,9,35,or,100,congruent,right
cp_prp,B,9,36,or,100,incongruent,left
cp_prp,B,9,37,or,100,incongruent,left
cp_prp,B,9,38,or,100,congruent,right
cp_prp,B,9,39,or,100,congruent,left
cp_prp,B,9,40,or,300,congruent,right
cp_prp,B,9,41,or,600,incongruent,right
cp_prp,B,9,42,or,100,incongruent,left
cp_prp,B,9,43,or,600,congruent,left
cp_prp,B,9,44,or,100,incongruent,right
cp_prp,B,9,45,or,100,incongruent,left
cp_prp,B,9,46,or,100,incongruent,left
cp_prp,B,9,47,or,300,incongruent,left
cp_prp,B,9,48,or,300,incongruent,left
cp_prp,B,9,49,or,600,incongruent,right
cp_prp,B,9,50,or,600,congruent,left
cp_prp,B,9,51,or,100,incongruent,right
cp_prp,B,9,52,or,300,incongruent,left
cp_prp,B,9,53,or,100,congruent,left
cp_prp,B,9,54,or,300,incongruent,left
cp_prp,B,9,55,or,300,incongruent,right
cp_prp,B,9,56,or,300,congruent,left
cp_prp,B,9,57,or,600,incongruent,left
cp_prp,B,9,58,or,300,incongruent,right
cp_prp,B,9,59,or,100,congruent,right
cp_prp,B,9,60,or,300,incongruent,right
cp_prp,B,9,61,or,100,incongruent,right
cp_prp,B,9,62,or,100,congruent,right
cp_prp,B,9,63,or,100,incongruent,left
cp_prp,B,9,64,or,300,congruent,right
cp_prp,B,9,65,or,600,incongruent,right
cp_prp,B,9,66,or,600,congruent,right
cp_prp,B,9,67,or,600,incongruent,right
cp_prp,B,9,68,or,300,congruent,left
cp_prp,B,9,69,or,100,congruent,left
cp_prp,B,9,70,or,100,incongruent,right
cp_prp,B,9,71,or,600,congruent,left
cp_prp,B,9,72,or,300,congruent,right
cp_prp,B,9,73,or,600,incongruent,left
cp_prp,B,9,74,or,300,incongruent,right
cp_prp,B,9,75,or,100,congruent,right
cp_prp,B,9,76,or,300,incongruent,left
cp_prp,B,9,77,or,600,congruent,left
cp_prp,B,9,78,or,600,incongruent,right
cp_prp,B,9,79,or,600,incongruent,right
cp_prp,B,9,80,or,300,congruent,right
cp_prp,B,9,81,or,600,congruent,right
cp_prp,B,9,82,or,300,incongruent,right
cp_prp,B,9,83,or,300,congruent,left
cp_prp,B,9,84,or,300,incongruent,left
cp_prp,B,9,85,or,600,congruent,right
cp_prp,B,9,86,or,300,congruent,left
cp_prp,B,9,87,or,600,incongruent,left
cp_prp,B,9,88,or,600,congruent,left
cp_prp,B,9,89,or,300,incongruent,left
cp_prp,B,9,90,or,600,incongruent,left
cp_prp,B,9,91,or,600,congruent,left
cp_prp,B,9,92,or,100,congruent,left
cp_prp,B,9,93,or,100,congruent,left
cp_prp,B,9,94,or,300,incongruent,right
cp_prp,B,9,95,or,600,incongruent,left
