block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,B,32,0,mov,First,First,incongruent,hard,left
cp_taskswitch_asym,B,32,1,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,32,2,or,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,32,3,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,32,4,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,32,5,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,32,6,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,32,7,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,32,8,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,32,9,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,32,10,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,32,11,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,32,12,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,32,13,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,32,14,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,32,15,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,32,16,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,32,17,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,32,18,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,32,19,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,32,20,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,32,21,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,32,22,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,32,23,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,32,24,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,32,25,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,32,26,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,32,27,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,32,28,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,32,29,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,32,30,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,32,31,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,32,32,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,32,33,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,32,34,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,32,35,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,32,36,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,32,37,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,32,38,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,32,39,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,32,40,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,32,41,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,32,42,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,32,43,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,32,44,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,32,45,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,32,46,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,32,47,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,32,48,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,32,49,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,32,50,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,32,51,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,32,52,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,32,53,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,32,54,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,32,55,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,32,56,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,32,57,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,32,58,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,32,59,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,32,60,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,32,61,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,32,62,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,32,63,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,32,64,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,32,65,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,32,66,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,32,67,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,32,68,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,32,69,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,32,70,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,32,71,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,32,72,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,32,73,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,32,74,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,32,75,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,32,76,mov,Switch,Repeat,incongruent,hard,right
