block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,B,33,0,or,congruent,right,First
cp_stroop,B,33,1,or,incongruent,right,Repeat
cp_stroop,B,33,2,or,incongruent,left,Switch
cp_stroop,B,33,3,or,congruent,right,Switch
cp_stroop,B,33,4,or,congruent,right,Repeat
cp_stroop,B,33,5,or,congruent,left,Switch
cp_stroop,B,33,6,or,congruent,right,Switch
cp_stroop,B,33,7,or,incongruent,left,Switch
cp_stroop,B,33,8,or,congruent,left,Repeat
cp_stroop,B,33,9,or,incongruent,left,Repeat
cp_stroop,B,33,10,or,incongruent,right,Switch
cp_stroop,B,33,11,or,congruent,right,Repeat
cp_stroop,B,33,12,or,incongruent,left,Switch
cp_stroop,B,33,13,or,congruent,left,Repeat
cp_stroop,B,33,14,or,congruent,left,Repeat
cp_stroop,B,33,15,or,incongruent,right,Switch
cp_stroop,B,33,16,or,congruent,left,Switch
cp_stroop,B,33,17,or,incongruent,right,Switch
cp_stroop,B,33,18,or,incongruent,right,Repeat
cp_stroop,B,33,19,or,congruent,left,Switch
cp_stroop,B,33,20,or,incongruent,right,Switch
cp_stroop,B,33,21,or,incongruent,left,Switch
cp_stroop,B,33,22,or,incongruent,left,Repeat
cp_stroop,B,33,23,or,congruent,left,Repeat
cp_stroop,B,33,24,or,congruent,right,Switch
cp_stroop,B,33,25,or,congruent,right,Repeat
cp_stroop,B,33,26,or,incongruent,left,Switch
cp_stroop,B,33,27,or,incongruent,right,Switch
cp_stroop,B,33,28,or,congruent,left,Switch
cp_stroop,B,33,29,or,incongruent,left,Repeat
cp_stroop,B,33,30,or,incongruent,left,Repeat
cp_stroop,B,33,31,or,congruent,left,Repeat
cp_stroop,B,33,32,or,congruent,right,Switch
cp_stroop,B,33,33,or,incongruent,left,Switch
cp_stroop,B,33,34,or,incongruent,left,Repeat
cp_stroop,B,33,35,or,congruent,left,Repeat
cp_stroop,B,33,36,or,congruent,left,Repeat
cp_stroop,B,33,37,or,incongruent,right,Switch
cp_stroop,B,33,38,or,incongruent,right,Repeat
cp_stroop,B,33,39,or,congruent,right,Repeat
cp_stroop,B,33,40,or,congruent,left,Switch
cp_stroop,B,33,41,or,incongruent,right,Switch
cp_stroop,B,33,42,or,incongruent,right,Repeat
cp_stroop,B,33,43,or,incongruent,right,Repeat
cp_stroop,B,33,44,or,congruent,left,Switch
cp_stroop,B,33,45,or,congruent,right,Switch
cp_stroop,B,33,46,or,incongruent,right,Repeat
cp_stroop,B,33,47,or,congruent,left,Switch
cp_stroop,B,33,48,or,congruent,right,Switch
cp_stroop,B,33,49,or,incongruent,left,Switch
cp_stroop,B,33,50,or,congruent,left,Repeat
cp_stroop,B,33,51,or,congruent,right,Switch
cp_stroop,B,33,52,or,congruent,right,Repeat
cp_stroop,B,33,53,or,incongruent,left,Switch
cp_stroop,B,33,54,or,incongruent,left,Repeat
cp_stroop,B,33,55,or,congruent,left,Repeat
cp_stroop,B,33,56,or,congruent,left,Repeat
cp_stroop,B,33,57,or,congruent,right,Switch
cp_stroop,B,33,58,or,incongruent,left,Switch
cp_stroop,B,33,59,or,incongruent,right,Switch
cp_stroop,B,33,60,or,incongruent,right,Repeat
cp_stroop,B,33,61,or,congruent,right,Repeat
cp_stroop,B,33,62,or,congruent,left,Switch
cp_stroop,B,33,63,or,congruent,left,Repeat
cp_stroop,B,33,64,or,incongruent,left,Repeat
cp_stroop,B,33,65,or,incongruent,right,Switch
cp_stroop,B,33,66,or,congruent,right,Repeat
cp_stroop,B,33,67,or,incongruent,right,Repeat
cp_stroop,B,33,68,or,incongruent,right,Repeat
cp_stroop,B,33,69,or,incongruent,left,Switch
cp_stroop,B,33,70,or,incongruent,left,Repeat
cp_stroop,B,33,71,or,incongruent,left,Repeat
cp_stroop,B,33,72,or,congruent,left,Repeat
cp_stroop,B,33,73,or,congruent,right,Switch
cp_stroop,B,33,74,or,incongruent,right,Repeat
cp_stroop,B,33,75,or,incongruent,left,Switch
cp_stroop,B,33,76,or,congruent,right,Switch
cp_stroop,B,33,77,or,incongruent,left,Switch
cp_stroop,B,33,78,or,congruent,left,Repeat
cp_stroop,B,33,79,or,congruent,left,Repeat
cp_stroop,B,33,80,or,incongruent,right,Switch
cp_stroop,B,33,81,or,congruent,right,Repeat
cp_stroop,B,33,82,or,congruent,right,Repeat
cp_stroop,B,33,83,or,congruent,left,Switch
cp_stroop,B,33,84,or,incongruent,right,Switch
cp_stroop,B,33,85,or,incongruent,right,Repeat
cp_stroop,B,33,86,or,incongruent,left,Switch
cp_stroop,B,33,87,or,congruent,right,Switch
cp_stroop,B,33,88,or,congruent,right,Repeat
cp_stroop,B,33,89,or,incongruent,left,Switch
cp_stroop,B,33,90,or,incongruent,right,Switch
cp_stroop,B,33,91,or,incongruent,left,Switch
cp_stroop,B,33,92,or,congruent,left,Repeat
cp_stroop,B,33,93,or,congruent,right,Switch
cp_stroop,B,33,94,or,incongruent,right,Repeat
cp_stroop,B,33,95,or,congruent,right,Repeat
