block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,B,9,0,or,incongruent,left,First
cp_stroop,B,9,1,or,incongruent,right,Switch
cp_stroop,B,9,2,or,incongruent,left,Switch
cp_stroop,B,9,3,or,incongruent,right,Switch
cp_stroop,B,9,4,or,congruent,right,Repeat
cp_stroop,B,9,5,or,congruent,left,Switch
cp_stroop,B,9,6,or,congruent,right,Switch
cp_stroop,B,9,7,or,incongruent,right,Repeat
cp_stroop,B,9,8,or,congruent,right,Repeat
cp_stroop,B,9,9,or,incongruent,right,Repeat
cp_stroop,B,9,10,or,congruent,left,Switch
cp_stroop,B,9,11,or,incongruent,left,Repeat
cp_stroop,B,9,12,or,congruent,left,Repeat
cp_stroop,B,9,13,or,incongruent,right,Switch
cp_stroop,B,9,14,or,incongruent,left,Switch
cp_stroop,B,9,15,or,incongruent,right,Switch
cp_stroop,B,9,16,or,congruent,right,Repeat
cp_stroop,B,9,17,or,incongruent,left,Switch
cp_stroop,B,9,18,or,incongruent,right,Switch
cp_stroop,B,9,19,or,congruent,right,Repeat
cp_stroop,B,9,20,or,congruent,right,Repeat
cp_stroop,B,9,21,or,incongruent,left,Switch
cp_stroop,B,9,22,or,congruent,right,Switch
cp_stroop,B,9,23,or,incongruent,right,Repeat
cp_stroop,B,9,24,or,incongruent,right,Repeat
cp_stroop,B,9,25,or,congruent,left,Switch
cp_stroop,B,9,26,or,incongruent,left,Repeat
cp_stroop,B,9,27,or,congruent,left,Repeat
cp_stroop,B,9,28,or,incongruent,right,Switch
cp_stroop,B,9,29,or,congruent,right,Repeat
cp_stroop,B,9,30,or,incongruent,right,Repeat
cp_stroop,B,9,31,or,congruent,right,Repeat
cp_stroop,B,9,32,or,congruent,left,Switch
cp_stroop,B,9,33,or,incongruent,left,Repeat
cp_stroop,B,9,34,or,congruent,left,Repeat
cp_stroop,B,9,35,or,incongruent,right,Switch
cp_stroop,B,9,36,or,incongruent,left,Switch
cp_stroop,B,9,37,or,incongruent,right,Switch
cp_stroop,B,9,38,or,congruent,right,Repeat
cp_stroop,B,9,39,or,incongruent,right,Repeat
cp_stroop,B,9,40,or,congruent,left,Switch
cp_stroop,B,9,41,or,incongruent,left,Repeat
cp_stroop,B,9,42,or,congruent,left,Repeat
cp_stroop,B,9,43,or,congruent,right,Switch
cp_stroop,B,9,44,or,congruent,right,Repeat
cp_stroop,B,9,45,or,incongruent,right,Repeat
cp_stroop,B,9,46,or,incongruent,left,Switch
cp_stroop,B,9,47,or,congruent,right,Switch
cp_stroop,B,9,48,or,congruent,left,Switch
cp_stroop,B,9,49,or,congruent,left,Repeat
cp_stroop,B,9,50,or,congruent,left,Repeat
cp_stroop,B,9,51,or,incongruent,right,Switch
cp_stroop,B,9,52,or,incongruent,left,Switch
cp_stroop,B,9,53,or,incongruent,left,Repeat
cp_stroop,B,9,54,or,incongruent,right,Switch
cp_stroop,B,9,55,or,congruent,right,Repeat
cp_stroop,B,9,56,or,congruent,right,Repeat
cp_stroop,B,9,57,or,congruent,left,Switch
cp_stroop,B,9,58,or,congruent,left,Repeat
cp_stroop,B,9,59,or,incongruent,right,Switch
cp_stroop,B,9,60,or,incongruent,left,Switch
cp_stroop,B,9,61,or,congruent,left,Repeat
cp_stroop,B,9,62,or,incongruent,left,Repeat
cp_stroop,B,9,63,or,congruent,right,Switch
cp_stroop,B,9,64,or,congruent,right,Repeat
cp_stroop,B,9,65,or,congruent,right,Repeat
cp_stroop,B,9,66,or,congruent,left,Switch
cp_stroop,B,9,67,or,incongruent,left,Repeat
cp_stroop,B,9,68,or,congruent,left,Repeat
cp_stroop,B,9,69,or,congruent,right,Switch
cp_stroop,B,9,70,or,congruent,left,Switch
cp_stroop,B,9,71,or,congruent,left,Repeat
cp_stroop,B,9,72,or,congruent,right,Switch
cp_stroop,B,9,73,or,incongruent,right,Repeat
cp_stroop,B,9,74,or,congruent,left,Switch
cp_stroop,B,9,75,or,incongruent,left,Repeat
cp_stroop,B,9,76,or,incongruent,left,Repeat
cp_stroop,B,9,77,or,incongruent,left,Repeat
cp_stroop,B,9,78,or,incongruent,right,Switch
cp_stroop,B,9,79,or,incongruent,left,Switch
cp_stroop,B,9,80,or,congruent,left,Repeat
cp_stroop,B,9,81,or,incongruent,left,Repeat
cp_stroop,B,9,82,or,congruent,right,Switch
cp_stroop,B,9,83,or,congruent,right,Repeat
cp_stroop,B,9,84,or,congruent,left,Switch
cp_stroop,B,9,85,or,incongruent,right,Switch
cp_stroop,B,9,86,or,incongruent,right,Repeat
cp_stroop,B,9,87,or,congruent,right,Repeat
cp_stroop,B,9,88,or,congruent,left,Switch
cp_stroop,B,9,89,or,incongruent,right,Switch
cp_stroop,B,9,90,or,congruent,right,Repeat
cp_stroop,B,9,91,or,incongruent,right,Repeat
cp_stroop,B,9,92,or,congruent,left,Switch
cp_stroop,B,9,93,or,incongruent,left,Repeat
cp_stroop,B,9,94,or,incongruent,left,Repeat
cp_stroop,B,9,95,or,incongruent,left,Repeat
